cve_ageb,n_boarding_stops,accessibility_score,accessibility_n
0100123714575,9,111565.0,0.9879573303338511
0100102374594,0,0.0,0.0
0100103674607,0,0.0,0.0
0100103674611,0,0.0,0.0
0100504270459,6,105540.0,0.9832381325814913
0100500410317,1,510.0,0.5301213255918594
0100500410478,5,78405.0,0.9579747880992288
0100502450603,0,0.0,0.0
0100504270444,6,32690.0,0.8836125376716
0100502450590,0,0.0,0.0
0100504680618,0,0.0,0.0
0100500410302,1,510.0,0.5301213255918594
0100500410389,4,53660.0,0.925739781519915
0100500410393,7,79245.0,0.9588806402859418
0100500410406,0,0.0,0.0
0100500010586,2,106850.0,0.9842867379436604
0100500010355,5,100880.0,0.9793994946142162
0100500010622,3,91840.0,0.9714190077546804
0100500010228,3,97990.0,0.9769287480443233
0100500010637,1,37810.0,0.895980757177582
0100500010251,5,92100.0,0.9716593146091483
0100500010571,0,0.0,0.0
0100500010694,0,0.0,0.0
0100500010482,1,28970.0,0.8733435773920427
0100500010158,2,41175.0,0.9032278832990837
0100500010514,1,715.0,0.5587943424007787
0100500010552,0,0.0,0.0
0100500010020,6,78790.0,0.9583911689709406
0100500010247,3,76045.0,0.9553768685708254
0100500010374,9,100995.0,0.9794963412348028
0100500010177,0,0.0,0.0
0100500010533,0,0.0,0.0
0100500010497,2,71685.0,0.9503579346581228
0100500010548,4,75150.0,0.9543704970006209
0100500410463,4,98355.0,0.9772447883843995
0100500010124,0,0.0,0.0
0100500010675,1,11475.0,0.7946259543179541
0100500010660,2,11475.0,0.7946259543179541
0100500010656,0,0.0,0.0
0100500010641,0,0.0,0.0
0100500010707,0,0.0,0.0
0100504820711,2,11225.0,0.7927536912454881
0101100010028,0,0.0,0.0
0101101280136,16,114820.0,0.9904019025072868
0101100010066,0,0.0,0.0
0101100010117,0,0.0,0.0
0101100010051,0,0.0,0.0
0101100010070,0,0.0,0.0
0101100010140,0,0.0,0.0
0101100010121,0,0.0,0.0
0101100010013,0,0.0,0.0
0101100010032,0,0.0,0.0
0101100190155,0,0.0,0.0
0101100110193,0,0.0,0.0
0101100110206,0,0.0,0.0
0101101380210,5,39360.0,0.8993958599505155
0101101380225,10,50505.0,0.9205889720379138
0101100520189,0,0.0,0.0
0101100520174,0,0.0,0.0
