cve_ageb,vehicle_rate,total_demand,transit_propensity,transit_demand
0100100014202,0.513978494623656,4311.174473393561,0.48602150537634403,2095.3235074988056
0100100014217,0.4018817204301075,7119.287749871833,0.5981182795698925,4258.176140716351
0100100014255,0.798465829846583,13728.343009743112,0.201534170153417,2766.7302160500412
0100100014306,0.3888888888888889,500.77217879568326,0.6111111111111112,306.02744259736204
0100100014325,0.4696132596685083,8401.94206918314,0.5303867403314917,4456.278666528074
0100100014344,0.9164345403899722,3375.543678146917,0.08356545961002781,282.0788588980709
0100100014359,0.8600883652430045,36775.76010122549,0.13991163475699553,5145.3567151935495
0100100014363,0.47330960854092524,8971.621704776517,0.5266903914590748,4725.266947711476
0100100014378,0.5642201834862385,2437.2975565966117,0.4357798165137615,1062.1250820031107
0100100014414,0.9554367201426025,10697.981325073546,0.0445632798573975,476.73713569846456
0100100014429,0.859375,475.0208500094041,0.140625,66.79980703257246
0100100014433,0.44434094084769443,25981.520746261373,0.5556590591523056,14436.867373213703
0100100014448,0.6933638443935927,8265.654950208887,0.30663615560640733,2534.5486575011237
0100100014452,0.5225225225225225,4938.562974044815,0.4774774774774775,2358.0525912105873
0100100014467,0.32018927444794953,7012.877934966628,0.6798107255520505,4767.429637177629
0100100014471,0.8336314847942755,6158.117968835654,0.1663685152057245,1024.5169429368798
0100100014486,0.441340782122905,5351.248360625219,0.558659217877095,2989.5242238129717
0100100014490,0.9335038363171355,5477.811966610582,0.06649616368286448,364.2534811556911
0100100014503,1.0,4893.960848141932,0.0,0.0
0100100014518,0.8235294117647058,11365.68384292521,0.17647058823529416,2005.7089134573903
0100100014522,1.0,8104.952632785136,0.0,0.0
0100100014537,0.9702315325248071,7810.3238122348175,0.029768467475192906,232.50137037523683
0100100014556,1.0,45777.28254997696,0.0,0.0
0100100014560,0.9281767955801105,1617.2016424757444,0.07182320441988954,116.15260415571652
0100102374594,0.6358695652173914,2564.4440867338276,0.36413043478260865,933.7921402780784
0100102394185,0.6929460580912863,3541.953418941017,0.3070539419087137,1087.570759342885
0100102933666,0.4111111111111111,6824.795299004306,0.5888888888888889,4019.046120524758
0100102933929,0.5346153846153846,12165.76130887149,0.4653846153846154,5661.758147590193
0100103574166,0.4410480349344978,4127.190679485227,0.5589519650655022,2306.9013404982925
0100103574170,0.4177777777777778,6816.067749329344,0.5822222222222222,3968.4661118317513
0100103574289,1.0,98.45315761012478,0.0,0.0
0100103574293,0.5555555555555556,87.76678146143676,0.4444444444444444,39.007458427305224
0100103574382,0.4883720930232558,598.5233860514548,0.5116279069767442,306.2212672821397
0100103674607,0.5791044776119403,4195.088344449531,0.4208955223880597,1765.693900201146
0100103674611,0.6254980079681275,3059.157695624655,0.3745019920318725,1145.660650951066
0100104792742,0.5416666666666666,6217.646550333937,0.45833333333333337,2849.7546689030546
0100104792757,0.6140845070422535,5547.34996166304,0.3859154929577465,2140.8082950643284
0100104792899,0.7352941176470589,1300.033481566381,0.2647058823529411,344.1265098263949
0100104793416,1.0,365.73275918343836,0.0,0.0
0100104793933,0.5727272727272728,5122.008392948574,0.42727272727272725,2188.494495168936
0100110253948,0.6783349101229896,19607.31242206389,0.32166508987701037,6306.9879124898025
0100110253952,1.0,14365.290602351737,0.0,0.0
0100110253967,1.0,16552.866908144093,0.0,0.0
0100110254541,1.0,2755.4446800542655,0.0,0.0
0100123714575,0.6784420289855072,11300.098530495454,0.3215579710144928,3633.6367557299695
0100500010020,0.4309545875810936,26417.562718849033,0.5690454124189064,15032.792872449774
0100500010124,0.6907356948228883,6709.915962002679,0.3092643051771117,2075.1374977855694
0100500010158,0.6914119359534207,13461.89760025499,0.30858806404657935,4154.18091885598
0100500010177,0.7177814029363785,5860.574526159325,0.2822185970636215,1653.963120759483
0100500010228,0.8397534668721109,7017.60859558628,0.16024653312788906,1124.547448291176
0100500010247,0.5543006081668115,15440.422812087996,0.4456993918331885,6881.78705699491
0100500010251,0.5502577319587629,14162.651731124915,0.44974226804123707,6369.5431110342715
0100500010355,0.6271186440677966,688.4597863959984,0.3728813559322034,256.713818656135
0100500010374,0.4963181148748159,11716.346836089779,0.5036818851251841,5901.311661182186
0100500010482,0.5080906148867314,6036.930598116874,0.49190938511326865,2969.6228184911483
0100500010497,0.48114075436982523,15753.72641485387,0.5188592456301748,8173.966603475238
0100500010514,0.45691906005221933,11057.0483227221,0.5430809399477807,6004.87219615195
0100500010533,0.6479357798165137,29298.977750435377,0.35206422018348627,10315.121753880345
0100500010548,0.5394736842105263,25320.07933482004,0.4605263157894737,11660.56285156186
0100500010552,0.559375,12853.317456822917,0.44062500000000004,5663.493004412599
0100500010571,0.23809523809523808,480.5647704681715,0.7619047619047619,366.14458702336873
0100500010586,1.0,2373.302850902249,0.0,0.0
0100500010622,1.0,938.6109698374393,0.0,0.0
0100500010637,0.41865079365079366,5584.229353357135,0.5813492063492063,3246.3873026461115
0100500010641,0.4940374787052811,8150.746064233061,0.505962521294719,4123.972029092367
0100500010656,0.7915632754342432,4572.46262622372,0.2084367245657568,953.0691330094104
