cve_ageb,vehicle_rate,total_demand,transit_propensity,transit_demand
1903900010442,0.427536231884058,25722.431791127994,0.572463768115942,14725.160228254432
1903900010457,0.7776699029126214,31421.337128225103,0.2223300970873786,6985.908934333541
1903900010461,0.8193236714975846,31697.761603821567,0.18067632850241544,5727.035188323316
1903900010480,0.6416309012875536,12194.64308131342,0.3583690987124464,4370.18325017026
1903900010495,0.7152466367713004,87240.58386708383,0.2847533632286996,24842.04966618755
1903900010508,0.9519807923169268,58916.49959345876,0.04801920768307322,2829.123629937995
1903900010512,0.6702269692923899,44113.04901393862,0.3297730307076101,14547.293867079889
1903900010527,0.6255411255411255,75525.78313260784,0.3744588744588745,28281.299744461383
1903900010531,0.5427286356821589,101762.37581093406,0.4572713643178411,46533.02042329069
1903900010546,0.6329923273657289,61165.313890780504,0.36700767263427114,22448.139497000007
1903900010550,0.5242537313432836,55109.370420011255,0.47574626865671643,26218.077345341175
1903900010565,0.41475826972010177,34857.697434941925,0.5852417302798982,20400.179160398584
190390001057A,0.4163346613545817,61816.4531320523,0.5836653386454183,36080.121051177935
1903900010584,0.48478015783540024,35330.98790265777,0.5152198421645997,18203.226010726718
1903900010599,1.0,59016.41156896825,0.0,0.0
1903900010601,0.6118935837245696,88321.0814726429,0.3881064162754304,34277.97841191775
1903900010620,1.0,54782.10048456611,0.0,0.0
1903900010635,0.7925257731958762,88958.43640622502,0.20747422680412375,18456.58281108535
190390001064A,0.6575829383886256,44464.68888034829,0.3424170616113744,15225.468111872815
1903900010654,0.9206762028608583,46871.0821061141,0.07932379713914173,3717.992208677451
1903900010669,0.4673202614379085,191830.55033930298,0.5326797385620915,102184.24740296205
1903900010673,0.3656093489148581,43803.95247189475,0.6343906510851419,27788.81792874792
1903900010688,0.5075268817204301,51867.678386136045,0.49247311827956985,25543.437312742266
1903900010692,1.0,129896.25779423972,0.0,0.0
1903900010705,1.0,29508.55349330837,0.0,0.0
190390001071A,1.0,43176.02681774368,0.0,0.0
1903900010739,0.8347676419965576,65501.178415304385,0.16523235800344238,10822.914161564926
1903900010743,0.629742033383915,53139.483688869186,0.370257966616085,19675.31717766932
1903900010758,0.819718309859155,34647.648035324404,0.18028169014084505,6246.336547213413
1903900010762,0.40425531914893614,52397.85006996913,0.5957446808510638,31215.740467215648
1903900010777,0.4025,52709.04532058032,0.5974999999999999,31493.65457904674
1903900010781,0.6404494382022472,16481.662396835094,0.3595505617977528,5925.990974142955
1903900010796,0.0,129227.44602093074,1.0,129227.44602093074
1903900010809,0.47368421052631576,92855.99504098474,0.5263157894736843,48871.5763373604
1903900010813,0.6102564102564103,102633.05934378173,0.3897435897435897,40000.57697501236
1903900010828,0.7764705882352941,61553.1558965806,0.22352941176470587,13758.940729823898
1903900010832,0.8165680473372781,57918.05245385971,0.18343195266272194,10624.02145603344
1903900010847,0.5192307692307693,33903.74918410885,0.4807692307692307,16299.879415436944
1903900010851,0.5555555555555556,121905.8664037664,0.4444444444444444,54180.38506834062
1903900010866,1.0,41378.25427690657,0.0,0.0
1903900010870,0.5379310344827586,107707.87246816435,0.4620689655172414,49768.46520942767
1903900010885,0.8504504504504504,91265.75572270928,0.14954954954954958,13648.752657630399
190390001089A,0.9287410926365796,75191.99832060296,0.07125890736342044,5358.099642798312
1903900010902,0.9139559286463799,79825.80048249359,0.08604407135362013,6868.536872575523
1903900010917,0.6506159014557671,45484.11809234093,0.3493840985442329,15891.42759777197
1903900010921,0.28115015974440893,41922.47394329701,0.7188498402555911,30135.963697258234
1903900010936,0.5886178861788618,30331.38466419896,0.4113821138211382,12477.789138280223
1903900010940,0.3866822429906542,60399.563284489035,0.6133177570093458,37044.124677986845
1903900010955,0.35365853658536583,116691.04022930238,0.6463414634146342,75422.25770918325
190390001096A,0.4788135593220339,104206.95016497083,0.521186440677966,54311.24945038733
1903900010974,0.7811320754716982,217610.50536972808,0.21886792452830184,47627.95966582727
1903900010989,0.8720748829953198,127852.5084933835,0.12792511700468023,16355.547108357958
1903900010993,0.3392226148409894,58297.94368455082,0.6607773851590106,38521.96278802475
1903900011008,0.4567669172932331,53352.31521772736,0.5432330827067668,28982.742665269183
1903900011012,0.46956521739130436,27903.896220279257,0.5304347826086957,14801.197125539433
1903900011027,0.5611510791366906,41014.554997236155,0.4388489208633094,17999.193200225942
1903900011031,0.5184049079754601,18261.850328705157,0.4815950920245399,8794.817489591134
1903900011046,0.42531120331950206,33022.31786222905,0.5746887966804979,18977.556115845324
1903900011050,0.40315315315315314,39469.81656496005,0.5968468468468469,23557.43556241985
1903900011065,0.463768115942029,20323.578163754755,0.536231884057971,10898.15060954965
190390001107A,0.4340659340659341,32261.9435076219,0.5659340659340659,18258.132864203602
1903900011084,0.42362525458248473,20742.11186265914,0.5763747454175152,11955.229444261784
1903900011099,0.4924406047516199,19019.860399366284,0.5075593952483801,9653.708842010965
1903900011101,0.4707846410684474,50443.80087808463,0.5292153589315526,26695.634187567324
1903900011116,0.0,103641.51110442738,1.0,103641.51110442738
1903900011120,0.7819025522041764,44311.91109953668,0.21809744779582363,9664.314717764379
1903900011135,1.0,20118.390850880736,0.0,0.0
190390001114A,1.0,56407.718269078396,0.0,0.0
1903900011154,1.0,58733.96816719668,0.0,0.0
1903900011169,1.0,98752.5679663962,0.0,0.0
1903900011173,0.9145038167938931,85671.13077479744,0.08549618320610686,7324.554692196421
1903900011188,0.5032119914346895,35693.68213768491,0.49678800856531047,17732.19326754368
1903900011192,0.5488095238095239,64570.34024364942,0.45119047619047614,29133.522562313246
1903900011205,0.3111111111111111,72428.61200395704,0.6888888888888889,49895.2660471704
1903900011224,0.3159922928709056,90255.53988607727,0.6840077071290944,61735.48489317424
1903900011239,0.417,115485.52399646987,0.583,67328.06048994193
1903900011243,0.319672131147541,154789.9830871367,0.680327868852459,105307.93931337989
1903900011258,0.5818181818181818,38914.913333621946,0.4181818181818182,16273.509212241906
1903900011262,0.5623800383877159,71681.42533299781,0.4376199616122841,31369.22260254031
1903900011277,0.5156794425087108,77918.19273914315,0.4843205574912892,37737.38254613554
1903900011281,0.5675675675675675,49343.96565475281,0.43243243243243246,21337.93109394716
1903900011309,0.5858407079646017,61707.07598450765,0.41415929203539825,25556.558903318215
1903900011313,0.6973207820419985,54917.50539913415,0.30267921795800146,16622.387586414246
1903900011328,0.5540540540540541,32285.489687571186,0.44594594594594594,14397.583239052015
1903900011332,0.5173652694610779,37445.78429922622,0.48263473053892214,18072.636015075648
1903900011347,0.557013118062563,47897.507571814436,0.44298688193743696,21217.967531812854
1903900011351,0.5729166666666666,56353.02479455636,0.42708333333333337,24067.437672675114
1903900011366,0.0,69799.50864739507,1.0,69799.50864739507
