route_id,route_short_name,route_long_name,route_km,n_stops,straight_line_km,detour_ratio,connects_to_existing,n_served_agebs,f1_demand_gain,f2_route_km,f3_equity,composite_score,total_score,pareto_rank,feasible,flag,overlap_route_id
18739557,TBD,TBD : Tlacotepec → General Motors Por Tollocan,22.37162254533751,458,16.5207967013064,1.354,True,22,0.0033489294667086327,22.37162254533751,0.177999449069538,0.11141860385628055,0.11141860385628055,18,False,Low demand,
18739558,R E D,R E D : Terminal Toluca → San Gaspar,23.706281907118267,474,11.880756431595048,1.995,True,21,0.0034065429418576047,23.706281907118267,0.22455136952125482,0.11199203609618576,0.11199203609618576,17,False,Redundant,18292016
18739561,Temoayenses,Temoayenses : Terminal Toluca → Laurel,31.128301628884817,704,26.20218633539877,1.188,True,22,0.003965132535082212,31.128301628884817,0.2507900498180138,0.06666264498958566,0.06666264498958566,13,False,Redundant,18794052
18739571,Triángulo,Triángulo : Tlacotepec → Toluca Centro,11.527577593666727,290,7.504009228661009,1.536,True,20,0.002926818549607963,11.527577593666727,0.20546143004040557,0.20822902944581995,0.20822902944581995,11,False,Indirect,
18739624,R E D,R E D : Allende → Terminal Toluca,30.72938664694069,500,24.084968399797923,1.276,True,17,0.0033300105222359823,30.72938664694069,0.1445650611898994,0.039471275819710834,0.039471275819710834,25,False,Redundant,18796291
18739673,R E D,R E D : Terminal Toluca → Allende,32.124237228568134,491,24.19461452144258,1.328,True,20,0.0032171868781598,32.124237228568134,0.14280032208737253,0.03891726740000293,0.03891726740000293,28,False,Redundant,18794052
18756034,R E D,R E D : Terminal Toluca → San Diego Alcalá,48.99046156436291,919,24.05458374779686,2.037,True,21,0.009327156235428668,48.99046156436291,0.16469454896607993,0.05050079347694865,0.05050079347694865,14,False,Redundant,18704763
18756038,Tlachaloya,Tlachaloya : Tlachaloya → Terminal Toluca,29.939761184887903,565,19.804463595997255,1.512,True,18,0.011625817887688027,29.939761184887903,0.16457675928694726,0.05327199783535898,0.05327199783535898,12,False,Redundant,18796291
18756044,Tlachaloya,Tlachaloya : Terminal Toluca → Tlachaloya,28.801571089742126,519,19.84351584780716,1.451,True,20,0.011151704437899482,28.801571089742126,0.15852447626428398,0.06076973108945277,0.06076973108945277,12,False,Redundant,18704763
18756184,INTER,INTER : Taborda → Terminal Toluca,27.817949157045373,483,21.275896051330715,1.307,True,17,0.0033300105222359823,27.817949157045373,0.1445650611898994,0.05765503284433271,0.05765503284433271,22,False,Redundant,18796291
18756212,INTER,INTER : Terminal Toluca → Taborda,28.139672314304306,465,21.39581749262916,1.315,True,19,0.0032219768755719267,28.139672314304306,0.14030073149204839,0.0537998904627148,0.0537998904627148,24,False,Redundant,18796291
18756216,Tlachaloya,Tlachaloya : San José la Costa → Terminal Toluca,31.08994709064453,621,18.452933484676556,1.685,True,17,0.0033300105222359823,31.08994709064453,0.1445650611898994,0.039471275819710834,0.039471275819710834,26,False,Redundant,18796291
18756218,Tlachaloya,Tlachaloya : Terminal Toluca → San José la Costa,30.025858962004936,586,18.604720476278022,1.614,True,19,0.0032219768755719267,30.025858962004936,0.14030073149204839,0.038297159748584025,0.038297159748584025,26,False,Redundant,18796291
18756221,Tlachaloya,Tlachaloya : Ranchería San Carlos → Terminal Toluca,28.63565938469216,557,18.560630684014267,1.543,True,17,0.0033300105222359823,28.63565938469216,0.1445650611898994,0.05084078094727615,0.05084078094727615,23,False,Redundant,18796291
18765970,Triángulo,Triángulo : Toluca Centro → Tlacotepec,12.565558292111813,356,7.522879121834239,1.67,True,22,0.00415927012491444,12.565558292111813,0.19988638565040825,0.19941788076991807,0.19941788076991807,12,False,Redundant,18739571
18765971,Tlachaloya,Tlachaloya : Barrio Balbuena → Terminal Toluca,30.475500845815258,591,18.55894522124759,1.642,True,17,0.0033300105222359823,30.475500845815258,0.1445650611898994,0.039471275819710834,0.039471275819710834,24,False,Redundant,18796291
18765983,Tlachaloya,Tlachaloya : Terminal Toluca → Barrio Balbuena,29.228113744603913,610,18.66562566983051,1.566,True,19,0.0032219768755719267,29.228113744603913,0.14030073149204839,0.044729545210218075,0.044729545210218075,25,False,Redundant,18796291
18765988,Triángulo,Triángulo : Metepec → Toluca Centro,13.188425157233182,352,8.20179572899158,1.608,True,25,0.003923900584849223,13.188425157233182,0.12592563300877932,0.17550176586010088,0.17550176586010088,13,False,Redundant,18765996
18765996,Triángulo,Triángulo : Toluca Centro → Metepec,11.442359668463284,299,7.873145157897209,1.453,True,22,0.0026963522892437725,11.442359668463284,0.12853716999223547,0.1894776475501086,0.1894776475501086,12,False,Low demand,
18766238,Temoayenses,Temoayenses : La Providencia → Terminal Toluca,14.53652756958153,330,13.366248017137416,1.088,True,17,0.0038278779641868605,14.53652756958153,0.2651873579482526,0.19898698770473722,0.19898698770473722,13,False,Redundant,18878117
18766349,INTER,INTER : Tlachaloya Segunda Sección → Terminal Toluca,36.42700040446159,570,24.603952484487284,1.481,True,17,0.0033300105222359823,36.42700040446159,0.1445650611898994,0.039471275819710834,0.039471275819710834,28,False,Redundant,18796291
18766356,INTER,INTER : Terminal Toluca → Tlachaloya Segunda Sección,36.941511957336985,597,24.704984576497893,1.495,True,19,0.0032219768755719267,36.941511957336985,0.14030073149204839,0.038297159748584025,0.038297159748584025,29,False,Redundant,18796291
18766357,Cuatro Caminos,Cuatro Caminos : Zacamulpa → Terminal Toluca,31.91685207697464,742,24.34173540630303,1.311,True,20,0.014092300534123987,31.91685207697464,0.14339589953818815,0.04994127541867102,0.04994127541867102,13,False,Redundant,18794052
18766358,Cuatro Caminos,Cuatro Caminos : El Charco → por Flor de Gallo,34.678297191907866,902,26.041684117293443,1.332,True,19,0.0144489813182268,34.678297191907866,0.14130750442624754,0.04977585742478868,0.04977585742478868,13,False,Redundant,18794052
18766365,Cuatro Caminos,Cuatro Caminos : Terminal Toluca → Villa Nicolás Romero,104.60580156354587,3005,52.53794369849721,1.991,True,26,0.01790465512803574,104.60580156354587,0.2359011218231824,0.07687993558383134,0.07687993558383134,11,False,Redundant,18794052
18766368,Cuatro Caminos,Cuatro Caminos : por Flor de Gallo → El Charco,42.62376078839419,1086,26.743499483144376,1.594,True,21,0.01903401988075933,42.62376078839419,0.13762351701622816,0.053439899134816365,0.053439899134816365,13,False,Redundant,18268510
18766369,Cuatro Caminos,Cuatro Caminos : Terminal Toluca → Santiago Tejocotillos por Carretera Federal,36.370381092520304,921,26.789710718989237,1.358,True,25,0.016127710225594036,36.370381092520304,0.17322394811420141,0.059433697254144394,0.059433697254144394,12,False,Redundant,18794052
18766370,Cuatro Caminos,Cuatro Caminos : Santa Ana Jilotzingo → Terminal Toluca por Cuarto Barrio,74.80510256716678,2181,39.02771251469071,1.917,True,21,0.005387626052133449,74.80510256716678,0.20901479194732872,0.05764132403896563,0.05764132403896563,16,False,Redundant,18794052
18766373,Tlachaloya,Tlachaloya : Terminal Toluca → Ranchería San Carlos,27.63915274366968,581,18.666902377276497,1.481,True,19,0.0032219768755719267,27.63915274366968,0.14030073149204839,0.05797088688467003,0.05797088688467003,22,False,Redundant,18796291
18766376,Cuatro Caminos,Cuatro Caminos : Santiago Tejocotillos por Carretera Federal → Terminal Toluca,35.02298793462081,895,26.12094295651221,1.341,True,23,0.017271774161618014,35.02298793462081,0.17205351099093238,0.06028515190935111,0.06028515190935111,12,False,Redundant,18794052
18766377,Temoayenses,Temoayenses : Terminal Toluca → La Providencia,14.53347550363162,326,13.364675998675596,1.087,True,17,0.0038278779641868605,14.53347550363162,0.2651873579482526,0.19901242158765314,0.19901242158765314,12,False,Redundant,18878117
18766381,Temoayenses,Temoayenses : Central de Abasto → Toluca Centro por el Rastro,16.351792670959746,406,9.48559422964833,1.724,True,15,0.007337378963702678,16.351792670959746,0.22369966392448334,0.17699735602015898,0.17699735602015898,10,False,Redundant,18782084
18766382,Cuatro Caminos,Cuatro Caminos : Terminal Toluca por Cuarto Barrio → Santa Ana Jilotzingo,77.07747958035328,2221,40.204550277460875,1.917,True,23,0.005098880755034761,77.07747958035328,0.2070729817807606,0.05686712620022492,0.05686712620022492,17,False,Redundant,18794052
18766389,TEO,TEO : San Mateo Atenco → Toluca,20.590675662780352,455,12.365581012452456,1.665,True,22,0.0038081163099019026,20.590675662780352,0.20459430611707544,0.13336772898266783,0.13336772898266783,15,False,Indirect,
18766391,TEO,TEO : Toluca → San Mateo Atenco,20.91064154956832,485,12.332773743026285,1.696,True,24,0.0037608956479020152,20.91064154956832,0.19086056220431766,0.12722068995257874,0.12722068995257874,16,False,Redundant,18766389
18768312,TEO,TEO : Toluca – Metepec → Crisa,14.495193151253975,422,9.12744899460234,1.588,True,20,0.004106958755467364,14.495193151253975,0.10760203003440763,0.1602141900036195,0.1602141900036195,14,False,Redundant,18874884
18768314,TEO,TEO : Crisa → Toluca – Metepec,14.391686424817335,407,9.15901542832445,1.571,True,19,0.004285005998102166,14.391686424817335,0.10530078740868813,0.16067948264346307,0.16067948264346307,14,False,Redundant,18874884
18768324,Xinantécatl,Xinantécatl : Calixtlahuaca → Terminal Toluca por Gasolineria Aga,10.582585917201238,278,8.695156627540158,1.217,True,15,0.0039044203333028185,10.582585917201238,0.18911289708127876,0.21299442862694554,0.21299442862694554,9,False,Low demand,
18768395,Xinantécatl,Xinantécatl : Terminal Toluca por Gasolineria Aga → Calixtlahuaca,13.56334670467866,333,9.346112994054698,1.451,True,16,0.003819423776055437,13.56334670467866,0.18873555393026506,0.18797542305296622,0.18797542305296622,13,False,Redundant,18768324
18768446,Xinantécatl,Xinantécatl : Acahualco → Puente Pilares,21.183341840854116,497,18.818558542181567,1.126,True,21,0.007783191695585833,21.183341840854116,0.1707929163932662,0.1239535721201181,0.1239535721201181,10,False,Redundant,18768818
18768458,Xinantécatl,Xinantécatl : Puente Pilares → Acahualco,20.75898243271484,477,18.809708120996714,1.104,True,20,0.00774158510606185,20.75898243271484,0.1768997837406633,0.128975010768604,0.128975010768604,10,False,Redundant,18768823
18768725,Xinantécatl,Xinantécatl : San Marcos Yachihuacaltepec → Centro Cultural,16.966529031829378,560,8.773856203569515,1.934,True,27,0.0031181926981290508,16.966529031829378,0.15995519858278387,0.15171925041191353,0.15171925041191353,15,False,Indirect,
