cve_ageb,n_boarding_stops,accessibility_score,accessibility_n
1403900014283,1,323420.0,0.948478147611178
1403900010365,5,280770.0,0.9379057060585293
1403900011768,3,548330.0,0.9879465833289589
1403900013798,18,367495.0,0.9580295007023064
1403900010473,23,512995.0,0.9829666362223562
1403900012056,22,460220.0,0.974850429455218
1403900014457,0,0.0,0.0
1403900011221,20,464660.0,0.97556823744174
1403900015474,20,358660.0,0.9562101946525622
1403900013552,27,475225.0,0.9772490545436557
1403900011791,19,598840.0,0.9945343471457189
1403900013529,23,555775.0,0.9889548337873706
1403900011876,16,555485.0,0.9889158135550272
1403900012662,13,511585.0,0.9827608667367104
1403900011166,18,539655.0,0.986754344427908
1403900012291,32,480310.0,0.9780447664484909
1403900014866,15,563620.0,0.9900027443709738
1407000131433,6,195955.0,0.9110177700547493
1403900013891,8,2710.0,0.5909955188545516
1403900013904,12,2710.0,0.5909955188545516
1403900015258,19,304545.0,0.9439825308343013
1403900011537,8,187205.0,0.9076026227562048
1403900013641,15,561735.0,0.9897522893451264
1403900013637,16,559990.0,0.9895196854863445
1403900015050,13,259175.0,0.9319223877793142
1403900012592,1,27085.0,0.7630741407862819
1403900015351,9,591970.0,0.9936717129699953
1403900013482,18,107455.0,0.8661003801747593
1403900015597,16,79790.0,0.8438460531211943
1403900014118,12,541475.0,0.9870060549573957
1403900013942,18,304555.0,0.9439849856465496
1403900014495,25,364210.0,0.9573582119214121
1403900010083,13,549685.0,0.9881311013374425
1403900014071,11,539280.0,0.9867023755301568
1403900014777,6,564385.0,0.9901041490545102
1403900010030,0,0.0,0.0
1403900010026,1,147395.0,0.889728124464348
1407000131448,2,110425.0,0.8681386904989102
1403900013143,0,0.0,0.0
1403900011043,4,528935.0,0.985254294399664
1403900011274,6,546790.0,0.9877363184146537
1403900015648,2,482555.0,0.9783933919377923
1403900011753,10,574400.0,0.991419155727731
1403900014599,6,543230.0,0.9872479758431771
1403900012677,11,517205.0,0.9835776773349566
1403900013321,21,578785.0,0.9919877209088512
1403900014584,8,553700.0,0.9886751877878387
1403900010562,0,0.0,0.0
1403900014508,10,373300.0,0.9592012108893223
1403900015065,20,308195.0,0.9448732251046424
1404400010280,0,0.0,0.0
1404400050276,0,0.0,0.0
1404400100242,0,0.0,0.0
1404400020115,0,0.0,0.0
1404400020149,0,0.0,0.0
1404400010308,0,0.0,0.0
1412000010706,25,467575.0,0.976035780857859
1404400010331,0,0.0,0.0
1404400020172,0,0.0,0.0
1404400100223,0,0.0,0.0
1404400010100,0,0.0,0.0
1404400020168,0,0.0,0.0
1404400020346,0,0.0,0.0
1404400010064,0,0.0,0.0
