route_id,route_short_name,route_long_name,route_km,n_stops,straight_line_km,detour_ratio,connects_to_existing,n_served_agebs,f1_demand_gain,f2_route_km,f3_equity,composite_score,total_score,pareto_rank,feasible,flag,overlap_route_id
C95,C95,Troncal C95 - 172,18.6322961490256,77,11.416369644957177,1.632,True,21,0.007168872497342754,18.6322961490256,0.5349444305872885,0.23563584556895156,0.23563584556895156,5,False,Indirect,
C96-V2,C96-V2,"Troncal C96-V2 - 275B ""Santibañez""",17.89631496117141,69,13.829185579629014,1.294,True,38,0.001833457102421287,17.89631496117141,0.5682993711412117,0.24477234187796248,0.24477234187796248,4,False,Low demand,
C97-V1,C97-V1,"Troncal C97-V1 - 275B ""San Martin de las  Flores""",21.921657112767647,109,15.395566722183087,1.424,True,42,0.024618375077826493,21.921657112767647,0.5875064689977446,0.23881451638753226,0.23881451638753226,2,False,Low demand,
C97-V2,C97-V2,"Troncal C97-V2 - 275B ""La Capilla""",23.008756712927635,98,15.925498799618767,1.445,True,38,0.02130108230203551,23.008756712927635,0.5799994326699783,0.22456130119513312,0.22456130119513312,3,False,Low demand,
C99,C99,"Troncal C99 - 181 ""H. Santa Fe""",25.12024534222398,96,11.264482374704595,2.23,True,26,0.023405708907740994,25.12024534222398,0.5145633355820782,0.19271116495139404,0.19271116495139404,6,False,Indirect,
T01,T01,"Troncal T01-63  ""18 de Marzo""",12.66197817264415,80,7.879594447533932,1.607,True,22,0.0012388656700770052,12.66197817264415,0.5452079229466484,0.28202436163470457,0.28202436163470457,5,False,Indirect,
T02,T02,"Troncal T02-80  ""Artesanos""",17.464316626831966,99,13.238097858171605,1.319,True,34,0.0009890907612536551,17.464316626831966,0.5672907626241922,0.24727580952703532,0.24727580952703532,5,False,Low demand,
T02-A02,T02-A02,"Alimentadora T02-A02 ""Artesanos""",10.497596035354123,46,7.593373480796281,1.382,True,16,0.05692191495670536,10.497596035354123,0.5779164577894464,0.3639210624427826,0.3639210624427826,1,False,,
T03,T03,"Troncal T03-66 ""Belisario""",23.048325390820064,133,14.647085417251132,1.574,True,30,0.025635534101626656,23.048325390820064,0.5713643506326904,0.22640724350296537,0.22640724350296537,4,False,Indirect,
T03-C01,T03-C01,"Complementaira T03-C01 ""Belisario Complementaria""",8.66201817670906,65,6.973945386789557,1.242,True,12,0.0019361145616208478,8.66201817670906,0.5735471552948367,0.3231394185794212,0.3231394185794212,2,False,,
T04A-1,T04A-1,"Troncal T04A-1 - 646 ""Lazaro Cardenas""",31.58142619720064,136,21.69866423000151,1.455,True,67,0.0020590496140378946,31.58142619720064,0.5299291922983287,0.13454134768862006,0.13454134768862006,11,False,Low demand,
T04A-2,T04A-2,"Troncal T04A-2 - 646 ""Lazaro Cardenas""",35.942088218331854,98,22.45899751506974,1.6,True,74,0.004694515182639583,35.942088218331854,0.5298497596021283,0.13715695508317166,0.13715695508317166,8,False,Indirect,
T04A-C01,T04A-C01,"Troncal ""Troncal 04A-C01 - Lázaro Cárdenas Complementaria""",16.543244240508788,2,13.945408385738356,1.186,True,29,0.0192532508427888,16.543244240508788,0.5081958006197234,0.25844183232681306,0.25844183232681306,3,False,Low demand,
T04B-1,T04B-1,"Troncal T04B-1 - 59A ""Lazaro Cardenas""",25.60126911092045,153,19.774384994150697,1.295,True,43,0.011103975639760398,25.60126911092045,0.5375513087460916,0.18214789356861286,0.18214789356861286,7,False,Low demand,
T04B-2,T04B-2,"Troncal T04B-2 - 59B ""Lazaro Cardenas""",18.277126964512973,59,14.023917393641415,1.303,True,23,0.0026635022828919237,18.277126964512973,0.5426257081174062,0.23601053794130206,0.23601053794130206,5,True,Low demand,
T04B-3,T04B-3,"Troncal T04B-3 - 59 ""Lazaro Cardenas""",20.00737934808155,87,15.53707964910761,1.288,True,40,0.0013495386412396403,20.00737934808155,0.5181630822036325,0.21416214795813487,0.21416214795813487,8,False,Low demand,
T04B-4,T04B-4,"Troncal T04B-4 ""Lazaro Cardenas""",15.574373630264256,100,10.10461715736373,1.541,True,36,0.0011179035848372025,15.574373630264256,0.492308166086482,0.24440849818758886,0.24440849818758886,7,False,Indirect,
T06,T06,"Troncal T06-37 ""Pablo Valdez""",18.848358118800277,129,15.228206853820144,1.238,True,50,0.002005645492035907,18.848358118800277,0.5789464381113476,0.2396726040298705,0.2396726040298705,4,False,Low demand,
T07,T07,"Troncal T07 - 30 ""Enrique Diaz de Leon""",29.2672550340558,188,17.795863552669736,1.645,True,58,0.0014031332582980344,29.2672550340558,0.5529264381381824,0.14574095084237862,0.14574095084237862,10,False,Indirect,
T07-C02,T07-C02,"Troncal T07-C02 - 625 Cozumel ""Enrique Diaz de Leon Complementaria""",23.019352869904274,2,13.269181685212684,1.735,True,47,0.019677647708734116,23.019352869904274,0.5594742072449947,0.21771825893744717,0.21771825893744717,4,False,Indirect,
T07-C03,T07-C03,"Troncal T07-C03 - 625 Cozumel corta ""Enrique Diaz de Leon Complementaria""",5.310511589714627,2,3.9683266605191156,1.338,True,5,0.009055723757397681,5.310511589714627,0.5739016919793871,0.3582768835046226,0.3582768835046226,1,False,,
T08,T08,"Troncal T08-634 "" Américas""",18.293625639513305,114,10.713931575211033,1.707,True,41,0.0010125125377349518,18.293625639513305,0.5430448488193206,0.23432684441328755,0.23432684441328755,7,False,Indirect,
T08-C01,T08-C01,"Troncal T08-C01 - 634 V2 ""Américas""",14.410427981473434,63,8.658885966825546,1.664,True,22,0.0015640775206890842,14.410427981473434,0.531327059181411,0.2643089424704299,0.2643089424704299,5,False,Indirect,
T09-B,T09-Belisario,"Troncal T09 ""Circuito Belisario""",18.43651461838134,180,0.001,18436.515,True,42,0.0011521841057564226,18.43651461838134,0.5612378264945915,0.2378240189095598,0.2378240189095598,5,False,Indirect,
