cve_ageb,IM_2020,GM_2020,IRS_2020,GRS_2020
1409300580887,122.6969877,Bajo,1.25,Bajo
1409300580938,119.6227225,Medio,8.6956521739,Medio
1409300580995,117.6847547,Alto,8.8888888889,Medio
140930058100A,114.7792534,Muy alto,8.4112149533,Medio
1409300581086,117.7681125,Alto,0.0,Bajo
1409300581194,119.5054151,Medio,4.9180327869,Medio
1409301881014,119.9206384,Medio,7.6923076923,Medio
1409301881029,119.854822,Medio,7.8767123288,Medio
1409301881033,119.0667697,Medio,10.332103321,Medio
1409301881584,115.4306716,Alto,5.3333333333,Medio
1409302230482,120.9438493,Medio,2.5423728814,Bajo
1409302230497,118.5464977,Alto,1.6129032258,Medio
1409302230603,120.6704019,Medio,6.5957446809,Medio
1409302230618,120.1498617,Medio,8.3857442348,Medio
1409302231419,120.144156,Medio,5.0,Medio
1409302231423,120.6965188,Medio,8.8709677419,Medio
1409302231476,119.854757,Medio,10.9090909091,Medio
140930291043A,118.0506005,Alto,9.7130242826,Medio
1409302910533,118.6920186,Medio,9.5238095238,Medio
1409302910548,116.1581777,Alto,4.1666666667,Medio
1409302910660,117.3837799,Alto,6.7961165049,Medio
1409302910675,118.9278224,Medio,7.1232876712,Medio
1409302910726,118.467243,Alto,3.7037037037,Medio
1409302910904,119.1806618,Medio,7.8947368421,Medio
1409302911048,116.8274786,Alto,2.1276595745,Medio
1409302911527,113.4899179,Muy alto,18.1818181818,Medio
1409302911546,116.4132671,Alto,4.0,Medio
1409400010206,121.6537554,Bajo,13.8603696099,Bajo
140940001023A,120.1634424,Medio,14.4801980198,Bajo
1409400010259,122.3673977,Bajo,10.736196319,Bajo
1409400010263,121.0252583,Medio,18.0349932705,Bajo
1409400010278,121.3011676,Bajo,11.6995073892,Bajo
1409400010282,121.5706109,Bajo,13.0183220829,Bajo
1409400010297,120.2207936,Medio,23.9961759082,Medio
140940001030A,122.1959284,Bajo,10.1694915254,Bajo
1409400010314,121.0025809,Medio,10.0,Bajo
1409400010329,121.6701754,Bajo,13.5593220339,Bajo
1409400010333,122.6852852,Bajo,12.8205128205,Bajo
1409400010348,121.1620477,Bajo,15.0197628458,Medio
1409400010352,116.732034,Alto,16.8539325843,Medio
1409400010367,124.5742006,Muy bajo,7.5,Muy bajo
1409400010371,120.0756422,Medio,15.4385964912,Medio
1409400010403,118.9725508,Medio,22.2222222222,Medio
1409400010422,120.1749006,Medio,18.6046511628,Medio
1409400010437,124.4876259,Muy bajo,12.8571428571,Bajo
1409400010441,119.3668349,Medio,20.6896551724,Medio
1409400010456,120.3259794,Medio,15.0,Medio
140940001048A,126.0450284,Muy bajo,0.0,Muy bajo
1409400010494,119.9819589,Medio,11.5384615385,Medio
1409400010545,116.5229615,Alto,29.5454545455,Medio
140940001055A,124.2771014,Muy bajo,9.375,Bajo
1409401240507,117.8421094,Alto,19.2468619247,Medio
1409401240511,116.4975778,Alto,27.0588235294,Medio
1409401240526,115.8961534,Alto,24.3445692884,Alto
1409500010078,119.3941933,Medio,18.75,Medio
1409500010082,120.2977978,Medio,11.5384615385,Medio
1409500010097,122.3182391,Bajo,10.4651162791,Bajo
140950001010A,120.6375509,Medio,9.9502487562,Bajo
1409500010114,120.6243291,Medio,17.3333333333,Bajo
1409500010133,115.1580127,Muy alto,25.0,Medio
1409600010094,117.4378254,Alto,15.1105651106,Medio
1409600010107,115.659094,Alto,22.6907630522,Medio
1409600010111,115.5666862,Alto,21.9224283305,Medio
1409600010126,116.7520821,Alto,19.7674418605,Medio
1409600010130,111.4562499,Muy alto,23.4042553191,Alto
1409600010145,119.214497,Medio,18.75,Bajo
140960001015A,115.1520578,Muy alto,23.9669421488,Medio
1409600010200,114.8553739,Muy alto,18.9189189189,Medio
1409600010215,116.1279428,Alto,20.6963249516,Medio
140960001022A,118.0976865,Alto,16.7182662539,Medio
1409600010249,112.2226136,Muy alto,20.8333333333,Medio
1409600010268,115.5766958,Alto,21.4285714286,Medio
1409600010272,119.2543346,Medio,16.6007905138,Medio
1409600010287,116.212397,Alto,22.8448275862,Medio
1409600140164,115.3831309,Alto,28.9156626506,Alto
1409600140179,113.8433485,Muy alto,34.2105263158,Alto
1409600140183,111.7475798,Muy alto,39.8496240602,Alto
1409700010195,118.3254728,Alto,17.5054704595,Medio
1409700010208,119.4794099,Medio,15.5251141553,Medio
1409700010212,122.5803256,Bajo,10.4265402844,Bajo
1409700010513,120.6965621,Medio,11.5384615385,Bajo
1409700010528,124.0221751,Muy bajo,13.2992327366,Bajo
1409700010532,122.3068138,Bajo,19.8098256735,Bajo
1409700010636,123.5826638,Bajo,6.3492063492,Muy bajo
1409700010918,119.9316943,Medio,11.0814419226,Medio
1409700010922,118.2984137,Alto,13.325608343,Medio
1409700010937,118.8702248,Medio,15.4150197628,Medio
1409700010941,120.5694695,Medio,10.4761904762,Bajo
140970001109A,124.6729927,Muy bajo,0.0,Muy bajo
1409700011102,120.2265582,Medio,12.1428571429,Medio
1409700011117,124.5484897,Muy bajo,17.307692307700002,Bajo
1409700011136,120.0537204,Medio,25.7142857143,Medio
1409700011371,123.0357102,Bajo,0.0,Muy bajo
1409700011386,124.7311249,Muy bajo,20.6896551724,Bajo
1409700012098,121.792622,Bajo,20.7953603977,Bajo
1409700012100,121.7087486,Bajo,24.9736564805,Bajo
1409700012115,122.0766448,Bajo,22.3696682464,Bajo
140970001212A,121.7137877,Bajo,19.4852941176,Bajo
1409700012134,118.7608448,Medio,37.1048252912,Medio
1409700012331,126.0579352,Muy bajo,4.9751243781,Muy bajo
1409700012346,116.8784125,Alto,44.6280991736,Medio
1409700013113,112.9415313,Muy alto,18.9655172414,Medio
1409700013128,125.4556143,Muy bajo,13.6363636364,Muy bajo
1409700013132,116.6921316,Alto,40.8759124088,Medio
1409700050335,119.3385897,Medio,20.7207207207,Medio
140970005034A,118.7883228,Medio,17.697228145,Medio
1409700050655,115.5365073,Alto,26.8656716418,Medio
1409700053147,120.1851761,Medio,37.0495495495,Medio
1409700053151,120.4165379,Medio,26.7080745342,Medio
1409700053166,118.9725169,Medio,32.8654004955,Medio
1409700053503,120.6792936,Medio,29.6641791045,Medio
1409700053518,120.6956248,Medio,32.5,Medio
1409700053575,120.4781782,Medio,32.8244274809,Medio
1409700053768,121.4742702,Bajo,29.6296296296,Medio
1409700092810,122.7391812,Bajo,15.9595959596,Bajo
1409700092825,123.6614931,Bajo,21.0287443268,Bajo
140970009283A,122.9135018,Bajo,20.7395498392,Bajo
1409700092844,123.0082145,Bajo,22.5479143179,Bajo
1409700092859,120.5281315,Medio,31.4285714286,Medio
1409700092863,120.5616117,Medio,33.4365325077,Medio
1409700092878,120.2198601,Medio,29.4776119403,Medio
1409700092882,122.0226132,Bajo,31.9526627219,Medio
1409700092897,121.9026673,Bajo,28.7564766839,Medio
1409700150227,120.0426732,Medio,15.7894736842,Medio
1409700150674,118.8400052,Medio,24.8366013072,Medio
1409700150710,116.278571,Alto,17.9487179487,Medio
1409700150725,116.364092,Alto,18.75,Medio
1409700150956,117.4786893,Alto,19.5071868583,Medio
1409700150960,119.2959301,Medio,15.6893819334,Medio
1409700152064,119.780333,Medio,30.3571428571,Medio
1409700201013,125.3965708,Muy bajo,1.1885467315,Muy bajo
1409700213838,123.8676195,Muy bajo,5.1181102362,Muy bajo
1409700213842,123.3742966,Bajo,9.4252873563,Muy bajo
1409700213857,125.0850939,Muy bajo,8.5227272727,Muy bajo
1409700232755,118.2354075,Alto,12.0253164557,Medio
140970023276A,119.2311442,Medio,26.9938650307,Medio
1409700233202,119.6030539,Medio,28.4688995215,Medio
1409700250299,117.3468035,Alto,17.0652173913,Medio
1409700250354,118.4613536,Alto,15.8924205379,Medio
1409700250369,119.9211474,Medio,13.3333333333,Bajo
1409700250458,125.7885003,Muy bajo,2.7777777778,Muy bajo
1409700250462,121.6679266,Bajo,10.4384133612,Bajo
1409700250477,124.2982269,Muy bajo,8.085106383,Muy bajo
140970025073A,127.6545015,Muy bajo,0.0,Muy bajo
1409700250763,125.2273557,Muy bajo,1.8595041322,Muy bajo
1409700250778,110.5250775,Muy alto,18.4210526316,Medio
1409700250782,118.4057155,Alto,7.2289156627,Muy bajo
1409700250797,125.6017661,Muy bajo,3.9647577093,Muy bajo
140970025080A,124.0471715,Muy bajo,4.7038327526,Muy bajo
1409700250814,122.1188995,Bajo,11.5995115995,Bajo
1409700250994,125.1523239,Muy bajo,0.3846153846,Muy bajo
1409700251206,120.3170145,Medio,17.6470588235,Medio
1409700251210,125.0046763,Muy bajo,10.0386100386,Muy bajo
1409700251297,125.5356679,Muy bajo,4.0,Muy bajo
140970025130A,126.3027665,Muy bajo,0.3773584906,Muy bajo
1409700251390,125.1530702,Muy bajo,1.2987012987,Muy bajo
1409700251403,125.9406347,Muy bajo,1.4285714286,Muy bajo
1409700251418,124.8228387,Muy bajo,2.0408163265,Muy bajo
1409700251422,115.7201133,Alto,2.0,Muy bajo
1409700251456,121.3177986,Bajo,18.7221396731,Bajo
1409700251460,125.9172667,Muy bajo,9.6153846154,Muy bajo
1409700251988,119.8998063,Medio,29.375,Medio
1409700252191,123.323964,Bajo,0.0,Muy bajo
1409700252204,124.9175475,Muy bajo,2.0408163265,Muy bajo
1409700252223,126.2543525,Muy bajo,2.6194144838,Muy bajo
1409700252295,125.5900617,Muy bajo,1.5873015873,Muy bajo
1409700252399,116.9497964,Alto,18.75,Medio
1409700252420,124.1009736,Muy bajo,0.0,Muy bajo
1409700252543,125.6165069,Muy bajo,9.8039215686,Muy bajo
1409700252562,123.2146955,Bajo,2.7027027027,Muy bajo
1409700252609,122.1229074,Bajo,12.5490196078,Bajo
1409700253005,124.618365,Muy bajo,4.347826087,Muy bajo
1409700253560,125.4627365,Muy bajo,2.0676691729,Muy bajo
1409700253787,124.2405863,Muy bajo,0.2624671916,Muy bajo
1409700253791,126.2439721,Muy bajo,1.0989010989,Muy bajo
1409700253819,125.8123839,Muy bajo,5.0632911392,Muy bajo
1409700312774,115.7223569,Alto,34.4671201814,Alto
1409700312789,118.8711279,Medio,24.0506329114,Medio
1409700320053,118.9588124,Medio,16.7385057471,Medio
1409700320180,117.5819546,Alto,23.0277185501,Medio
1409700320265,116.922231,Alto,21.7647058824,Medio
140970032027A,119.4035134,Medio,25.5670103093,Medio
1409700320284,118.7818476,Medio,24.053030303,Medio
1409700320496,117.8685238,Alto,21.4285714286,Medio
1409700320509,114.4545189,Muy alto,27.6923076923,Medio
1409700320829,122.1830255,Bajo,7.3627844712,Bajo
1409700320833,119.6587729,Medio,21.0526315789,Medio
1409700321140,119.0929523,Medio,10.2040816327,Bajo
1409700321155,115.8719938,Alto,36.3636363636,Medio
140970032116A,120.3444083,Medio,22.6781857451,Bajo
1409700321174,112.0559319,Muy alto,18.4210526316,Medio
1409700321189,122.3867405,Bajo,10.3174603175,Bajo
1409700321437,120.1530911,Medio,22.3140495868,Bajo
1409700321441,125.3499795,Muy bajo,15.625,Muy bajo
1409700321831,120.6311198,Medio,17.2043010753,Bajo
1409700323217,106.9360621,Muy alto,35.8974358974,Alto
1409700340250,119.9308611,Medio,17.2967863894,Medio
1409700340373,119.6004399,Medio,13.1339401821,Medio
1409700340388,120.2998685,Medio,12.5996810207,Medio
1409700340547,122.8346311,Bajo,17.8082191781,Medio
1409700340848,117.4348379,Alto,39.1304347826,Medio
1409700341352,120.8908169,Medio,25.0,Medio
1409700342079,124.4681371,Muy bajo,8.5007727975,Muy bajo
1409700342350,124.8200876,Muy bajo,15.7894736842,Muy bajo
1409700350138,121.5344178,Bajo,14.398595259,Bajo
1409700350231,120.069398,Medio,19.9796126402,Medio
1409700350246,117.4647038,Alto,26.0736196319,Medio
1409700350551,118.4672848,Alto,17.5803402647,Medio
1409700350867,116.9699555,Alto,33.6363636364,Medio
1409700352435,120.7409969,Medio,25.5813953488,Medio
1409700353240,119.6332042,Medio,26.8292682927,Medio
1409700353556,116.650097,Alto,20.8860759494,Medio
1409700353734,122.2119912,Bajo,20.2445652174,Bajo
1409700353772,117.9927087,Alto,43.2339449541,Medio
1409700353823,118.598586,Alto,27.2727272727,Medio
1409700381795,119.1240191,Medio,15.7575757576,Medio
1409700381808,117.0000663,Alto,24.5478036176,Medio
1409700381812,114.9564546,Muy alto,57.1428571429,Alto
1409700381827,119.4459583,Medio,26.6666666667,Medio
1409700382242,123.822137,Muy bajo,10.8991825613,Bajo
1409700382257,119.279719,Medio,30.5555555556,Medio
1409700382384,123.3142683,Bajo,7.2,Muy bajo
1409700382524,116.0906999,Alto,18.6440677966,Medio
1409700383255,121.4544441,Bajo,31.0954063604,Medio
1409700411009,118.0650057,Alto,20.3125,Medio
1409700411259,118.0710312,Alto,13.9097744361,Medio
1409700411263,119.5734071,Medio,15.2811735941,Medio
1409700432613,117.4577216,Alto,13.1016042781,Medio
1409700432628,116.4459023,Alto,17.9411764706,Medio
1409700463861,118.2699504,Alto,36.4293085655,Medio
1409700463876,117.4912705,Alto,29.4851794072,Medio
1409700931028,124.7682675,Muy bajo,0.3752345216,Muy bajo
1409701150871,119.1796718,Medio,26.8518518519,Medio
1409701150886,119.9600909,Medio,20.4488778055,Medio
1409701150890,119.9096027,Medio,24.893314367,Medio
1409701151278,125.400012,Muy bajo,17.9487179487,Bajo
1409701151511,123.2573854,Bajo,19.589977221,Bajo
1409701151992,122.0850813,Bajo,30.9392265193,Medio
1409701152596,119.4667315,Medio,41.308793456,Medio
1409701153429,120.5973624,Medio,43.137254902,Medio
1409701800301,125.6125807,Muy bajo,0.5277044855,Muy bajo
1409701801047,127.5960829,Muy bajo,0.0,Muy bajo
140970180123A,124.803707,Muy bajo,0.2277904328,Muy bajo
1409701801244,124.1566025,Muy bajo,3.7906137184,Muy bajo
1409701802577,126.5799951,Muy bajo,0.0,Muy bajo
1409704240443,122.6811619,Bajo,4.6153846154,Muy bajo
1409704240570,124.7302863,Muy bajo,8.7912087912,Muy bajo
1409704240975,121.0127243,Medio,12.5214408233,Bajo
140970424098A,118.4526696,Alto,18.9493433396,Medio
1409704241761,125.7611189,Muy bajo,1.724137931,Muy bajo
1409704241776,125.6861494,Muy bajo,0.6493506494,Muy bajo
1409704393880,120.5266463,Medio,35.632183908,Medio
1409704393895,119.6049631,Medio,32.4478178368,Medio
1409705601032,122.429748,Bajo,20.4200700117,Bajo
1409705601719,123.4456996,Bajo,17.2413793103,Bajo
1409705603467,120.4801819,Medio,23.0179028133,Medio
1409705603683,120.5092059,Medio,37.5,Medio
1409706133927,119.5280194,Medio,34.5864661654,Medio
1409706133931,119.7582843,Medio,35.7142857143,Medio
1409706133946,119.5379824,Medio,35.0140056022,Medio
1409706663950,119.5382148,Medio,33.5044929397,Medio
1409707771780,123.6705361,Bajo,15.6833457804,Bajo
1409707772365,119.7481134,Medio,38.6052303861,Medio
140970777244A,118.9294733,Medio,39.9371069182,Medio
1409708221526,122.6757224,Bajo,19.1066997519,Bajo
1409708221530,123.1087569,Bajo,16.4673157163,Bajo
1409708221545,121.274477,Bajo,24.4488977956,Bajo
140970822155A,121.3077533,Bajo,27.5927687916,Bajo
1409708221564,122.7218176,Bajo,19.6256381168,Bajo
1409708221579,122.025584,Bajo,23.4042553191,Bajo
1409708221583,121.4882783,Bajo,25.9629101284,Bajo
1409708221598,121.8860826,Bajo,24.0460763139,Bajo
1409708221600,123.7681986,Muy bajo,8.9758342923,Bajo
1409708221615,121.1345136,Medio,26.3233190272,Medio
1409708221899,120.866344,Medio,27.9475982533,Bajo
1409708221901,121.3428643,Bajo,28.7878787879,Medio
1409708221916,121.9261252,Bajo,29.00390625,Medio
1409708221920,120.3096736,Medio,31.847133758,Medio
1409708221935,120.6234173,Medio,27.6575729069,Medio
140970822194A,119.7835844,Medio,33.5106382979,Medio
1409708221954,118.4288766,Alto,35.0282485876,Medio
1409708221969,118.8885336,Medio,37.8125,Medio
1409708221973,118.3417004,Alto,39.3301435407,Medio
1409708222153,118.2986412,Alto,46.0377358491,Medio
1409708222168,119.0410964,Medio,34.5454545455,Medio
1409708222172,116.9693543,Alto,36.5051903114,Medio
1409708222219,123.5244885,Bajo,16.2068965517,Bajo
1409708222469,118.2557212,Alto,34.7368421053,Medio
140970822251A,117.62722,Alto,47.7272727273,Alto
1409708223043,119.1826133,Medio,29.6178343949,Medio
1409708223058,118.7747198,Medio,31.0444316215,Medio
1409708223062,116.3069024,Alto,44.1640378549,Alto
1409708223077,118.2077251,Alto,41.1807055436,Medio
1409708223081,115.5566749,Alto,42.194092827,Alto
1409708223452,117.9745414,Alto,37.7777777778,Medio
1409708223471,119.3944039,Medio,36.0788863109,Medio
1409708223486,117.1936911,Alto,47.619047619,Medio
1409708223490,120.0886012,Medio,29.1428571429,Medio
140970822358A,116.9629425,Alto,44.4174757282,Medio
1409708223698,119.470658,Medio,40.3930131004,Medio
1409708223700,115.974506,Alto,46.993987976,Medio
1409708223715,117.5277757,Alto,50.2683363148,Medio
140970822372A,116.9521582,Alto,43.2551319648,Medio
1409708223749,120.2773146,Medio,36.6328916602,Medio
1409708234003,120.2420324,Medio,33.9514978602,Medio
1409708234041,121.9498375,Bajo,24.5305164319,Bajo
140970823422A,120.4494897,Medio,34.1698841699,Medio
1409708274130,124.3101954,Muy bajo,1.0297482838,Muy bajo
1409708311634,124.951149,Muy bajo,8.2225913621,Muy bajo
1409708311649,125.1502501,Muy bajo,9.8,Muy bajo
1409708311653,124.6936133,Muy bajo,8.9815557338,Muy bajo
1409708312011,124.821543,Muy bajo,6.7073170732,Muy bajo
1409708312026,125.3703193,Muy bajo,6.6206896552,Muy bajo
1409708312045,125.5285215,Muy bajo,6.8126520681,Muy bajo
140970831205A,124.9361571,Muy bajo,8.2262210797,Muy bajo
1409708312971,123.100897,Bajo,19.8529411765,Bajo
1409708312990,125.735678,Muy bajo,5.6441717791,Muy bajo
1409708331475,123.4307777,Bajo,14.8387096774,Bajo
140970833148A,123.8899384,Muy bajo,17.223198594,Bajo
1409708331494,122.7577976,Bajo,21.5358931553,Bajo
1409708331507,124.0759634,Muy bajo,12.9896907216,Bajo
140970833162A,123.4637708,Bajo,16.7820069204,Bajo
1409708331865,124.206164,Muy bajo,13.0805687204,Bajo
1409708332276,124.4429894,Muy bajo,13.4078212291,Bajo
1409708332280,123.7167931,Muy bajo,18.4713375796,Bajo
1409708332454,123.8514118,Muy bajo,20.2846975089,Bajo
1409708332933,122.0188443,Bajo,28.3706402915,Bajo
1409708333537,124.2206831,Muy bajo,9.4339622642,Bajo
1409708333594,123.8313643,Muy bajo,14.0583554377,Bajo
1409708333607,122.806507,Bajo,20.1834862385,Bajo
1409708333753,120.9382384,Medio,33.8174273859,Medio
1409708352721,119.0035745,Medio,35.1174934726,Medio
1409708352736,119.7136358,Medio,30.4157549234,Medio
1409708352740,120.6719943,Medio,34.9823321555,Medio
1409708353378,118.9528168,Medio,37.6666666667,Medio
1409708353522,120.8695369,Medio,35.6725146199,Medio
140970835365A,120.4242862,Medio,35.9735973597,Medio
1409708362793,123.1129257,Bajo,18.3894230769,Bajo
1409708362806,121.9466404,Bajo,26.8603827073,Bajo
1409708363382,122.1921789,Bajo,24.3986254296,Bajo
1409708374198,122.9974026,Bajo,16.1073825503,Bajo
1409708374200,123.5070205,Bajo,12.0481927711,Bajo
1409708432632,121.5062287,Bajo,20.2866593164,Bajo
1409708432647,123.4100508,Bajo,14.4,Bajo
1409708432651,121.7977639,Bajo,21.3017751479,Medio
1409708432666,121.8915748,Bajo,24.6511627907,Medio
1409708432670,120.9078929,Medio,23.8600212089,Medio
1409708432685,121.7273993,Bajo,23.9263803681,Medio
140970843269A,121.1203983,Medio,27.1517302573,Medio
1409708432702,121.3438739,Bajo,25.129982669,Medio
1409708432717,119.7289054,Medio,26.9607843137,Medio
1409708432952,122.8586523,Bajo,16.0441426146,Bajo
1409708432967,118.6549432,Medio,5.6179775281,Bajo
1409708440744,122.5273074,Bajo,11.5384615385,Bajo
1409708441687,122.8488676,Bajo,18.4273232724,Bajo
1409708441691,122.7408479,Bajo,16.0200250313,Bajo
1409708441704,122.9863935,Bajo,18.8133140376,Bajo
1409708443804,124.4219471,Muy bajo,5.0436469447,Muy bajo
140970852415A,115.1664531,Muy alto,18.9655172414,Medio
1409708524164,123.2644562,Bajo,20.0,Medio
1409708524179,120.1275863,Medio,28.5416666667,Medio
1409708524183,117.4812915,Alto,39.0029325513,Medio
1409708531668,123.3185312,Bajo,13.8211382114,Bajo
1409708531672,123.3384354,Bajo,14.3968871595,Bajo
140970853187A,123.0051295,Bajo,17.6,Bajo
1409708531884,124.4826016,Muy bajo,11.5606936416,Bajo
1409708532083,121.4310132,Bajo,17.8571428571,Bajo
1409708532238,122.2855782,Bajo,18.6656671664,Bajo
1409708614075,122.9382898,Bajo,16.5371809101,Bajo
140970862290A,121.9676621,Bajo,26.103646833,Medio
1409708622914,119.5980156,Medio,31.6326530612,Medio
1409708622929,119.3964953,Medio,35.4279523294,Medio
140970862340A,123.2572008,Bajo,21.472392638,Bajo
1409708623414,122.3147708,Bajo,23.5072281584,Bajo
1409708634111,120.4578383,Medio,36.0264900662,Medio
1409708634126,123.0643294,Bajo,28.8481141692,Bajo
1409708634145,124.4979368,Muy bajo,15.6164383562,Bajo
140970870408A,124.058551,Muy bajo,2.2352941176,Muy bajo
1409708714056,120.2534578,Medio,27.1723122239,Medio
1409708714060,120.2093584,Medio,27.7169334457,Medio
1409708743999,121.5677629,Bajo,23.9130434783,Bajo
1409708744018,119.4281817,Medio,31.8906605923,Medio
1409708744022,121.3937473,Bajo,23.8738738739,Medio
1409708744037,118.2492013,Alto,34.2140921409,Medio
1409708823984,122.5491488,Bajo,25.2512562814,Bajo
1409708824215,120.9625877,Medio,30.2460202605,Bajo
1409708843965,120.7128577,Medio,33.3333333333,Medio
140970884397A,122.2737517,Bajo,24.2424242424,Bajo
1409709033908,125.6115161,Muy bajo,5.6097560976,Muy bajo
1409709033912,125.4829219,Muy bajo,6.981981982,Muy bajo
1409800010031,122.6508648,Bajo,12.6865671642,Bajo
1409800010046,120.1592013,Medio,19.5979899497,Bajo
1409800010050,122.5029072,Bajo,9.52,Bajo
140980001007A,121.702781,Bajo,17.9381443299,Bajo
1409800010084,120.2252075,Medio,24.7474747475,Bajo
1409800010101,121.3836057,Bajo,13.1373725255,Bajo
1409800010116,120.6561386,Medio,15.7664233577,Bajo
1409800010120,122.4033118,Bajo,14.1801385681,Bajo
1409800010262,116.6960974,Alto,34.9687778769,Medio
1409800010281,120.5629217,Medio,13.3105802048,Bajo
1409800010296,115.9077155,Alto,36.1971830986,Medio
1409800010347,123.4704725,Bajo,5.2023121387,Muy bajo
1409800010351,123.8052213,Muy bajo,4.6604527297,Muy bajo
1409800010370,120.7170499,Medio,15.3054221002,Bajo
1409800010385,120.278245,Medio,18.802318094,Medio
1409800010474,122.8434091,Bajo,7.3910296905,Muy bajo
1409800010506,121.6906851,Bajo,12.1932515337,Bajo
1409800010525,119.7220878,Medio,25.1447477254,Medio
140980001053A,124.8712782,Muy bajo,6.310254163,Muy bajo
1409800010597,117.2109315,Alto,24.9737118822,Medio
1409800010671,121.5411276,Bajo,18.1183237469,Bajo
1409800010690,119.9969695,Medio,14.7636363636,Medio
1409800010718,120.1773643,Medio,18.8732394366,Bajo
1409800010775,119.797812,Medio,18.1485992692,Medio
1409800010794,118.3114729,Alto,25.3561253561,Medio
1409800010807,119.1593945,Medio,18.5388845247,Medio
140980001085A,120.6799114,Medio,15.5143338954,Medio
1409800010953,120.4507902,Medio,11.5532734275,Bajo
1409800010968,117.5048,Alto,29.6477931342,Medio
1409800010972,118.0693126,Alto,27.1062271062,Medio
1409800010987,118.159848,Alto,23.513986014,Medio
1409800010991,118.105247,Alto,23.4939759036,Medio
140980001103A,119.7618044,Medio,13.3617021277,Bajo
1409800011044,119.4315295,Medio,20.830401126,Medio
1409800011059,119.919671,Medio,18.4364060677,Bajo
1409800011063,118.2597825,Alto,24.5551601423,Medio
1409800011078,117.6817696,Alto,23.9536954586,Medio
1409800011082,119.7337408,Medio,21.801665405,Medio
1409800011097,123.4233816,Bajo,9.8028169014,Bajo
140980001110A,120.8921467,Medio,17.2619047619,Bajo
1409800011152,119.9306466,Medio,18.7315634218,Medio
1409800011167,121.450893,Bajo,13.063583815,Bajo
1409800011171,117.0011145,Alto,28.5714285714,Medio
1409800011186,117.5807686,Alto,29.6167247387,Medio
1409800011190,118.3344105,Alto,25.0189537528,Medio
1409800011203,118.4726052,Alto,23.7044145873,Medio
1409800011218,119.7327254,Medio,16.4655784244,Medio
1409800011222,119.3171573,Medio,16.7168674699,Medio
1409800011237,119.0405525,Medio,18.6868686869,Medio
1409800011241,116.9577026,Alto,25.9450171821,Medio
1409800011256,119.6166801,Medio,16.9064748201,Bajo
1409800011260,120.3543589,Medio,15.2097902098,Bajo
1409800011294,120.4001247,Medio,20.5005959476,Medio
1409800011330,123.4267675,Bajo,11.8937644342,Bajo
1409800011345,122.6401832,Bajo,7.240293809,Bajo
140980001135A,118.4499018,Alto,23.1419939577,Medio
1409800011364,119.4888637,Medio,24.8762376238,Medio
1409800011379,121.4607867,Bajo,16.2554426705,Bajo
1409800011383,118.094845,Alto,24.9051833123,Medio
1409800011398,120.4037328,Medio,18.8679245283,Bajo
140980001142A,118.0997743,Alto,23.273657289,Medio
1409800011434,120.3318258,Medio,19.1343963554,Medio
1409800011449,120.71172,Medio,17.1950048031,Bajo
1409800011453,120.9288538,Medio,22.4215246637,Medio
1409800011468,118.7406996,Medio,23.8403451996,Medio
1409800011491,120.2687674,Medio,19.512195122,Bajo
1409800011504,121.8504515,Bajo,12.8900949796,Bajo
1409800011519,123.5729165,Bajo,8.9834515366,Bajo
1409800011538,119.6097465,Medio,25.9676284307,Medio
1409800011542,121.4531627,Bajo,7.876230661,Bajo
1409800011576,119.5550231,Medio,19.9803149606,Medio
1409800011595,120.4843899,Medio,17.3848439822,Medio
1409800011608,119.1886642,Medio,14.1716566866,Bajo
1409800011631,119.2045355,Medio,13.0841121495,Medio
1409800011646,119.6133221,Medio,18.1476846058,Medio
1409800011650,123.9519355,Muy bajo,14.3617021277,Bajo
1409800011665,125.3774529,Muy bajo,4.3902439024,Muy bajo
1409800011684,124.2832831,Muy bajo,7.0552147239,Muy bajo
1409800011699,125.1598496,Muy bajo,18.3585313175,Muy bajo
1409800011716,124.3855881,Muy bajo,7.0038910506,Muy bajo
1409800011720,120.5757584,Medio,8.0,Medio
1409800011735,118.0580271,Alto,20.6806282723,Medio
1409800011769,117.9555676,Alto,17.66437684,Medio
1409800011773,119.1191361,Medio,30.8743169399,Medio
1409800011788,114.2048069,Muy alto,40.9090909091,Medio
1409800011805,119.2056955,Medio,36.0,Medio
140980001181A,119.3235521,Medio,20.8955223881,Medio
1409800011824,113.8154247,Muy alto,26.2376237624,Alto
1409800011839,118.7591667,Medio,24.6548323471,Medio
1409800011843,119.0430124,Medio,19.6500672948,Medio
1409800011862,116.6533925,Alto,32.6876513317,Medio
1409800011877,117.3254633,Alto,25.0803858521,Medio
1409800011909,119.8470657,Medio,19.3668528864,Medio
1409800011913,119.3612269,Medio,19.5439739414,Medio
1409800011928,120.3990613,Medio,17.5925925926,Bajo
1409800011951,118.1051349,Alto,24.1293532338,Medio
1409800011966,117.3971888,Alto,26.1600537996,Medio
1409800011970,117.6809624,Alto,26.9516728625,Medio
1409800012004,113.4364074,Muy alto,26.9662921348,Alto
1409800012042,118.9062734,Medio,24.427480916,Medio
1409800012061,115.9528167,Alto,16.3265306122,Medio
1409800012108,116.9328658,Alto,29.4403892944,Medio
1409800012112,124.7328466,Muy bajo,5.1440329218,Muy bajo
1409800012131,123.948888,Muy bajo,12.4254473161,Bajo
1409800012150,122.6007443,Bajo,13.9516129032,Bajo
