cve_ageb,POBTOT,POB0_14,POB15_64,POB65_MAS,P_15A17,P_18A24,VPH_AUTOM,VIVPAR_HAB
1903103131137,5025,1494,3427,97,399,684,472,1389
1903103131298,3106,959,2098,49,191,331,327,885
1903103131300,4074,1311,2700,62,226,480,372,1210
1903103131419,1156,386,750,20,63,149,132,320
1903103131599,1713,591,1105,17,59,158,210,487
1903103131601,3536,1068,2409,59,156,388,399,1097
1903103131616,3396,1176,2184,36,163,313,443,935
1903103131762,2893,1035,1818,40,110,276,340,836
1903103131796,3363,1201,2141,21,135,412,280,952
1903103480000,2941,864,2022,55,232,341,380,793
1903103481531,2941,864,2022,55,232,341,380,793
1903103570000,5222,1840,3315,67,196,391,905,1450
1903103572154,3133,1105,1985,43,113,219,576,859
1903103572169,2089,735,1330,24,83,172,329,591
1903103600000,5414,1820,3532,59,230,574,554,1570
1903103602173,5414,1820,3532,59,230,574,554,1570
1903900000000,1142994,221453,775139,138010,48667,135096,206780,289921
1903900010000,1142952,221443,775107,138010,48666,135087,206774,289911
1903900010014,192,52,136,4,14,16,52,35
1903900010029,3778,776,2404,567,153,398,465,1022
1903900010033,3321,629,2205,455,137,410,466,869
1903900010048,2757,567,1774,416,122,332,287,611
1903900010052,3869,782,2503,537,162,463,383,874
1903900010067,2799,380,1730,689,117,251,503,852
1903900010071,2520,343,1603,572,104,261,521,744
1903900010103,2537,329,1635,573,102,259,509,759
1903900010118,4580,955,2918,707,205,484,468,1155
1903900010122,3875,828,2492,555,164,414,439,994
1903900010137,4478,749,2768,961,190,434,622,1306
1903900010141,4273,691,2751,831,214,483,855,1130
1903900010156,2930,427,1865,632,77,271,640,925
1903900010160,1233,148,832,253,52,130,252,401
1903900010175,1294,172,852,270,61,155,242,432
190390001018A,3618,702,2356,560,150,433,446,1050
1903900010194,2850,539,1862,449,120,319,322,711
1903900010207,2935,678,1934,323,137,293,289,659
1903900010226,4934,1127,3201,606,248,540,473,1215
1903900010245,2709,376,1699,634,105,292,404,850
190390001025A,3942,662,2488,786,158,431,595,986
1903900010264,4282,840,2839,603,184,468,530,1123
1903900010279,2220,280,1483,455,83,260,439,632
1903900010283,2911,560,1852,496,126,310,456,796
1903900010298,3499,589,2406,497,118,410,523,866
1903900010315,3515,716,2323,468,159,377,360,874
190390001032A,4173,991,2768,412,199,533,363,907
1903900010334,878,159,574,145,28,83,104,235
1903900010349,2637,392,1751,492,81,367,471,725
1903900010353,3313,441,2032,839,114,339,666,1027
1903900010372,2524,371,1564,589,79,230,628,792
1903900010391,3850,768,2557,525,145,432,524,960
1903900010404,2835,465,1997,373,103,350,413,738
1903900010423,3542,703,2320,519,166,406,382,841
1903900010438,3338,781,2195,362,151,421,299,778
1903900010442,2676,575,1720,377,116,293,295,690
1903900010457,3408,438,2123,845,112,273,801,1030
1903900010461,3422,483,2131,799,93,300,848,1035
1903900010480,1388,158,851,379,39,126,299,466
1903900010495,1812,296,1205,310,72,185,319,446
1903900010508,3451,525,2502,424,114,394,793,833
1903900010512,2980,460,1938,559,126,309,502,749
1903900010527,1779,270,1141,368,77,194,289,462
1903900010531,5417,973,3552,892,219,653,724,1334
1903900010546,2660,361,1749,550,96,260,495,782
1903900010550,2279,421,1492,365,92,248,281,536
1903900010565,2608,601,1693,314,133,283,326,786
190390001057A,1514,279,989,246,60,166,209,502
1903900010584,3226,685,2114,427,136,366,430,887
1903900010599,2808,305,1670,833,88,255,862,749
1903900010601,5314,987,3498,829,240,577,782,1278
1903900010620,2515,241,1772,500,61,211,795,750
1903900010635,2264,231,1412,621,51,225,615,776
190390001064A,2719,360,1811,539,101,300,555,844
1903900010654,2609,315,1672,622,81,263,708,769
1903900010669,2152,385,1412,355,78,217,286,612
1903900010673,2155,419,1440,296,89,260,219,599
1903900010688,2838,443,2126,269,83,365,236,465
1903900010692,1264,154,913,197,46,145,361,347
1903900010705,1996,235,1222,539,58,158,644,600
190390001071A,2092,206,1293,591,52,173,665,544
1903900010739,1701,158,1113,430,38,168,485,581
1903900010743,1991,263,1311,410,53,217,415,659
1903900010758,1207,164,794,249,45,117,291,355
1903900010762,1600,293,1064,243,61,173,190,470
1903900010777,1329,239,878,212,42,164,161,400
1903900010781,242,27,175,40,10,25,57,89
1903900010796,0,0,0,0,0,0,0,0
1903900010809,59,4,46,9,3,4,9,19
1903900010813,1266,201,845,220,52,152,238,390
1903900010828,1085,130,670,285,34,93,264,340
1903900010832,543,72,338,133,14,54,138,169
1903900010847,1023,192,699,132,42,106,135,260
1903900010851,1601,248,1035,318,57,164,270,486
1903900010866,1678,144,1056,478,49,188,549,401
1903900010870,3879,654,2582,642,137,436,546,1015
1903900010885,1668,173,1133,362,46,178,472,555
190390001089A,2450,241,1627,582,65,233,782,842
1903900010902,3066,310,2090,666,70,351,871,953
1903900010917,2843,411,1933,499,96,291,581,893
1903900010921,2388,516,1609,263,106,315,176,626
1903900010936,2121,353,1441,327,75,222,362,615
1903900010940,3419,592,2400,427,130,421,331,856
1903900010955,288,58,178,52,10,33,29,82
190390001096A,735,123,485,127,19,72,113,236
1903900010974,781,85,547,149,23,94,207,265
1903900010989,6061,1167,4498,386,172,716,1677,1923
1903900010993,1086,206,730,150,22,134,96,283
1903900011008,1877,330,1229,305,69,199,243,532
1903900011012,1216,235,804,170,48,128,162,345
1903900011027,509,78,334,97,13,54,78,139
1903900011031,1190,221,769,200,45,149,169,326
1903900011046,1800,313,1225,262,79,210,205,482
1903900011050,1589,282,1057,250,69,176,179,444
1903900011065,1981,413,1241,327,72,267,224,483
190390001107A,2056,435,1356,265,97,248,237,546
1903900011084,1782,339,1203,240,87,186,208,491
1903900011099,1728,276,1161,291,71,198,228,463
1903900011101,2340,422,1549,358,107,257,282,599
1903900011116,0,0,0,0,0,0,0,0
1903900011120,2607,284,1698,625,98,260,674,862
1903900011135,1752,190,1154,408,58,155,602,515
190390001114A,1380,145,864,363,41,149,464,375
1903900011154,1623,124,1141,358,38,244,512,458
1903900011169,2880,182,2126,572,78,743,712,448
1903900011173,2108,171,1458,479,57,270,599,655
1903900011188,3322,533,2197,592,135,370,470,934
1903900011192,2657,393,1756,508,97,272,461,840
1903900011205,122,23,82,16,*,16,14,45
1903900011224,3487,658,2378,451,148,439,328,1038
1903900011239,3332,602,2240,490,123,422,417,1000
1903900011243,475,112,311,49,24,41,39,122
1903900011258,1048,225,691,132,31,129,128,220
1903900011262,1756,246,1185,325,54,180,293,521
1903900011277,2024,297,1322,405,79,203,296,574
1903900011281,162,26,105,31,5,11,21,37
1903900011309,1761,279,1171,311,65,180,331,565
1903900011313,5055,968,3461,625,212,612,963,1381
1903900011328,1300,188,813,299,41,119,205,370
1903900011332,2976,515,1936,494,107,308,432,835
1903900011347,3767,560,2476,728,163,416,552,991
1903900011351,2734,452,1785,497,96,279,440,768
1903900011366,0,0,0,0,0,0,0,0
1903900011370,1287,199,938,150,77,164,354,375
1903900011385,1585,235,1003,347,43,151,296,507
190390001139A,1079,161,696,222,49,100,195,328
1903900011402,681,86,441,154,28,75,194,214
1903900011417,3077,333,2059,685,74,301,1026,866
1903900011421,3327,460,2398,469,81,335,1050,881
1903900011436,1869,250,1282,313,45,180,611,463
1903900011440,1644,174,1108,362,38,190,503,440
1903900011455,1330,103,909,318,20,220,377,333
190390001146A,1878,279,1278,321,66,182,368,592
1903900011474,1482,189,1022,271,47,224,302,454
1903900011489,1608,204,1088,316,44,174,337,563
1903900011493,498,62,356,80,6,67,93,187
1903900011506,218,18,161,39,4,21,37,45
1903900011510,370,35,261,74,12,55,40,72
1903900011525,590,85,402,103,14,47,118,198
190390001153A,283,45,211,23,9,30,54,61
1903900011544,484,52,354,78,7,60,88,128
1903900011559,854,114,551,183,23,71,205,249
1903900011563,1016,113,644,259,31,101,217,331
1903900011578,1668,189,1103,376,34,133,384,447
1903900011582,1943,267,1330,346,60,230,339,608
190390001160A,1878,279,1231,366,80,170,347,514
1903900011614,2516,333,1659,524,85,238,553,742
1903900011629,2881,423,2182,276,80,312,883,738
1903900011633,810,79,546,185,21,87,252,265
1903900011648,1275,125,855,295,37,103,404,440
1903900011652,1408,115,986,307,32,145,413,455
1903900011667,811,107,530,174,19,76,177,271
1903900011671,2135,285,1447,403,56,175,438,741
1903900011686,153,15,110,28,4,15,18,32
1903900011690,228,28,161,39,5,16,50,62
1903900011703,3184,162,1289,287,33,159,488,755
1903900011722,511,48,347,116,7,42,184,149
1903900011737,377,47,280,50,7,34,96,88
1903900011741,179,14,146,19,12,18,42,36
1903900011756,191,14,125,52,3,22,43,62
1903900011760,1986,341,1321,324,57,198,334,564
1903900011775,3247,496,2158,589,133,337,607,928
190390001178A,2085,239,1320,526,61,201,530,647
1903900011794,2555,386,1695,474,84,301,460,700
1903900011807,2430,278,1533,619,71,219,693,765
1903900011811,3726,490,2549,687,121,371,990,1165
1903900011826,1966,350,1377,239,45,175,696,326
1903900011830,898,103,594,201,24,82,322,274
1903900011845,2750,275,2052,422,53,360,962,736
190390001185A,2718,475,1892,345,81,291,397,699
1903900011879,2302,452,1493,357,75,272,239,571
1903900011883,2653,504,1753,396,105,298,313,749
1903900011898,2466,414,1608,442,99,269,326,661
1903900011900,1274,207,818,249,39,153,165,382
1903900011915,1171,155,793,223,47,114,218,374
190390001192A,2553,294,1589,670,89,263,728,667
1903900011934,2171,200,1528,443,65,330,537,629
1903900011953,4331,928,2820,582,183,452,383,1044
1903900011968,2452,472,1596,384,97,264,291,672
1903900011972,2152,395,1382,375,72,220,280,666
1903900011987,2330,400,1504,426,55,241,362,700
1903900011991,3236,461,2220,555,131,361,575,935
1903900012006,1972,194,1377,401,46,270,608,513
1903900012010,377,10,341,26,3,258,37,28
1903900012025,4868,436,3349,1082,101,696,1450,1441
1903900012044,1920,331,1286,303,71,189,393,536
1903900012063,2407,237,1600,570,69,232,677,641
1903900012078,2179,309,1446,424,72,224,544,638
1903900012082,2402,223,1577,602,40,266,889,768
1903900012097,4087,236,3528,323,39,1337,1304,1328
190390001210A,2790,254,1967,569,57,490,802,657
1903900012114,2387,271,1429,687,60,202,720,676
1903900012129,4074,727,2711,630,166,465,582,895
1903900012133,3643,934,2334,371,187,421,269,740
1903900012152,2360,346,1623,391,72,272,609,706
1903900012167,2883,316,1916,651,86,269,908,983
1903900012186,4169,136,723,199,41,127,293,339
1903900012190,1182,111,704,367,32,102,351,318
1903900012203,2974,374,1705,895,97,245,895,827
1903900012218,1788,204,1183,401,66,191,535,509
1903900012222,2481,509,1636,334,97,251,328,627
1903900012241,1136,116,692,328,23,112,364,364
1903900012256,4590,736,3103,751,175,522,913,1204
1903900012260,2549,312,1686,551,61,233,761,836
1903900012275,3740,464,2544,732,107,386,1253,1069
190390001228A,2430,255,1575,600,49,198,797,717
1903900012294,3104,345,1965,794,100,271,935,880
1903900012307,2986,372,2054,560,98,382,886,865
1903900012345,2632,276,1893,463,82,258,814,778
190390001235A,2403,366,1630,406,89,271,708,641
1903900012364,2327,258,1538,531,49,229,703,617
1903900012383,4184,922,2820,442,201,527,494,910
1903900012398,7871,1997,5205,669,407,988,744,1693
1903900012400,4517,1018,3027,472,253,551,495,1070
1903900012453,2219,252,1662,305,59,267,449,810
1903900012468,3979,897,2807,265,167,458,901,646
1903900012472,4662,887,3274,491,176,583,824,982
1903900012519,5642,1548,3801,292,311,714,526,1320
1903900012523,5883,1164,4323,396,211,689,918,1361
1903900012561,3531,746,2567,218,142,434,477,833
1903900012576,3643,774,2682,187,130,515,447,820
1903900012580,0,0,0,0,0,0,0,0
1903900012608,3563,720,2624,219,129,427,532,852
1903900012612,3707,870,2602,235,179,476,464,777
1903900012627,1021,133,814,74,44,153,247,299
190390001267A,3909,609,2547,750,135,378,899,1048
1903900012684,2186,235,1472,479,70,260,643,518
1903900012716,78,11,57,10,0,7,12,22
1903900012720,970,131,735,104,19,105,242,308
1903900012735,0,0,0,0,0,0,0,0
190390001274A,10,0,10,0,0,0,0,5
1903900012754,3205,521,2158,523,123,338,476,885
1903900012769,279,41,194,44,6,27,82,21
1903900012773,0,0,0,0,0,0,0,0
1903900012788,0,0,0,0,0,0,0,0
1903900012792,1,*,*,*,*,*,*,*
1903900012805,3258,432,2642,181,132,554,846,790
190390001281A,327,6,21,0,*,3,7,7
1903900012824,0,0,0,0,0,0,0,0
1903900012839,426,75,327,24,19,61,121,24
1903900012843,3288,438,2532,318,130,451,930,880
1903900012858,0,0,0,0,0,0,0,0
1903900012862,0,0,0,0,0,0,0,0
1903900012877,0,0,0,0,0,0,0,0
1903900012881,4,*,*,*,*,*,*,*
1903900012896,1788,304,1387,95,106,316,460,385
1903900012909,2123,293,1658,168,92,287,666,596
1903900012928,2894,885,1954,55,128,262,758,633
1903900012932,3017,799,2065,153,185,373,721,647
1903900012947,3493,796,2540,157,190,499,856,626
1903900012951,6841,1694,4717,428,351,880,740,1278
1903900012966,2180,680,1440,60,102,182,590,486
1903900012970,7303,2123,4973,207,333,797,1354,1761
1903900012985,4191,1081,2910,200,241,462,1046,912
190390001299A,5618,1424,3853,341,270,764,543,1170
1903900013004,787,176,561,50,40,121,175,136
1903900013019,2282,638,1548,96,127,255,441,260
1903900013023,228,39,167,22,13,32,63,55
1903900013038,768,76,634,58,44,164,209,160
1903900013042,3565,635,2768,158,207,596,957,714
1903900013057,0,0,0,0,0,0,0,0
1903900013061,311,63,224,24,22,36,92,78
1903900013076,562,61,182,31,9,24,77,83
1903900013080,165,36,117,12,6,15,48,37
1903900013095,1359,264,1041,54,81,247,333,204
1903900013108,907,226,639,42,62,119,223,175
1903900013112,154,6,63,15,5,21,14,20
1903900013127,687,200,461,26,33,68,154,145
1903900013131,977,143,428,39,36,83,155,172
1903900013146,404,111,276,17,25,47,93,80
1903900013150,173,36,125,12,9,28,37,29
1903900013165,423,65,291,67,23,57,71,89
190390001317A,691,159,481,51,44,89,126,123
1903900013184,1778,426,1269,83,49,171,491,454
1903900013199,1879,464,1289,126,93,225,442,407
1903900013201,278,46,204,28,13,44,74,49
1903900013216,449,80,333,36,15,39,129,116
1903900013220,168,27,126,15,8,22,51,20
1903900013305,3744,963,2384,397,182,389,325,831
190390001331A,3962,983,2618,357,190,472,349,890
1903900013324,2714,653,1731,330,133,335,227,610
1903900013339,3291,758,2095,438,162,397,276,779
1903900013343,1584,290,1104,187,61,183,280,410
1903900013358,3159,739,2062,358,151,334,312,738
1903900013362,1650,289,1191,170,65,222,244,389
1903900013377,2968,663,1926,379,132,346,327,694
1903900013381,3469,695,2263,511,160,390,339,870
1903900013396,4014,922,2611,430,197,449,273,887
1903900013409,4428,874,3160,394,204,499,978,1231
1903900013413,7251,1342,4950,957,322,791,1677,1939
1903900013428,3351,731,2255,365,156,409,375,851
1903900013432,3283,846,2099,338,154,369,283,707
1903900013451,4308,1030,2801,476,222,483,339,893
1903900013466,2802,431,2146,219,76,333,714,805
1903900013470,3973,677,2535,761,164,446,550,1164
1903900013485,2993,540,1822,631,132,310,364,870
190390001349A,2435,396,1689,350,86,215,399,687
1903900013502,2705,495,1934,276,104,242,416,727
1903900013517,3496,615,2300,577,148,320,545,927
1903900013521,2730,521,1839,370,110,244,427,745
1903900013536,2474,310,1840,324,69,303,704,661
1903900013540,2727,261,1988,477,70,312,866,721
1903900013555,4663,655,3438,568,161,462,1411,1498
190390001356A,1813,282,1300,231,66,212,525,451
1903900013574,832,94,517,221,25,82,203,259
1903900013589,1971,242,1260,469,81,187,439,584
1903900013593,2322,564,1494,264,85,281,172,451
1903900013606,2907,640,1899,368,134,380,245,654
1903900013610,2513,577,1673,263,105,337,254,611
190390001363A,3850,837,2560,451,192,410,304,810
1903900013659,1885,393,1250,242,82,206,240,371
1903900013663,4832,1113,3231,482,230,569,563,888
1903900013682,4499,931,3120,448,188,540,686,1128
1903900013697,1977,437,1292,248,79,253,183,432
190390001370A,4006,906,2665,431,221,486,414,816
1903900013714,4743,1119,3057,567,219,560,442,1012
1903900013729,3410,880,2286,242,182,443,271,659
1903900013733,1895,259,1288,348,70,199,532,521
1903900013748,3552,547,2682,322,124,410,1037,937
1903900013767,2308,324,1527,457,79,248,578,612
1903900013771,7179,1816,4957,406,320,808,659,1545
1903900013803,5127,1219,3522,349,249,546,547,1203
1903900013818,6592,1717,4587,287,289,881,632,1456
1903900013822,6050,915,4649,486,230,783,1796,1281
1903900013837,3561,462,2541,558,104,367,1052,902
1903900013860,3174,822,2145,207,138,333,273,665
1903900013894,839,256,543,40,62,123,50,169
1903900013907,1213,354,792,67,63,171,55,271
1903900013911,1595,480,1077,38,109,260,118,262
1903900013930,1431,422,940,64,69,189,89,314
1903900013945,151,34,107,10,11,18,40,23
190390001395A,300,41,231,28,7,23,88,84
1903900013964,728,144,543,41,23,77,220,167
1903900013979,3895,897,2572,426,185,447,309,924
1903900013983,3541,881,2321,339,173,390,353,839
1903900013998,5766,1638,3808,311,281,766,423,1297
1903900014002,5494,1515,3582,397,263,658,406,1178
1903900014017,5314,1294,3530,490,219,592,489,1199
1903900014021,3828,908,2584,306,172,412,395,871
1903900014036,4679,1266,3044,360,247,626,319,1045
1903900014040,3042,739,2021,282,145,335,273,735
1903900014055,4222,1205,2822,195,199,517,364,891
190390001406A,4196,1054,2802,340,214,507,404,851
1903900014074,6192,950,4811,431,259,805,1706,1733
1903900014093,3096,756,2034,306,150,380,300,725
1903900014106,4189,678,2710,801,186,476,818,1222
1903900014110,2699,414,1796,489,94,272,414,772
1903900014125,1881,386,1210,285,83,227,271,579
190390001413A,2082,433,1403,246,73,256,297,657
1903900014144,883,69,503,311,18,53,262,175
1903900014159,620,117,386,117,25,56,143,145
1903900014163,3563,908,2318,333,166,434,228,721
1903900014178,4610,1171,3074,365,237,582,372,864
1903900014182,2164,422,1360,382,86,211,334,601
1903900014197,2456,573,1649,232,121,297,152,520
190390001420A,3029,741,2022,266,156,391,220,591
1903900014214,4120,906,2708,501,168,447,327,858
1903900014229,2852,604,1872,376,130,371,254,645
1903900014233,3015,403,2346,266,89,424,938,904
1903900014248,2099,300,1622,177,108,298,607,558
1903900014252,1294,190,1026,78,104,217,335,226
1903900014267,24,7,15,*,*,0,4,5
1903900014271,1337,221,992,124,60,203,368,350
1903900014286,635,127,472,17,41,123,91,153
1903900014290,756,187,522,47,50,130,118,160
1903900014303,1751,307,1311,87,96,263,344,532
1903900014318,2182,427,1699,56,109,389,327,522
1903900014322,2173,407,1697,57,113,360,303,522
1903900014341,569,181,358,30,30,64,22,113
1903900014356,363,30,139,9,6,30,46,46
1903900014375,1134,205,879,50,59,195,212,304
190390001438A,4088,802,3183,103,236,755,607,1057
1903900014394,1099,281,802,16,56,189,166,290
1903900014407,4265,880,3266,119,240,746,612,1111
1903900014411,3811,885,2854,68,289,586,756,994
1903900014426,1132,296,798,38,81,176,156,263
1903900014430,5500,1384,3979,137,359,717,1276,1525
190390001445A,5563,682,4127,754,163,901,1604,1070
1903900014464,4197,1025,2954,218,195,515,421,948
1903900014479,3426,837,2361,228,169,424,311,732
1903900014483,2456,515,1841,100,147,419,396,577
1903900014498,983,217,713,53,53,140,158,208
1903900014500,3056,839,2015,202,157,425,259,660
1903900014515,3391,593,2256,542,146,413,659,1017
190390001452A,2471,569,1635,267,122,306,197,571
1903900014534,1267,266,825,176,69,130,127,301
1903900014549,4319,851,2961,507,157,511,644,1096
1903900014553,3885,834,2479,569,175,430,390,865
1903900014568,507,76,411,20,29,103,126,112
1903900014572,1442,207,950,283,49,140,246,477
1903900014587,1315,182,843,290,47,128,210,403
1903900014591,21,*,16,3,0,3,6,7
1903900014604,2075,297,1330,448,64,203,535,581
1903900014619,2679,407,2042,230,130,348,852,674
1903900014623,1853,263,1214,376,60,175,325,504
1903900014638,3811,890,2521,396,159,455,281,844
1903900014642,2137,531,1409,194,109,264,101,464
1903900014657,2491,563,1615,312,129,273,154,490
1903900014661,2902,204,2216,482,54,743,764,783
1903900014676,2120,266,1471,383,52,199,677,734
1903900014680,2293,240,1535,515,74,194,692,771
1903900014695,3719,933,2529,241,188,428,360,823
1903900014708,3667,849,2585,231,182,410,352,816
1903900014712,3085,712,2004,366,142,370,226,577
1903900014727,2574,553,1699,316,115,298,193,613
1903900014731,2772,401,1935,436,84,278,683,817
1903900014746,1215,220,972,23,77,267,190,301
1903900014750,4284,1120,3065,89,297,640,633,1106
1903900014765,502,61,422,19,26,107,135,103
190390001477A,550,90,424,36,18,73,164,160
1903900014784,3435,546,2693,196,160,480,1064,1082
1903900014799,2774,436,2135,203,124,396,799,834
1903900014801,3965,501,2022,89,159,421,709,713
1903900014816,4231,1058,3079,92,337,721,642,1044
1903900014820,3010,795,2158,57,240,421,560,780
1903900014835,8249,2294,5745,210,500,976,1780,2236
190390001484A,5179,1270,3792,116,313,685,1283,1443
1903900014854,2387,531,1765,91,148,297,635,641
1903900014869,4404,887,3363,154,234,623,1190,994
1903900014873,2383,406,1846,131,100,332,722,626
1903900014888,645,125,497,23,49,127,147,99
1903900014892,228,36,184,8,17,50,58,52
1903900014905,2280,410,1707,163,89,262,723,325
190390001491A,897,199,656,42,60,139,217,157
1903900014924,2425,368,1780,277,92,269,742,628
1903900014939,1974,214,1490,270,44,188,639,548
1903900014943,4636,1534,2985,116,299,659,462,1039
1903900014958,5191,1621,3424,142,388,708,609,1165
1903900014962,4791,1507,3169,115,298,751,479,1121
1903900014977,3733,1131,2527,75,239,603,350,854
1903900014981,5143,1578,3416,138,387,785,406,1107
1903900014996,4929,1365,3421,113,339,796,587,1173
1903900015000,3536,1090,2359,87,248,480,353,846
1903900015015,2664,780,1810,71,181,439,290,611
190390001502A,3416,935,2373,107,223,554,387,795
1903900015034,3056,846,2135,75,203,562,331,676
1903900015049,2762,785,1908,69,189,372,430,708
1903900015053,1778,560,1168,50,109,211,174,431
1903900015068,2996,853,2070,73,172,372,524,821
1903900015072,760,133,593,34,62,97,224,214
1903900015087,5100,1121,3685,294,253,569,1369,1348
1903900015091,1442,267,1119,56,78,177,472,437
1903900015104,4236,1347,2783,103,285,503,592,1043
1903900015119,2354,607,1636,111,150,207,687,712
1903900015123,68,13,53,*,5,14,0,6
1903900015138,2873,622,2086,160,114,265,919,774
1903900015142,2839,700,2010,129,104,262,865,584
1903900015157,6113,1698,4162,253,285,526,1782,1752
1903900015161,633,173,420,40,45,58,183,150
1903900015176,676,137,481,58,41,107,164,81
1903900015180,588,84,458,46,49,103,142,83
1903900015195,287,7,93,14,3,26,26,26
1903900015208,4981,1073,3669,237,261,619,1404,954
1903900015212,3619,919,2535,165,192,346,1043,922
1903900015227,498,124,359,15,20,56,147,133
1903900015231,1014,196,773,45,52,96,340,328
1903900015246,953,210,708,35,39,159,253,197
1903900015250,2902,801,2015,86,148,244,845,736
1903900015265,0,0,0,0,0,0,0,0
190390001527A,713,170,511,32,37,72,202,207
1903900015284,513,71,412,30,33,85,149,85
1903900015299,1543,438,1085,20,84,169,393,310
1903900015301,168,37,131,0,6,8,58,56
1903900015316,248,77,166,5,16,16,63,55
1903900015320,5,*,*,*,*,*,*,*
1903900015335,461,103,354,4,34,78,110,76
190390001534A,718,210,476,32,32,46,204,179
1903900015354,266,64,187,15,*,14,97,93
1903900015369,814,242,557,15,36,72,221,233
1903900015373,755,229,508,18,29,48,224,224
1903900015388,2211,641,1510,60,76,166,656,623
1903900015392,610,213,375,22,26,52,151,124
1903900015405,278,65,204,9,19,32,71,51
190390001541A,180,40,132,8,8,29,43,24
1903900015424,202,14,32,0,4,6,11,11
1903900015439,627,210,411,6,17,69,146,141
1903900015443,789,216,556,17,26,62,241,235
1903900015458,366,100,253,13,13,17,124,122
1903900015462,1085,265,798,22,34,57,385,352
1903900015477,711,203,481,27,28,44,208,180
1903900015481,1045,297,709,39,28,74,321,298
1903900015496,1113,303,777,31,82,100,304,245
1903900015509,288,66,217,5,22,33,79,65
1903900015513,195,37,140,18,12,21,45,28
1903900015528,1292,388,877,27,31,63,412,389
1903900015532,1095,300,775,20,38,91,334,281
1903900015547,2231,650,1509,72,89,164,650,574
1903900015551,225,17,58,*,*,13,20,21
1903900015566,1419,416,977,26,56,91,441,377
1903900015570,409,109,287,13,12,29,128,90
1903900015585,48,13,35,0,4,7,12,11
1904200000000,5389,1100,3294,995,233,512,1320,1854
1904200010000,1323,320,801,202,54,119,300,441
1904200010147,214,46,141,27,14,19,48,68
1904200010151,412,105,231,76,16,22,93,139
1904200010166,255,65,159,31,6,35,62,89
1904200010170,419,99,257,63,16,43,91,138
1904200010293,13,3,5,5,0,0,3,4
1904200010306,10,*,8,0,*,0,3,3
1904600000000,412199,67049,290321,54766,15830,48434,84320,115454
1904600010000,412199,67049,290321,54766,15830,48434,84320,115454
1904600010042,1646,234,1095,315,53,193,284,484
1904600010057,1216,148,753,315,38,136,225,375
1904600010076,3762,544,2376,842,141,373,751,1102
1904600010095,1199,166,775,258,42,122,226,365
1904600010108,2483,324,1721,432,88,330,460,849
1904600010127,4270,547,2648,1075,152,436,854,1258
1904600010131,4113,459,2550,1101,118,403,1169,1342
1904600010146,2987,384,2041,562,93,374,638,985
190460001017A,4101,517,2675,909,167,436,888,1179
1904600010184,3438,280,2220,938,100,487,989,1100
1904600010201,3988,438,2521,1029,146,415,1026,1228
1904600010216,2042,188,1423,431,74,315,604,591
1904600010220,1869,201,1296,372,66,266,543,487
1904600010235,2765,321,1947,497,103,310,773,772
190460001024A,2748,237,1901,610,85,334,671,768
1904600010292,0,0,0,0,0,0,0,0
190460001031A,2149,356,1531,256,70,271,542,585
1904600010324,2214,276,1412,526,61,214,575,766
1904600010339,1314,192,865,257,62,132,316,377
1904600010343,5532,970,3501,1061,227,593,718,1590
1904600010362,5505,750,3795,960,217,624,1169,1691
1904600010381,3251,429,2209,613,135,316,714,1038
1904600010413,4002,618,3161,223,143,629,990,1060
1904600010447,4132,619,3294,219,208,599,1094,1114
1904600010466,2212,267,1671,273,58,292,643,641
1904600010485,3150,388,2001,761,96,338,885,918
190460001049A,2827,309,2036,482,73,475,905,893
1904600010536,4997,1095,3506,396,196,600,790,1288
1904600010540,4952,722,3297,930,195,533,1035,1373
1904600010555,0,0,0,0,0,0,0,0
1904600010593,5785,1079,4463,243,302,906,1513,1657
1904600010610,4819,1225,3492,102,253,520,1321,1280
1904600010625,684,121,502,61,29,74,142,191
1904600010659,0,0,0,0,0,0,0,0
1904600010663,198,21,161,16,3,38,51,60
1904600010682,6498,1406,4724,368,341,738,1614,1755
190460001070A,1273,249,931,93,75,197,271,326
1904600010714,3666,645,2239,782,172,376,475,1033
1904600010729,0,0,0,0,0,0,0,0
1904600010752,2043,273,1557,213,80,217,547,582
1904600010786,4690,772,3170,748,175,520,781,1330
1904600010790,0,0,0,0,0,0,0,0
1904600010822,1808,366,1261,181,77,186,260,484
1904600010841,2675,507,1761,407,135,245,389,715
1904600010856,5049,760,3783,506,215,633,1027,1430
1904600010860,3290,593,2277,417,121,376,559,919
1904600010875,3785,481,2772,532,96,388,931,1148
190460001088A,4232,567,2894,771,134,396,1001,1271
1904600010894,2806,429,2102,275,89,337,623,792
1904600010907,3550,550,2636,363,107,389,755,1031
1904600010926,5007,1121,3349,537,192,528,568,1253
1904600010930,3021,374,2229,415,108,337,801,923
1904600010945,3597,423,2540,634,87,468,855,1129
190460001095A,3265,617,2252,396,153,375,394,809
1904600010979,2747,332,1701,714,104,285,653,819
1904600010998,5855,1101,4185,567,201,621,1036,1566
1904600011002,3262,717,2078,461,132,309,331,763
1904600011017,4599,971,3224,404,170,461,781,1207
1904600011021,4072,539,2894,639,110,410,959,1158
1904600011040,3276,391,2390,495,82,282,885,977
1904600011055,7096,1226,5031,837,278,809,1293,1980
190460001106A,1152,202,760,190,53,130,292,303
1904600011074,4901,645,3891,365,193,723,1319,1363
1904600011089,3306,743,2135,428,145,346,324,771
1904600011093,3302,562,2186,553,140,328,567,920
