cve_ageb,n_intersections,n_intersection_density,n_street_density,p_poi_density,p_employment_proxy,p_retail_density,p_service_density,p_land_use_mix,pe_population,pe_pop_density,pe_dep_ratio,pe_youth_share,pe_marginacion,pe_rezago,v_ridership_annual,n_intersections_n,n_intersection_density_n,n_street_density_n,p_poi_density_n,p_employment_proxy_n,p_retail_density_n,p_service_density_n,p_land_use_mix_n,pe_population_n,pe_pop_density_n,pe_dep_ratio_n,pe_youth_share_n,pe_marginacion_n,pe_rezago_n,v_ridership_annual_n
1407000430666,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,25,2500.0,0.14285714285714285,0.28,121.52193575,28.5714285714,0.0,0.0,0.0,0.0,0.5039475945017607,0.0,0.5152035003827543,0.0,0.0,0.33259789903174114,0.7345990491005866,0.047619047619047616,0.3188193202146691,0.24320171091662124,0.3571428571425,0.0
1407000430971,146.6221661902046,16.29135179891162,45402.319627402445,146.6221661902046,0.0,48.87405539673487,0.0,1.0986122886681096,243,3958.7984871355243,0.51875,0.1728395061728395,118.535771,33.8461538462,0.0,0.7473749518946472,0.4850567665415636,0.8464703032514865,0.5453909398148057,0.0,0.43643249605928486,0.0,0.7539102869236126,0.561170174370232,0.7777394952758607,0.1729166666666667,0.19680204951522778,0.3627642368720394,0.42307692307749994,0.0
1407000200257,16.852328583375478,6.018688779776957,10901.934218438168,48.149510238215655,4720.0,0.0,0.0,0.6730116670092565,0,0.0,0.0,0.0,121.52193575,15.1394422311,0.0,0.4312678771816039,0.3316146330791248,0.7338622047938086,0.42529957535887986,0.900791226312901,0.0,0.0,0.46184666256829926,0.0,0.0,0.0,0.0,0.24320171091662124,0.18924302788875,0.0
1407000011240,91.04675877258023,28.662868502478965,32529.66536422688,5.058153265143346,0.0,0.0,0.0,0.6365141682948128,232,391.1638525044188,0.5163398692810458,0.1939655172413793,112.8526682,32.4324324324,0.0,0.6766934944506203,0.5769027702672148,0.8201524860064411,0.19670422888502623,0.0,0.0,0.0,0.4368006658944782,0.5564610858026175,0.5606518723358488,0.1721132897603486,0.2208569798285115,0.5903089917394022,0.405405405405,0.0
1407000140844,174.87190171671352,50.68750774397494,42175.305904760746,309.1937972382471,525.0,114.0468924239436,25.34375387198747,1.276796187773716,1915,4853.3288664856,0.4719446579554189,0.2010443864229765,119.3159871,18.1443298969,0.0,0.7735759991561718,0.6714088220743151,0.8406505306852546,0.6264726446588059,0.6671250415669717,0.5297403760870469,0.5225039040653477,0.8761869771495474,0.7715465808838053,0.7968618025405206,0.15731488598513962,0.2289172664726736,0.33152530147603165,0.22680412371125,0.0
1407000430647,96.99922496051215,0.0,15331.585505737323,113.16576245393085,20.0,48.499612480256076,0.0,0.6829081047004717,110,889.159562138028,0.5652173913043478,0.15454545454545454,119.9320469,21.4285714286,0.0,0.6860700485441916,0.0,0.7607757104574016,0.5173273466086278,0.3241786929076167,0.43559121306730597,0.0,0.4686379812675931,0.4807653278850411,0.6376114759257597,0.18840579710144925,0.17597170271588874,0.30685899134441885,0.2678571428575,0.0
1407000201255,158.2437508455422,36.51778865666358,53708.91284738173,328.66009790997225,80.0,121.72596218887861,48.690384875551445,1.002675013359144,1558,18964.90490902729,0.521484375,0.15982028241335045,124.1534107,18.2978723404,0.0,0.7587142821065093,0.616882020591117,0.8597327257915414,0.6331187768825655,0.46791797799195844,0.536953496074608,0.6238634953075548,0.6880744142496067,0.7504974643984363,0.9248058189880936,0.173828125,0.18197783498407433,0.1378405475680794,0.228723404255,0.0
1407000201221,130.06256643074641,32.515641607686604,33128.6018717695,40.644552009608255,40.0,16.257820803843302,8.128910401921651,1.3321790402101223,25,203.22276004804127,0.21052631578947367,0.32,121.52193575,25.0,0.0,0.7295712004107557,0.5976848746061318,0.8215926163836056,0.4072063826520018,0.39541864552742145,0.3179627291184947,0.3532276618219024,0.9141928347224669,0.33259789903174114,0.49939479943823684,0.07017543859649122,0.3643649373881932,0.24320171091662124,0.3125,0.0
1407001111325,402.7123393520517,140.7067209784277,64612.46661652516,577.3827516011344,0.0,281.4134419568554,0.0,0.9073135000531047,3531,17132.256268097524,0.5006374840628984,0.1988105352591334,123.172273,27.8217821782,0.0,0.8979146394611158,0.8430457999788535,0.8743223121043531,0.6945052778430036,0.0,0.6299911456412289,0.0,0.6226336517535074,0.833983361268975,0.9152650719446479,0.16687916135429948,0.22637371322439787,0.17712414761797224,0.3477722772275,0.0
1407000431024,153.33782659491982,29.559099102635145,39422.18978004952,201.37136263670192,100.0,86.82985361399074,9.237218469573483,1.1921945742838271,1847,3412.2285026604445,0.5469011725293133,0.19761775852734165,118.2094983,20.6666666667,0.0,0.7540318802924081,0.5819685130245352,0.8353219253575294,0.5798362899834779,0.49141491559492917,0.4996061294672701,0.37152975566295027,0.818130074493117,0.7678577214946325,0.7637943141051553,0.18230039084310443,0.225015569414406,0.375827812203003,0.25833333333374997,0.0
1407000011043,145.52026949562892,0.0,36109.26634152658,48.50675649854298,0.0,32.33783766569532,0.0,0.6365141682948128,61,986.3040488037071,0.8484848484848485,0.14754098360655737,121.52193575,50.0,0.0,0.7462538420332315,0.0,0.8283930557417751,0.4260903946192566,0.0,0.3914655123591798,0.0,0.4368006658944782,0.42131232437981364,0.6473358446763726,0.2828282828282828,0.1679961289187366,0.24320171091662124,0.625,0.0
1407000130365,212.81643067691428,53.20410766922857,50488.06329576926,487.0222163567846,40.0,274.20578567987036,8.185247333727473,0.954483360412225,2953,12085.517688248614,0.5276771857216761,0.2045377582119878,118.6473879,23.0659025788,0.0,0.8028089681093924,0.6794994202219546,0.8548511842693612,0.6759558040698767,0.39541864552742145,0.6271050795671754,0.3542103503947228,0.6550034361845591,0.815740621356292,0.8825056622011056,0.1758923952405587,0.23289496082635106,0.3582952274165787,0.288323782235,0.0
1407000430505,97.09313839020234,80.91094865850195,35703.288945523105,56.637664060951366,0.0,32.36437946340078,0.0,0.6829081047004717,662,5356.3048011928295,0.5288683602771362,0.19939577039274925,116.1004665,33.9285714286,0.0,0.686213376200298,0.7497639029886366,0.8275005610738579,0.44269534422173384,0.0,0.39155435385091836,0.0,0.4686379812675931,0.6632135318893768,0.8061179512514537,0.1762894534257121,0.22704008560820196,0.4602709660270857,0.4241071428575,0.0
1407000431147,195.96551407152504,56.528513674478376,45058.14688921175,162.048405866838,0.0,94.21418945746396,7.537135156597117,1.0720234243416158,1853,6983.155722587228,0.532671629445823,0.2174851592012952,116.1901935,32.1353065539,0.0,0.790525559150159,0.6896293984764577,0.845869652861819,0.5562439346209248,0.0,0.5086180501519844,0.3425226225623048,0.7356639787945983,0.7681886245407277,0.8310146987682296,0.17755720981527434,0.24763739504762858,0.4566784024331303,0.40169133192375,0.0
1407000140558,4.667520430986985,1.3335772659962815,1688.7038231767037,12.668984026964674,1370.0,2.0003658989944224,0.0,0.9097077103274986,668,445.414806842758,0.2723809523809524,0.21706586826347304,124.0526272,2.3474178404,0.0,0.2595794293400788,0.14421350512672934,0.5866855074855835,0.2855587689741324,0.769131645367913,0.12265589344174797,0.0,0.6242766515392753,0.6641332092838597,0.5728164581575439,0.0907936507936508,0.2471599734341692,0.141875800423645,0.029342723004999998,0.0
1407000130596,126.4652126127455,37.93956378382365,42939.456363175246,132.78847324338278,0.0,18.969781891911826,6.323260630637275,1.1424720168028526,443,2801.204459372313,0.5709219858156028,0.2054176072234763,110.6398891,45.3781512605,0.0,0.7254066615719437,0.623212082593525,0.842067913218399,0.5346465899310544,0.0,0.3342562205053739,0.31802532335976763,0.7840085304655116,0.6222831087633269,0.7452752671605944,0.19030732860520094,0.233896792482545,0.6789060654867083,0.56722689075625,0.0
1407000200204,193.4372456015254,120.89827850095337,48123.46429711088,488.4290451438516,0.0,212.78097016167794,62.867104820495754,1.2832543201183122,1859,8989.995989330893,0.5414593698175788,0.1759010220548682,120.6855713,18.1086519115,0.0,0.7885923969669875,0.8174208884938594,0.8510648767160646,0.676270128951456,0.0,0.5989100464406584,0.6639538487748777,0.8806187976007895,0.7685184584313373,0.8547281570262698,0.1804864566058596,0.2002880152735664,0.27668876023676103,0.22635814889375,0.0
1407000130083,197.749600617403,98.8748003087015,48272.83777036839,547.1072283748149,275.0,227.41204071001343,52.73322683130746,1.270081589323545,2845,9376.626895941858,0.5262875536480687,0.17785588752196838,120.0294834,15.4910096819,0.0,0.7918748300909457,0.7835086001716645,0.8513095102944989,0.688634424263167,0.5984564881799508,0.6063001163382221,0.6363573575277263,0.8715791597271861,0.8119384515161147,0.8586810120108822,0.17542918454935622,0.20251390412832357,0.30295774843400836,0.19363762102374998,0.0
1407000131429,172.07733585698313,49.87748865419801,45819.74387476148,511.2442587055296,140.0,244.39969440557024,19.950995461679202,1.1397056118741948,3317,8272.18149329874,0.5384972170686456,0.1863129333735303,117.5009185,24.1602067183,0.0,0.7711792403845713,0.6687206853483694,0.8471927118653961,0.6812452755826423,0.5269406107501234,0.6143084015518518,0.4859192297743966,0.7821101162979077,0.8276029290441254,0.8469164931808433,0.1794990723562152,0.21214343844767805,0.4041985143650274,0.30200258397875,0.0
1407000140488,172.64089266821128,56.60357136662665,45537.465988891076,172.64089266821128,95.0,73.58464277661464,0.0,1.0796963481135544,2035,5759.413386554262,0.5710955710955711,0.2058968058968059,117.1853577,32.7868852459,0.0,0.771665674869225,0.6898512922614531,0.8467049166582444,0.5631169021290385,0.48600871268064083,0.48135770326554767,0.0,0.7409294361557737,0.7777478900659155,0.8129291503431326,0.19036519036519037,0.23444242746568328,0.41683319781325734,0.40983606557375,0.0
1407000131471,181.642740442497,77.84688876107015,38415.49964658357,533.3953489184436,100.0,256.6064111013053,14.416090511309285,1.053673598703466,2192,6320.014080157991,0.5127674258109041,0.17563868613138686,120.3017687,21.4920071048,0.0,0.7792286239483974,0.7432757073768923,0.8332800437454321,0.6858679693138525,0.49141491559492917,0.6197276197606065,0.43691908569547666,0.7230716180003937,0.7853309965685268,0.8216483000126474,0.17092247527030136,0.1999893089850228,0.2920557651296619,0.26865008880999997,0.0
1407001111310,415.6116085409555,63.39838096387457,50444.50219819436,309.9476402678312,0.0,98.61970372158267,0.0,0.8471388415833785,1995,14053.30778032553,0.48106904231625836,0.21654135338345865,122.3753648,29.1438979964,0.0,0.9026209270230967,0.7088273675422001,0.8547830492241387,0.626737691699521,0.0,0.5136673584678529,0.0,0.5813394713584918,0.7757223573373763,0.8966671399597896,0.1603563474387528,0.2465627395859954,0.2090314150741922,0.364298724955,0.0
1407000010098,137.51804245811547,104.18033519554203,44121.56812926953,200.0262435754407,0.0,83.34426815643363,12.501640223465044,1.1648389326450816,1971,8213.577626816534,0.4272266473569877,0.17148655504819887,121.3100921,15.9857904085,0.0,0.7378498677691292,0.7923170950202352,0.8442116087636462,0.5791080720907752,0.0,0.49508556201341936,0.41573918717499475,0.79935757408549,0.7744874612260563,0.8462490823826788,0.14240888245232922,0.19526152466579352,0.25168368161218135,0.19982238010625,0.0
1407000131486,176.72579515079184,93.18269198859933,47436.86389556621,343.8120014751769,100.0,186.36538397719866,12.85278510187577,1.0369313897986199,3763,12091.257584589632,0.5327902240325866,0.19532288068030826,119.9896917,18.4357541899,0.0,0.7751450689550771,0.7735220939062413,0.8499305545211276,0.6380256927131398,0.49141491559492917,0.5841865119782514,0.4198401978075743,0.7115824660498999,0.8404777031643195,0.8825502377318099,0.17759674134419554,0.2224025287173814,0.304550961321563,0.23044692737375,0.0
1407000130238,36.511924132766566,10.60023603854513,9956.064093142302,97.75773235547176,5150.0,11.778040042827923,0.0,0.933112956287872,1123,1322.6738968095758,0.4342273307790549,0.2226179875333927,121.6993887,15.9090909091,0.0,0.5423755305917995,0.4171229297631155,0.726698679887886,0.5014960802750792,0.910073053424369,0.2844125993982132,0.0,0.6403382374868484,0.7171007616560784,0.674861869106828,0.1447424435930183,0.2534818409034069,0.2360967034182101,0.19886363636374998,0.0
1407000430990,39.36302018164899,39.36302018164899,16058.940405513495,0.0,0.0,0.0,0.0,0.0,75,2952.2265136236742,0.5531914893617021,0.18666666666666668,114.198658,45.0,0.0,0.5533370611039348,0.6293222022969308,0.7644342644250058,0.0,0.0,0.0,0.0,0.0,0.442096418395461,0.7502034747436589,0.1843971631205674,0.21254621347644603,0.5364171425377706,0.5625,0.0
1407000011274,98.71988173708893,0.0,39811.07512070641,98.71988173708893,0.0,49.35994086854446,0.0,0.6931471805599453,40,1974.3976347417783,0.7391304347826086,0.0,121.52193575,14.2857142857,0.0,0.6886745195003741,0.0,0.8360967763094022,0.5025547651344947,0.0,0.43751479697011614,0.0,0.4756644315437017,0.3790944353167813,0.7124495832416232,0.24637681159420288,0.0,0.24320171091662124,0.17857142857125,0.0
1407000140280,213.03942149546953,101.88841897609413,51895.13282044938,412.18496767601715,60.0,129.676169605938,32.4190424014845,1.234107386786627,1558,7215.55258021612,0.4493023255813953,0.17843388960205392,120.4803202,16.0975609756,0.0,0.8029649422098479,0.7885677476668118,0.8570209725515809,0.6577786134232392,0.4377230725854981,0.5439605668670704,0.5605021024938153,0.8468922691505877,0.7504974643984363,0.8340878630977255,0.14976744186046512,0.20317204066495048,0.28490677298074296,0.201219512195,0.0
1407000211113,187.93245575853632,50.71193250627171,44750.8116440611,328.136033864111,40.0,143.18663295888481,2.9830548533101005,1.0824008318875509,2252,6717.839529654347,0.5043420173680695,0.2033747779751332,119.4885197,18.6948853616,0.0,0.7842948982830106,0.6714892225107132,0.8453294008943465,0.6329450505137567,0.39541864552742145,0.5549437988225743,0.2207505349419513,0.7427853576296777,0.7880864540110764,0.8273786534108034,0.1681140057893565,0.2315707445101472,0.3246172990070937,0.23368606702,0.0
