codigo_act,per_ocu,cve_ent,cve_mun,cve_loc,ageb
722518,11 a 30 personas,19,039,0001,0599
722516,0 a 5 personas,19,026,0001,1620
722514,0 a 5 personas,19,046,0001,1394
722515,6 a 10 personas,19,046,0001,049A
722515,0 a 5 personas,19,019,0001,0399
722515,0 a 5 personas,19,039,0001,1741
722515,11 a 30 personas,19,006,0411,0634
722515,6 a 10 personas,19,039,0001,4248
722515,11 a 30 personas,19,039,0001,1629
722515,11 a 30 personas,19,019,0001,0488
722515,6 a 10 personas,19,039,0001,2468
721111,31 a 50 personas,19,039,0001,1826
722514,0 a 5 personas,19,031,0313,0463
722511,6 a 10 personas,19,039,0001,4144
722516,0 a 5 personas,19,026,0001,1086
722516,0 a 5 personas,19,046,0001,0790
722511,0 a 5 personas,19,039,0001,0866
722512,0 a 5 personas,19,039,0001,1582
722518,0 a 5 personas,19,039,0001,1934
722516,0 a 5 personas,19,019,0001,0098
722518,0 a 5 personas,19,026,0001,1758
722516,0 a 5 personas,19,039,0001,1845
722511,0 a 5 personas,19,019,0001,0100
722518,0 a 5 personas,19,006,0001,190A
722515,0 a 5 personas,19,039,0001,1169
722412,31 a 50 personas,19,039,0001,1756
722511,0 a 5 personas,19,026,0001,0444
722514,0 a 5 personas,19,039,0001,1690
722515,0 a 5 personas,19,039,0001,1690
722518,0 a 5 personas,19,039,0001,1544
722511,0 a 5 personas,19,039,0001,1578
722512,0 a 5 personas,19,006,0001,1261
722513,0 a 5 personas,19,026,0001,0425
722512,11 a 30 personas,19,006,0001,009A
722511,0 a 5 personas,19,039,0001,0194
722513,0 a 5 personas,19,046,0001,1182
722511,11 a 30 personas,19,039,0001,1173
722514,6 a 10 personas,19,046,0001,0875
722513,6 a 10 personas,19,046,0001,1021
722511,11 a 30 personas,19,019,0001,0064
722511,0 a 5 personas,19,019,0001,0577
722517,11 a 30 personas,19,006,0001,112A
722511,11 a 30 personas,19,039,0001,2985
722513,6 a 10 personas,19,039,0001,4411
722515,11 a 30 personas,19,019,0001,0365
722513,0 a 5 personas,19,039,0001,1667
722511,0 a 5 personas,19,039,0001,1845
722514,6 a 10 personas,19,046,0001,1163
722516,0 a 5 personas,19,026,0001,1635
722513,0 a 5 personas,19,021,0001,0325
722514,0 a 5 personas,19,039,0001,018A
722515,0 a 5 personas,19,039,0001,210A
722511,11 a 30 personas,19,039,0001,0739
722511,6 a 10 personas,19,046,0001,1483
722412,11 a 30 personas,19,026,0001,0196
722515,0 a 5 personas,19,039,0001,1686
722511,11 a 30 personas,19,006,0001,009A
722514,0 a 5 personas,19,026,0001,2296
722412,0 a 5 personas,19,026,0001,1546
722511,0 a 5 personas,19,039,0001,2082
722517,0 a 5 personas,19,039,0001,1120
722517,0 a 5 personas,19,039,0001,2260
722517,0 a 5 personas,19,039,0001,3127
722517,0 a 5 personas,19,039,0001,3127
722514,0 a 5 personas,19,039,0001,1440
722518,0 a 5 personas,19,046,0001,0875
722514,0 a 5 personas,19,046,0001,1125
722511,0 a 5 personas,19,006,0001,1416
722511,0 a 5 personas,19,039,0001,0601
722412,0 a 5 personas,19,039,0001,2133
722411,11 a 30 personas,19,039,0001,1756
722515,0 a 5 personas,19,039,0001,2006
722511,11 a 30 personas,19,039,0001,1722
722511,11 a 30 personas,19,019,0001,0098
722518,0 a 5 personas,19,026,0001,2027
722517,0 a 5 personas,19,031,0001,1207
722511,0 a 5 personas,19,048,0001,137A
722330,0 a 5 personas,19,026,0001,132A
722517,6 a 10 personas,19,039,0001,1690
722513,0 a 5 personas,19,048,0001,0422
722517,0 a 5 personas,19,026,0001,1531
722514,0 a 5 personas,19,039,0001,1258
722518,6 a 10 personas,19,039,0001,5208
722514,0 a 5 personas,19,006,0385,2611
722517,0 a 5 personas,19,026,0001,2296
722518,0 a 5 personas,19,046,0001,017A
722514,0 a 5 personas,19,039,0001,064A
722511,6 a 10 personas,19,039,0001,3589
722517,6 a 10 personas,19,046,0001,0979
722517,0 a 5 personas,19,006,0001,1204
722516,0 a 5 personas,19,039,0001,4322
722515,0 a 5 personas,19,039,0001,1489
722515,0 a 5 personas,19,046,0001,0536
722515,0 a 5 personas,19,039,0001,2858
722515,6 a 10 personas,19,018,0001,0156
722515,6 a 10 personas,19,039,0001,2858
722511,11 a 30 personas,19,039,0001,2345
722514,0 a 5 personas,19,039,0001,1101
722511,0 a 5 personas,19,039,0001,1667
722412,6 a 10 personas,19,019,0001,0488
722412,6 a 10 personas,19,026,0001,2012
722512,0 a 5 personas,19,039,0001,1703
722511,0 a 5 personas,19,048,0001,0901
722512,0 a 5 personas,19,039,0001,1262
722519,0 a 5 personas,19,026,0001,1118
722512,31 a 50 personas,19,039,0001,2063
722518,0 a 5 personas,19,046,0001,1356
722511,0 a 5 personas,19,039,0001,0372
722511,0 a 5 personas,19,039,0001,1385
722511,6 a 10 personas,19,049,0001,010A
722511,11 a 30 personas,19,049,0001,010A
722518,0 a 5 personas,19,026,0001,132A
722513,6 a 10 personas,19,039,0001,0461
722511,0 a 5 personas,19,019,0001,0223
722514,0 a 5 personas,19,039,0001,4464
722511,0 a 5 personas,19,021,0001,0823
722511,0 a 5 personas,19,026,0001,0177
722515,0 a 5 personas,19,026,0001,0092
722514,0 a 5 personas,19,026,0001,0232
722514,0 a 5 personas,19,046,0001,1445
722411,11 a 30 personas,19,039,0001,2241
722412,11 a 30 personas,19,046,0001,0146
722517,0 a 5 personas,19,006,0001,1223
722518,0 a 5 personas,19,046,0001,0235
722511,0 a 5 personas,19,006,0001,0206
722511,0 a 5 personas,19,048,0001,0263
722511,11 a 30 personas,19,039,0001,0989
722511,0 a 5 personas,19,048,0001,1350
722513,0 a 5 personas,19,021,0001,0043
722518,0 a 5 personas,19,021,0001,0433
721311,0 a 5 personas,19,039,0001,1756
722518,0 a 5 personas,19,039,0001,2063
722519,6 a 10 personas,19,021,0001,0151
722412,0 a 5 personas,19,019,0001,0083
722512,0 a 5 personas,19,031,0313,1298
722515,0 a 5 personas,19,019,0001,0115
722412,0 a 5 personas,19,039,0001,1703
722514,0 a 5 personas,19,039,0001,3682
722516,0 a 5 personas,19,031,0001,1014
722517,0 a 5 personas,19,039,0001,0052
722513,0 a 5 personas,19,006,0001,1365
722518,0 a 5 personas,19,019,0001,0168
722511,6 a 10 personas,19,046,0001,1110
722519,0 a 5 personas,19,046,0001,0095
722519,0 a 5 personas,19,021,0001,0452
722518,0 a 5 personas,19,039,0001,0512
722517,0 a 5 personas,19,018,0001,0137
722511,0 a 5 personas,19,039,0001,445A
722518,0 a 5 personas,19,046,0001,1642
722513,0 a 5 personas,19,046,0001,0146
722518,0 a 5 personas,19,026,0001,2262
722514,0 a 5 personas,19,039,0001,1900
722512,0 a 5 personas,19,039,0001,1258
722516,0 a 5 personas,19,048,0001,1295
722514,0 a 5 personas,19,031,0001,0660
722511,31 a 50 personas,19,026,0001,1315
722511,0 a 5 personas,19,039,0001,1629
722518,0 a 5 personas,19,039,0001,0508
722513,6 a 10 personas,19,039,0001,1173
722412,0 a 5 personas,19,039,0001,1563
722511,11 a 30 personas,19,039,0001,5570
722514,0 a 5 personas,19,039,0001,2082
722513,0 a 5 personas,19,021,0001,1408
722518,0 a 5 personas,19,039,0001,1455
722511,0 a 5 personas,19,019,0001,0257
722514,0 a 5 personas,19,048,0001,0901
722515,0 a 5 personas,19,039,0001,2985
722511,6 a 10 personas,19,049,0001,010A
722519,0 a 5 personas,19,039,0001,0743
722514,0 a 5 personas,19,039,0001,1845
722511,0 a 5 personas,19,048,0001,0494
722517,0 a 5 personas,19,039,0001,2006
722518,0 a 5 personas,19,039,0001,1351
722518,0 a 5 personas,19,039,0001,3818
722514,0 a 5 personas,19,026,0001,2258
722517,0 a 5 personas,19,049,0001,0167
722517,0 a 5 personas,19,006,0001,0598
722514,0 a 5 personas,19,039,0001,4784
722513,0 a 5 personas,19,048,0001,0329
722511,0 a 5 personas,19,039,0001,1756
722511,0 a 5 personas,19,039,0001,1690
722513,11 a 30 personas,19,026,0001,0957
722511,0 a 5 personas,19,046,0001,095A
722518,0 a 5 personas,19,026,0001,1461
722518,0 a 5 personas,19,039,0001,4411
722514,6 a 10 personas,19,039,0001,4248
722511,0 a 5 personas,19,039,0001,4233
722518,0 a 5 personas,19,046,0001,1750
722511,0 a 5 personas,19,039,0001,1690
722518,6 a 10 personas,19,039,0001,0156
722511,6 a 10 personas,19,039,0001,1690
722518,0 a 5 personas,19,039,0001,2627
722511,11 a 30 personas,19,039,0001,1756
722518,0 a 5 personas,19,006,0001,0386
722518,0 a 5 personas,19,039,0001,235A
722518,0 a 5 personas,19,039,0001,1188
722518,0 a 5 personas,19,026,0001,1601
722519,0 a 5 personas,19,039,0001,2256
722518,0 a 5 personas,19,006,0001,1543
722518,0 a 5 personas,19,021,0001,0043
722513,0 a 5 personas,19,039,0001,1686
722511,0 a 5 personas,19,039,0001,1722
722513,0 a 5 personas,19,039,0001,4676
722511,0 a 5 personas,19,039,0001,2472
722518,0 a 5 personas,19,039,0001,5119
722511,0 a 5 personas,19,039,0001,210A
722518,0 a 5 personas,19,039,0001,0870
722511,0 a 5 personas,19,006,0001,1399
722511,0 a 5 personas,19,039,0001,0781
722518,0 a 5 personas,19,039,0001,0762
722511,0 a 5 personas,19,039,0001,0777
722518,0 a 5 personas,19,039,0001,5087
722518,0 a 5 personas,19,021,0001,0490
722511,0 a 5 personas,19,021,0001,0823
722518,0 a 5 personas,19,039,0001,1703
722518,0 a 5 personas,19,039,0001,0813
722515,0 a 5 personas,19,039,0001,2006
722330,0 a 5 personas,19,006,0388,1933
722511,0 a 5 personas,19,039,0001,1686
722516,0 a 5 personas,19,039,0001,1652
722412,31 a 50 personas,19,026,0001,1758
722412,11 a 30 personas,19,039,0001,0584
722511,0 a 5 personas,19,039,0001,1722
722518,0 a 5 personas,19,046,0001,0076
722511,0 a 5 personas,19,046,0001,1483
722511,11 a 30 personas,19,039,0001,2985
722518,0 a 5 personas,19,048,0001,0441
722511,0 a 5 personas,19,039,0001,1845
722515,0 a 5 personas,19,018,0001,0137
722515,0 a 5 personas,19,018,0001,0156
722515,0 a 5 personas,19,018,0001,0156
722515,0 a 5 personas,19,018,0001,0137
722511,11 a 30 personas,19,039,0001,3023
722412,6 a 10 personas,19,039,0001,1258
722518,0 a 5 personas,19,021,0001,1836
722512,51 a 100 personas,19,019,0001,0399
722518,0 a 5 personas,19,026,0001,1512
722512,11 a 30 personas,19,039,0001,1811
722512,11 a 30 personas,19,026,0001,029A
722512,11 a 30 personas,19,039,0001,1474
722511,0 a 5 personas,19,039,0001,0480
722512,11 a 30 personas,19,048,0001,1365
722511,6 a 10 personas,19,031,0001,118A
722412,0 a 5 personas,19,039,0001,1258
722511,6 a 10 personas,19,019,0001,0384
722515,0 a 5 personas,19,026,0001,2027
722412,0 a 5 personas,19,039,0001,4835
722514,0 a 5 personas,19,026,0001,0124
722412,11 a 30 personas,19,039,0001,1243
722514,0 a 5 personas,19,006,0001,0780
722511,0 a 5 personas,19,039,0001,2472
722511,0 a 5 personas,19,039,0001,1169
722412,6 a 10 personas,19,039,0001,1544
722514,0 a 5 personas,19,019,0001,0083
722511,11 a 30 personas,19,019,0001,0384
722511,11 a 30 personas,19,026,0001,0162
722511,6 a 10 personas,19,019,0001,0098
722514,0 a 5 personas,19,039,0001,2133
722511,0 a 5 personas,19,046,0001,0057
722511,0 a 5 personas,19,039,0001,3502
722515,0 a 5 personas,19,019,0001,0577
722513,0 a 5 personas,19,039,0001,0620
722513,0 a 5 personas,19,018,0212,0601
722412,0 a 5 personas,19,026,0001,1194
722511,6 a 10 personas,19,039,0001,1794
722515,0 a 5 personas,19,026,0001,132A
722511,0 a 5 personas,19,039,0001,5053
722511,0 a 5 personas,19,039,0001,0527
722513,0 a 5 personas,19,039,0001,0137
722511,31 a 50 personas,19,039,0001,1826
722519,0 a 5 personas,19,046,0001,1619
722513,0 a 5 personas,19,046,0001,017A
722515,0 a 5 personas,19,039,0001,4924
722514,0 a 5 personas,19,046,0001,0625
722513,0 a 5 personas,19,049,0001,0114
722518,0 a 5 personas,19,039,0001,0404
722511,0 a 5 personas,19,046,0001,1483
722513,0 a 5 personas,19,048,0001,0564
722517,0 a 5 personas,19,039,0001,0461
722513,0 a 5 personas,19,046,0001,0042
722515,0 a 5 personas,19,039,0001,1474
722511,6 a 10 personas,19,021,0001,0151
722513,0 a 5 personas,19,039,0001,4661
722513,0 a 5 personas,19,039,0001,4996
722514,0 a 5 personas,19,048,0001,0901
722514,0 a 5 personas,19,006,0388,2170
722511,0 a 5 personas,19,021,0001,0378
722513,0 a 5 personas,19,006,0001,1187
722514,0 a 5 personas,19,026,0001,1654
722514,0 a 5 personas,19,021,0001,1056
722511,0 a 5 personas,19,039,0001,4924
722511,0 a 5 personas,19,026,0001,029A
722515,0 a 5 personas,19,049,0001,0114
722519,0 a 5 personas,19,039,0001,2006
722515,0 a 5 personas,19,018,0001,0230
722516,6 a 10 personas,19,026,0001,0321
722511,11 a 30 personas,19,026,0001,1160
722517,6 a 10 personas,19,019,0001,0168
722330,0 a 5 personas,19,039,0001,5208
722511,0 a 5 personas,19,039,0001,210A
722517,0 a 5 personas,19,026,0001,0162
722511,6 a 10 personas,19,046,0001,0095
722515,6 a 10 personas,19,039,0001,235A
722515,0 a 5 personas,19,039,0001,3076
722515,0 a 5 personas,19,039,0001,1737
722519,0 a 5 personas,19,039,0001,1258
722518,0 a 5 personas,19,039,0001,5265
722516,31 a 50 personas,19,046,0001,0790
722516,11 a 30 personas,19,046,0001,0790
722511,11 a 30 personas,19,039,0001,445A
722514,0 a 5 personas,19,046,0001,1712
722517,0 a 5 personas,19,039,0001,0029
722519,0 a 5 personas,19,046,0001,0184
722513,0 a 5 personas,19,006,0001,1581
722517,0 a 5 personas,19,006,0001,1312
722511,0 a 5 personas,19,026,0001,1832
722511,0 a 5 personas,19,039,0001,2932
722511,6 a 10 personas,19,039,0001,3112
722511,0 a 5 personas,19,039,0001,3606
722511,0 a 5 personas,19,039,0001,146A
722511,0 a 5 personas,19,039,0001,1845
722511,0 a 5 personas,19,039,0001,1332
722511,0 a 5 personas,19,039,0001,1008
722518,0 a 5 personas,19,039,0001,1281
722511,0 a 5 personas,19,039,0001,1756
722511,6 a 10 personas,19,039,0001,1629
722511,0 a 5 personas,19,039,0001,1737
722330,0 a 5 personas,19,039,0001,1845
722511,0 a 5 personas,19,039,0001,1169
722518,0 a 5 personas,19,026,0001,1086
722514,0 a 5 personas,19,039,0001,3589
722511,0 a 5 personas,19,026,0001,0213
722511,0 a 5 personas,19,048,0001,048A
722518,0 a 5 personas,19,039,0001,0315
722511,0 a 5 personas,19,006,0379,2005
722518,0 a 5 personas,19,039,0001,1489
722511,0 a 5 personas,19,046,0001,1163
722511,0 a 5 personas,19,046,0001,1159
722511,0 a 5 personas,19,031,0001,0143
722511,0 a 5 personas,19,039,0001,0226
722511,0 a 5 personas,19,039,0001,1667
722514,0 a 5 personas,19,026,0001,132A
722511,0 a 5 personas,19,026,0001,029A
722515,0 a 5 personas,19,039,0001,1690
722514,0 a 5 personas,19,046,0001,0786
722412,0 a 5 personas,19,039,0001,1756
722513,0 a 5 personas,19,006,0001,1276
722513,0 a 5 personas,19,039,0001,0512
722511,6 a 10 personas,19,026,0001,0162
722511,6 a 10 personas,19,039,0001,5570
722412,11 a 30 personas,19,039,0001,1690
722511,6 a 10 personas,19,039,0001,2468
722517,0 a 5 personas,19,019,0001,0098
722514,0 a 5 personas,19,039,0001,1686
722511,6 a 10 personas,19,026,0001,1527
722513,0 a 5 personas,19,026,0001,1300
722514,0 a 5 personas,19,039,0001,2684
722511,0 a 5 personas,19,039,0001,2063
722511,6 a 10 personas,19,039,0001,5284
722514,0 a 5 personas,19,039,0001,192A
722514,0 a 5 personas,19,039,0001,2716
722514,0 a 5 personas,19,046,0001,1163
722513,0 a 5 personas,19,026,0001,1777
722514,0 a 5 personas,19,049,0001,0167
722412,0 a 5 personas,19,048,0001,0808
722519,0 a 5 personas,19,039,0001,2612
722519,0 a 5 personas,19,021,0001,0185
722511,11 a 30 personas,19,039,0001,0705
722511,6 a 10 personas,19,039,0001,4854
722517,6 a 10 personas,19,046,0001,024A
722514,0 a 5 personas,19,046,0001,1341
722513,0 a 5 personas,19,049,0001,0186
722517,0 a 5 personas,19,039,0001,1544
722517,0 a 5 personas,19,039,0001,4110
722511,0 a 5 personas,19,039,0001,1544
722517,0 a 5 personas,19,039,0001,4430
722514,0 a 5 personas,19,019,0001,0420
722511,0 a 5 personas,19,048,0001,062A
722517,0 a 5 personas,19,039,0001,1756
722513,0 a 5 personas,19,021,0001,1342
722412,11 a 30 personas,19,039,0001,0866
722512,6 a 10 personas,19,039,0001,0175
722516,0 a 5 personas,19,048,0001,1308
722512,0 a 5 personas,19,006,0001,0206
722512,0 a 5 personas,19,039,0001,032A
722511,31 a 50 personas,19,039,0001,1493
722511,6 a 10 personas,19,046,0001,1676
722511,6 a 10 personas,19,039,0001,5208
722518,0 a 5 personas,19,039,0001,2097
722511,0 a 5 personas,19,039,0001,1686
722515,6 a 10 personas,19,039,0001,1417
722519,0 a 5 personas,19,039,0001,1690
722511,0 a 5 personas,19,019,0001,0223
722515,0 a 5 personas,19,046,0001,0447
722515,0 a 5 personas,19,048,0001,0329
722511,0 a 5 personas,19,039,0001,210A
722411,11 a 30 personas,19,026,0001,0196
722511,6 a 10 personas,19,039,0001,2858
722519,0 a 5 personas,19,021,0001,0429
722517,0 a 5 personas,19,018,0212,064A
722512,0 a 5 personas,19,039,0001,3199
722512,0 a 5 personas,19,039,0001,1332
722512,0 a 5 personas,19,026,0001,0285
722518,0 a 5 personas,19,039,0001,071A
722514,0 a 5 personas,19,039,0001,3409
722515,0 a 5 personas,19,046,0001,031A
722515,0 a 5 personas,19,026,0001,0092
722515,0 a 5 personas,19,026,0001,0092
722514,0 a 5 personas,19,048,0001,0475
722518,0 a 5 personas,19,046,0001,1483
722517,0 a 5 personas,19,026,0001,1353
722514,0 a 5 personas,19,026,0001,0444
722518,0 a 5 personas,19,026,0001,132A
722511,51 a 100 personas,19,019,0001,0257
722412,0 a 5 personas,19,039,0001,1506
722513,0 a 5 personas,19,039,0001,0743
722514,0 a 5 personas,19,026,0001,029A
722517,0 a 5 personas,19,026,0001,1512
722511,6 a 10 personas,19,046,0001,024A
722511,0 a 5 personas,19,046,0001,1110
722512,0 a 5 personas,19,026,0001,0552
722514,0 a 5 personas,19,026,0001,0213
722511,0 a 5 personas,19,039,0001,5208
722513,6 a 10 personas,19,026,0001,1531
722511,0 a 5 personas,19,039,0001,2241
722518,0 a 5 personas,19,039,0001,025A
721311,0 a 5 personas,19,049,0001,0275
722511,0 a 5 personas,19,039,0001,1686
722512,0 a 5 personas,19,006,0133,2537
722513,0 a 5 personas,19,039,0001,0527
722517,0 a 5 personas,19,021,0001,0715
722515,11 a 30 personas,19,048,0001,0494
722511,31 a 50 personas,19,019,0001,0100
722511,0 a 5 personas,19,019,0001,0399
722514,6 a 10 personas,19,026,0001,0181
722519,0 a 5 personas,19,026,0001,1902
722515,0 a 5 personas,19,031,0001,0764
722515,0 a 5 personas,19,026,0001,1071
722515,0 a 5 personas,19,026,0001,196A
722515,0 a 5 personas,19,026,0001,1086
722515,0 a 5 personas,19,021,0001,0429
722515,0 a 5 personas,19,039,0001,1563
722515,0 a 5 personas,19,006,0001,105A
722515,0 a 5 personas,19,026,0001,2455
722515,0 a 5 personas,19,018,0001,1370
722515,0 a 5 personas,19,039,0001,1440
722515,0 a 5 personas,19,039,0001,1690
722515,6 a 10 personas,19,026,0001,0302
722515,0 a 5 personas,19,021,0001,1357
722515,0 a 5 personas,19,031,0001,1870
722515,0 a 5 personas,19,021,0153,0842
722515,0 a 5 personas,19,021,0001,1874
722515,0 a 5 personas,19,039,0001,3979
722515,0 a 5 personas,19,018,0025,1402
722515,0 a 5 personas,19,046,0001,1021
722515,0 a 5 personas,19,039,0001,2627
722515,0 a 5 personas,19,039,0001,1169
722515,0 a 5 personas,19,026,0001,0251
722511,31 a 50 personas,19,039,0001,2985
722511,6 a 10 personas,19,049,0001,0114
722412,11 a 30 personas,19,039,0001,2612
722512,0 a 5 personas,19,039,0001,0635
722412,31 a 50 personas,19,039,0001,0705
722517,0 a 5 personas,19,039,0001,0917
722330,0 a 5 personas,19,048,0001,1172
722511,0 a 5 personas,19,039,0001,1205
722514,0 a 5 personas,19,006,0001,0102
722412,31 a 50 personas,19,039,0001,1756
722412,0 a 5 personas,19,039,0001,1262
722517,0 a 5 personas,19,006,0001,1878
722511,6 a 10 personas,19,019,0001,0083
722511,6 a 10 personas,19,039,0001,2097
722514,6 a 10 personas,19,019,0001,0191
722513,0 a 5 personas,19,049,0001,0275
722517,0 a 5 personas,19,039,0001,1741
722511,11 a 30 personas,19,006,0001,0070
722511,0 a 5 personas,19,039,0001,192A
722511,0 a 5 personas,19,046,0001,1271
722516,0 a 5 personas,19,019,0001,0026
722515,0 a 5 personas,19,021,0001,1094
722412,0 a 5 personas,19,039,0001,1493
722412,0 a 5 personas,19,039,0001,1883
722412,0 a 5 personas,19,026,0001,0302
722518,0 a 5 personas,19,048,0001,0920
722412,6 a 10 personas,19,049,0001,0491
722511,0 a 5 personas,19,021,0001,0221
722517,0 a 5 personas,19,039,0001,2932
722512,0 a 5 personas,19,026,0001,0302
722514,0 a 5 personas,19,039,0001,3555
722511,0 a 5 personas,19,026,0001,1404
722512,11 a 30 personas,19,019,0001,0187
722512,6 a 10 personas,19,039,0001,2114
722412,6 a 10 personas,19,039,0001,1544
722517,0 a 5 personas,19,046,0001,088A
722512,11 a 30 personas,19,039,0001,4924
722514,6 a 10 personas,19,019,0001,0083
722516,0 a 5 personas,19,018,0234,0207
722511,0 a 5 personas,19,039,0001,1050
722517,6 a 10 personas,19,021,0001,0185
722517,0 a 5 personas,19,039,0001,0118
722511,6 a 10 personas,19,046,0001,0235
722514,0 a 5 personas,19,026,0001,1620
722517,0 a 5 personas,19,039,0001,3733
722517,0 a 5 personas,19,039,0001,0527
722511,0 a 5 personas,19,039,0001,4708
722519,0 a 5 personas,19,046,0001,0108
722514,0 a 5 personas,19,039,0001,1686
722511,0 a 5 personas,19,006,0133,2522
722513,0 a 5 personas,19,026,0001,2559
722517,0 a 5 personas,19,026,0001,0213
722511,11 a 30 personas,19,026,0001,1160
722516,0 a 5 personas,19,048,0001,0579
722519,0 a 5 personas,19,031,0001,0800
722511,6 a 10 personas,19,039,0001,1667
722512,0 a 5 personas,19,019,0001,0083
722511,11 a 30 personas,19,021,0001,1817
722512,11 a 30 personas,19,039,0001,1582
722512,6 a 10 personas,19,019,0001,0365
722512,6 a 10 personas,19,019,0001,0083
722512,11 a 30 personas,19,039,0001,1686
722511,11 a 30 personas,19,026,0001,0181
722511,11 a 30 personas,19,026,0001,0181
722512,11 a 30 personas,19,026,0001,2154
722511,11 a 30 personas,19,039,0001,1741
722511,11 a 30 personas,19,048,0001,0390
722515,6 a 10 personas,19,019,0001,0399
722511,51 a 100 personas,19,049,0001,010A
722511,31 a 50 personas,19,019,0001,0399
722517,0 a 5 personas,19,039,0001,2097
722517,0 a 5 personas,19,039,0001,1690
722517,0 a 5 personas,19,046,0001,0856
722514,6 a 10 personas,19,039,0001,0902
722514,0 a 5 personas,19,046,0001,0339
722517,0 a 5 personas,19,006,0001,105A
722514,0 a 5 personas,19,046,0001,0930
722511,0 a 5 personas,19,039,0001,0796
722518,0 a 5 personas,19,026,0001,0317
722511,6 a 10 personas,19,021,0001,0490
722515,11 a 30 personas,19,039,0001,114A
722519,11 a 30 personas,19,046,0001,0447
722519,11 a 30 personas,19,039,0001,5208
722511,11 a 30 personas,19,026,0001,2012
722515,11 a 30 personas,19,019,0001,0261
722511,6 a 10 personas,19,019,0001,0492
722515,0 a 5 personas,19,039,0001,1173
722412,11 a 30 personas,19,039,0001,1741
722518,6 a 10 personas,19,048,0001,0579
722511,0 a 5 personas,19,046,0001,0339
722511,0 a 5 personas,19,039,0001,1489
722511,101 a 250 personas,19,039,0001,1741
722519,11 a 30 personas,19,039,0001,0692
722519,0 a 5 personas,19,039,0001,2307
722516,0 a 5 personas,19,039,0001,210A
722511,6 a 10 personas,19,039,0001,1135
722511,0 a 5 personas,19,006,0243,1100
722514,0 a 5 personas,19,039,0001,1582
722516,0 a 5 personas,19,006,0001,0386
722511,0 a 5 personas,19,046,0001,0095
722511,0 a 5 personas,19,039,0001,1525
722511,11 a 30 personas,19,039,0001,1154
722511,31 a 50 personas,19,019,0001,0399
722412,0 a 5 personas,19,039,0001,1667
722516,0 a 5 personas,19,049,0001,0167
722511,11 a 30 personas,19,039,0001,2114
722511,0 a 5 personas,19,046,0001,1322
722514,0 a 5 personas,19,039,0001,5087
722514,11 a 30 personas,19,039,0001,1544
722514,0 a 5 personas,19,039,0001,1169
722519,0 a 5 personas,19,026,0001,0162
722519,0 a 5 personas,19,026,0001,0162
722514,0 a 5 personas,19,048,0001,1609
722513,0 a 5 personas,19,039,0001,1760
722511,0 a 5 personas,19,021,0001,0325
722511,0 a 5 personas,19,021,0001,0151
722514,6 a 10 personas,19,006,0001,1280
722515,0 a 5 personas,19,026,0001,0196
722511,0 a 5 personas,19,039,0001,228A
722511,11 a 30 personas,19,046,0001,0184
722511,0 a 5 personas,19,021,0001,0043
722519,11 a 30 personas,19,019,0001,0083
722514,0 a 5 personas,19,039,0001,2400
722514,0 a 5 personas,19,006,0001,0920
722513,0 a 5 personas,19,039,0001,1686
722513,0 a 5 personas,19,039,0001,0917
722330,0 a 5 personas,19,021,0001,161A
722513,0 a 5 personas,19,026,0001,1813
722511,0 a 5 personas,19,026,0001,0798
722513,6 a 10 personas,19,039,0001,3659
722513,0 a 5 personas,19,039,0001,3733
722514,0 a 5 personas,19,026,0001,1315
722513,0 a 5 personas,19,026,0001,0092
722513,0 a 5 personas,19,039,0001,1686
722513,0 a 5 personas,19,018,0001,0118
722514,0 a 5 personas,19,039,0001,2190
722513,0 a 5 personas,19,046,0001,0362
722513,0 a 5 personas,19,039,0001,4248
722511,0 a 5 personas,19,048,0001,0210
722513,0 a 5 personas,19,006,0001,151A
722516,0 a 5 personas,19,021,0001,0772
722511,0 a 5 personas,19,039,0001,1351
722513,0 a 5 personas,19,048,0001,0579
722513,6 a 10 personas,19,039,0001,0175
722516,0 a 5 personas,19,039,0001,1915
722513,0 a 5 personas,19,046,0001,1356
722513,11 a 30 personas,19,039,0001,0743
722513,6 a 10 personas,19,039,0001,1703
722514,0 a 5 personas,19,039,0001,0851
722511,31 a 50 personas,19,039,0001,1281
722514,51 a 100 personas,19,039,0001,1281
722514,0 a 5 personas,19,046,0001,1125
722511,0 a 5 personas,19,039,0001,4106
722513,0 a 5 personas,19,048,0001,1350
722514,6 a 10 personas,19,046,0001,0324
722513,6 a 10 personas,19,046,0001,1178
722513,6 a 10 personas,19,039,0001,2044
722513,0 a 5 personas,19,039,0001,1671
722511,0 a 5 personas,19,039,0001,2190
722513,6 a 10 personas,19,026,0001,1832
722513,6 a 10 personas,19,026,0001,2027
722514,6 a 10 personas,19,026,0001,1387
722513,6 a 10 personas,19,046,0001,1642
722513,0 a 5 personas,19,006,0001,0259
722513,6 a 10 personas,19,046,0001,0945
722513,0 a 5 personas,19,006,0379,1990
722513,0 a 5 personas,19,018,0001,0349
722513,6 a 10 personas,19,046,0001,0324
722513,6 a 10 personas,19,018,0001,0349
722513,0 a 5 personas,19,046,0001,0381
722513,0 a 5 personas,19,039,0001,4074
722513,0 a 5 personas,19,048,0001,0564
722513,0 a 5 personas,19,031,0313,0406
722513,0 a 5 personas,19,031,0001,0571
722514,0 a 5 personas,19,021,0001,0486
722513,0 a 5 personas,19,026,0001,0124
