cve_ent,cve_mun,cve_loc,ageb,codigo_act,per_ocu
15,106,0001,0580,541380,6 a 10 personas
15,054,0037,0972,541711,11 a 30 personas
15,076,0001,0147,541380,11 a 30 personas
15,054,0041,110A,541712,6 a 10 personas
15,106,0001,0646,541380,0 a 5 personas
15,118,0001,0149,541380,11 a 30 personas
15,106,0001,0453,541380,0 a 5 personas
15,106,0001,0608,541920,0 a 5 personas
15,106,0001,0542,541380,0 a 5 personas
15,106,0233,4460,541380,0 a 5 personas
15,106,0084,2905,541380,51 a 100 personas
15,118,0054,0897,541430,0 a 5 personas
15,106,0001,0519,541211,0 a 5 personas
15,106,0001,0538,541920,6 a 10 personas
15,106,0001,0472,541110,0 a 5 personas
15,106,0001,0487,541110,0 a 5 personas
15,054,0049,1237,541340,0 a 5 personas
15,106,0001,0487,541610,0 a 5 personas
15,106,0001,0449,541120,0 a 5 personas
15,106,0093,3956,541190,0 a 5 personas
15,106,0087,4032,541190,0 a 5 personas
15,106,0093,3956,541190,0 a 5 personas
15,106,0093,3956,541190,0 a 5 personas
15,106,0093,3956,541190,0 a 5 personas
15,106,0093,3956,541190,0 a 5 personas
15,106,0092,4066,541190,0 a 5 personas
15,106,0001,3208,541190,6 a 10 personas
15,106,0093,3956,541211,0 a 5 personas
15,118,0054,0863,541190,0 a 5 personas
15,106,0093,3956,541190,0 a 5 personas
15,106,0087,4009,541190,0 a 5 personas
15,106,0066,4761,541190,0 a 5 personas
15,106,0083,1521,541190,0 a 5 personas
15,106,0084,1803,541110,0 a 5 personas
15,054,0034,0830,541510,0 a 5 personas
15,062,0001,0230,541110,0 a 5 personas
15,106,0001,3212,541420,0 a 5 personas
15,106,0001,0631,541890,0 a 5 personas
15,054,0001,0563,541211,0 a 5 personas
15,106,0001,0542,541510,6 a 10 personas
15,054,0001,0258,541330,6 a 10 personas
15,106,0001,0538,541110,0 a 5 personas
15,054,0038,1078,541510,0 a 5 personas
15,076,0001,0306,541410,0 a 5 personas
15,054,0037,0991,541430,0 a 5 personas
15,051,0001,0186,541810,6 a 10 personas
15,106,0001,0608,541870,0 a 5 personas
15,062,0001,0207,541310,0 a 5 personas
15,054,0049,1222,541610,6 a 10 personas
15,106,0086,4282,541430,0 a 5 personas
15,054,0049,1241,541211,0 a 5 personas
15,054,0034,0830,541610,31 a 50 personas
15,106,0001,0449,541211,0 a 5 personas
15,118,0001,0083,541211,0 a 5 personas
15,106,0001,0595,541430,0 a 5 personas
15,054,0001,0563,541941,0 a 5 personas
15,051,0001,0186,541610,31 a 50 personas
15,054,0049,1241,541610,6 a 10 personas
15,106,0071,5149,541110,0 a 5 personas
15,106,0001,0561,541211,6 a 10 personas
15,106,0075,4136,541920,0 a 5 personas
15,106,0001,0449,541610,0 a 5 personas
15,106,0055,3655,541190,0 a 5 personas
15,106,0001,0561,541941,0 a 5 personas
15,062,0001,0226,541941,0 a 5 personas
15,054,0034,0830,541941,6 a 10 personas
15,005,0045,0342,541941,0 a 5 personas
15,106,0043,4884,541941,0 a 5 personas
15,106,0071,5149,541190,0 a 5 personas
15,106,0075,4189,541110,0 a 5 personas
15,106,0001,0487,541610,0 a 5 personas
15,106,0001,0580,541110,6 a 10 personas
15,051,0001,0241,541190,0 a 5 personas
15,054,0049,1241,541430,0 a 5 personas
15,106,0001,3231,541910,31 a 50 personas
15,054,0001,0578,541510,0 a 5 personas
15,106,0001,0468,541810,0 a 5 personas
15,076,0001,0062,541490,0 a 5 personas
15,076,0001,0109,541490,0 a 5 personas
15,076,0001,0062,541490,0 a 5 personas
15,106,0001,0595,541920,0 a 5 personas
15,106,0001,0453,541510,0 a 5 personas
15,054,0034,0826,541920,0 a 5 personas
15,106,0001,3246,541340,0 a 5 personas
15,106,0001,0453,541120,6 a 10 personas
15,106,0001,0453,541610,6 a 10 personas
15,067,0001,0190,541430,0 a 5 personas
15,054,0034,0826,541211,0 a 5 personas
15,106,0001,0468,541610,0 a 5 personas
15,106,0066,4719,541430,0 a 5 personas
15,054,0037,092A,541620,0 a 5 personas
15,087,0021,0136,541211,0 a 5 personas
15,106,0043,4899,541941,0 a 5 personas
15,054,0049,1241,541110,0 a 5 personas
15,106,0001,1926,541810,11 a 30 personas
15,106,0001,0608,541920,0 a 5 personas
15,090,0001,0165,541110,0 a 5 personas
15,106,0001,2426,541510,6 a 10 personas
15,106,0001,213A,541910,0 a 5 personas
15,076,0001,0185,541941,0 a 5 personas
15,106,0001,0576,541120,6 a 10 personas
15,106,0001,0608,541120,51 a 100 personas
15,054,0037,092A,541120,6 a 10 personas
15,054,0034,0898,541120,6 a 10 personas
15,054,0034,0879,541120,6 a 10 personas
15,118,0001,0083,541120,11 a 30 personas
15,106,0001,0398,541120,0 a 5 personas
15,106,0001,0383,541120,6 a 10 personas
15,106,0001,0580,541120,0 a 5 personas
15,106,0001,2430,541120,51 a 100 personas
15,054,0049,1222,541120,11 a 30 personas
15,054,0001,0578,541120,11 a 30 personas
15,076,0001,0382,541120,11 a 30 personas
15,106,0001,0487,541120,11 a 30 personas
15,106,0001,0453,541120,0 a 5 personas
15,018,0001,0124,541120,6 a 10 personas
15,054,0034,0883,541120,6 a 10 personas
15,054,0034,0826,541120,11 a 30 personas
15,118,0060,0810,541120,11 a 30 personas
15,054,0001,0578,541120,11 a 30 personas
15,106,0001,0538,541120,6 a 10 personas
15,106,0001,0449,541120,31 a 50 personas
15,054,0001,0332,541120,6 a 10 personas
15,076,0001,0062,541120,6 a 10 personas
15,054,0001,0722,541120,6 a 10 personas
15,054,0034,0898,541120,6 a 10 personas
15,106,0001,0580,541120,11 a 30 personas
15,106,0001,0472,541120,31 a 50 personas
15,054,0034,0883,541120,6 a 10 personas
15,051,0001,0241,541120,0 a 5 personas
15,118,0001,0083,541120,11 a 30 personas
15,054,0049,1241,541120,11 a 30 personas
15,106,0001,0453,541120,11 a 30 personas
15,106,0001,0487,541120,11 a 30 personas
15,106,0001,0487,541120,6 a 10 personas
15,051,0001,0241,541120,11 a 30 personas
15,106,0001,0398,541120,6 a 10 personas
15,054,0034,0883,541120,0 a 5 personas
15,090,0001,0201,541120,6 a 10 personas
15,067,0001,0203,541120,0 a 5 personas
15,106,0001,1682,541120,6 a 10 personas
15,106,0001,0453,541120,11 a 30 personas
15,106,0086,4225,541610,6 a 10 personas
15,106,0001,0453,541990,0 a 5 personas
15,106,0001,0453,541211,0 a 5 personas
15,118,0058,005A,541380,6 a 10 personas
15,054,0037,092A,541510,11 a 30 personas
15,051,0001,0241,541941,0 a 5 personas
15,054,0038,1082,541330,0 a 5 personas
15,106,0001,0453,541610,0 a 5 personas
15,106,0001,0487,541211,0 a 5 personas
15,106,0001,0453,541110,0 a 5 personas
15,106,0046,4850,541330,0 a 5 personas
15,106,0001,0383,541610,0 a 5 personas
15,090,0039,0057,541190,0 a 5 personas
15,106,0066,4704,541110,0 a 5 personas
15,005,0001,0164,541110,0 a 5 personas
15,106,0001,0453,541610,6 a 10 personas
15,051,0026,0326,541190,0 a 5 personas
15,106,0001,0487,541211,6 a 10 personas
15,106,0001,042A,541110,0 a 5 personas
15,106,0001,1945,541350,6 a 10 personas
15,106,0001,3231,541610,0 a 5 personas
15,005,0035,0499,541190,6 a 10 personas
15,106,0235,4507,541320,6 a 10 personas
15,054,0049,1148,541430,0 a 5 personas
15,106,0075,4102,541810,6 a 10 personas
15,106,0001,042A,541340,11 a 30 personas
15,076,0001,0306,541211,6 a 10 personas
15,054,0034,0826,541610,11 a 30 personas
15,106,0070,4808,541310,0 a 5 personas
15,106,0001,0542,541110,0 a 5 personas
15,076,0001,0147,541310,6 a 10 personas
15,054,0049,1152,541941,0 a 5 personas
15,106,0071,5149,541190,0 a 5 personas
15,054,0001,0351,541430,0 a 5 personas
15,106,0001,0468,541211,0 a 5 personas
15,106,0238,3443,541610,0 a 5 personas
15,115,0001,0058,541920,6 a 10 personas
15,106,0001,3227,541610,11 a 30 personas
15,018,0011,0232,541941,0 a 5 personas
15,106,0001,0504,541190,0 a 5 personas
15,106,0001,0504,541610,0 a 5 personas
15,076,0001,0062,541310,0 a 5 personas
15,054,0001,0510,541310,0 a 5 personas
15,106,0001,0538,541110,0 a 5 personas
15,106,0086,4210,541810,0 a 5 personas
15,106,0001,0519,541190,0 a 5 personas
15,106,0086,4259,541190,0 a 5 personas
15,076,0001,0062,541190,0 a 5 personas
15,106,0072,2178,541110,6 a 10 personas
15,005,0032,0145,541941,0 a 5 personas
15,106,0001,2125,541941,0 a 5 personas
15,018,0001,0124,541430,0 a 5 personas
15,090,0001,0165,541941,0 a 5 personas
15,106,0001,0538,541941,0 a 5 personas
15,055,0001,0043,541941,0 a 5 personas
15,106,0086,4282,541941,0 a 5 personas
15,115,0001,0058,541941,0 a 5 personas
15,076,0001,0310,541941,0 a 5 personas
15,106,0001,0576,541941,0 a 5 personas
15,106,0001,0487,541941,0 a 5 personas
15,054,0049,1237,541941,0 a 5 personas
15,054,0037,0968,541920,0 a 5 personas
15,106,0001,3208,541110,0 a 5 personas
15,062,0001,0175,541110,0 a 5 personas
15,106,0001,3320,541890,0 a 5 personas
15,076,0001,0058,541430,0 a 5 personas
15,106,0086,4210,541190,0 a 5 personas
15,106,0001,0542,541110,0 a 5 personas
15,106,0001,0561,541430,0 a 5 personas
15,106,0001,0487,541941,0 a 5 personas
15,054,0001,0722,541810,0 a 5 personas
15,054,0049,1237,541340,0 a 5 personas
15,106,0001,0453,541110,11 a 30 personas
15,106,0001,3231,541690,11 a 30 personas
15,106,0001,0453,541920,0 a 5 personas
15,054,0037,0968,541890,0 a 5 personas
15,106,0001,0595,541211,11 a 30 personas
15,106,0046,4831,541330,0 a 5 personas
15,106,0001,0491,541430,0 a 5 personas
15,106,0001,0307,541890,0 a 5 personas
15,051,0001,0186,541810,6 a 10 personas
15,106,0077,5026,541920,0 a 5 personas
15,106,0001,0453,541190,0 a 5 personas
15,106,0001,0542,541211,0 a 5 personas
15,054,0049,1241,541941,0 a 5 personas
15,106,0001,0449,541430,6 a 10 personas
15,106,0001,3246,541110,0 a 5 personas
15,106,0001,0330,541350,0 a 5 personas
15,087,0017,0314,541190,0 a 5 personas
15,054,0034,0826,541610,6 a 10 personas
15,076,0001,0147,541310,0 a 5 personas
15,106,0001,1697,541110,6 a 10 personas
15,054,0037,0934,541920,0 a 5 personas
15,106,0001,0487,541310,0 a 5 personas
15,087,0001,0070,541340,0 a 5 personas
15,005,0045,0342,541330,0 a 5 personas
15,090,0001,0199,541430,0 a 5 personas
15,106,0064,4954,541810,0 a 5 personas
15,106,0001,1926,541430,0 a 5 personas
15,051,0026,0326,541430,0 a 5 personas
15,118,0001,0149,541890,0 a 5 personas
15,106,0001,0491,541430,0 a 5 personas
15,106,0075,4136,541430,0 a 5 personas
15,106,0233,4403,541430,0 a 5 personas
15,054,0037,0968,541430,0 a 5 personas
15,106,0090,4348,541810,0 a 5 personas
15,106,0001,0453,541810,0 a 5 personas
15,054,0001,0737,541810,0 a 5 personas
15,005,0032,0145,541810,0 a 5 personas
15,106,0001,2040,541810,0 a 5 personas
15,051,0026,0345,541810,0 a 5 personas
15,106,0090,4297,541810,0 a 5 personas
15,106,0233,4456,541430,0 a 5 personas
15,118,0001,0134,541430,0 a 5 personas
15,051,0086,0487,541430,0 a 5 personas
15,054,0037,0934,541810,0 a 5 personas
15,062,0001,0118,541430,0 a 5 personas
15,054,0049,1237,541430,0 a 5 personas
15,106,0072,2178,541941,0 a 5 personas
15,106,0001,2074,541490,0 a 5 personas
15,106,0001,0487,541810,11 a 30 personas
15,106,0001,0468,541190,0 a 5 personas
15,106,0001,0491,541430,0 a 5 personas
15,115,0001,0058,541920,0 a 5 personas
15,106,0238,3443,541310,6 a 10 personas
15,067,0001,0190,541430,0 a 5 personas
15,090,0001,0201,541430,0 a 5 personas
15,054,0034,0826,541910,0 a 5 personas
15,106,0083,2712,541190,0 a 5 personas
15,106,0001,0580,541610,0 a 5 personas
15,106,0090,4348,541890,0 a 5 personas
15,106,0001,0379,541430,0 a 5 personas
15,106,0001,0449,541310,6 a 10 personas
15,106,0001,0557,541190,0 a 5 personas
15,054,0049,1129,541190,0 a 5 personas
15,115,0001,0058,541190,0 a 5 personas
15,118,0001,0149,541190,0 a 5 personas
15,054,0049,1237,541190,0 a 5 personas
15,106,0234,4494,541190,0 a 5 personas
15,106,0001,0468,541211,0 a 5 personas
15,106,0001,0383,541510,0 a 5 personas
15,106,0001,195A,541610,0 a 5 personas
15,054,0034,0883,541690,11 a 30 personas
15,106,0064,494A,541920,0 a 5 personas
15,115,0006,0081,541920,0 a 5 personas
15,062,0001,0211,541420,11 a 30 personas
15,076,0001,0359,541920,0 a 5 personas
15,106,0001,0434,541610,0 a 5 personas
15,054,0001,0510,541211,0 a 5 personas
15,118,0060,0844,541510,6 a 10 personas
15,018,0001,0139,541310,0 a 5 personas
15,106,0001,2040,541110,0 a 5 personas
15,106,0084,4600,541190,31 a 50 personas
15,106,0001,0449,541211,0 a 5 personas
15,106,0001,0487,541110,0 a 5 personas
15,106,0001,3246,541110,0 a 5 personas
15,106,0080,3903,541890,0 a 5 personas
15,118,0060,076A,541890,0 a 5 personas
15,106,0084,4598,541890,0 a 5 personas
15,090,0001,0165,541890,0 a 5 personas
15,106,0001,1979,541430,0 a 5 personas
15,106,0086,4282,541890,0 a 5 personas
15,106,0001,3212,541890,0 a 5 personas
15,051,0026,0311,541890,0 a 5 personas
15,106,0001,0608,541890,0 a 5 personas
15,106,0001,1979,541890,0 a 5 personas
15,106,0001,213A,541890,0 a 5 personas
15,062,0001,0194,541890,0 a 5 personas
15,106,0084,4598,541890,0 a 5 personas
15,106,0062,1771,541890,0 a 5 personas
15,118,0060,0793,541890,0 a 5 personas
15,106,0083,1521,541890,0 a 5 personas
15,054,0037,0972,541890,0 a 5 personas
15,090,0001,0199,541890,0 a 5 personas
15,106,0001,0307,541890,0 a 5 personas
15,106,0001,0307,541430,0 a 5 personas
15,106,0001,0415,541890,0 a 5 personas
15,022,0001,0061,541890,0 a 5 personas
15,090,0001,0199,541890,0 a 5 personas
15,106,0087,4032,541890,0 a 5 personas
15,118,0067,0543,541890,0 a 5 personas
15,106,0001,0307,541110,0 a 5 personas
15,106,0001,2125,541941,6 a 10 personas
15,106,0001,0398,541941,6 a 10 personas
15,106,0001,0449,541941,0 a 5 personas
15,106,0001,1697,541810,0 a 5 personas
15,106,0001,1945,541190,0 a 5 personas
15,118,0060,0806,541941,0 a 5 personas
15,106,0001,0576,541941,0 a 5 personas
15,106,0001,0519,541110,0 a 5 personas
15,106,0001,2040,541190,0 a 5 personas
15,106,0001,0453,541610,31 a 50 personas
15,106,0001,213A,541190,0 a 5 personas
15,076,0001,0310,541430,0 a 5 personas
15,106,0001,1983,541890,0 a 5 personas
15,106,0080,3848,541610,0 a 5 personas
15,051,0020,0330,541110,0 a 5 personas
15,106,0001,2040,541330,6 a 10 personas
15,106,0001,2040,541110,0 a 5 personas
15,054,0049,1203,541430,0 a 5 personas
15,106,0087,4047,541190,0 a 5 personas
15,106,0086,423A,541920,0 a 5 personas
15,051,0021,0078,541920,0 a 5 personas
15,054,0001,0578,541110,0 a 5 personas
15,090,0001,0146,541110,0 a 5 personas
15,106,0073,0294,541941,0 a 5 personas
15,054,0001,0722,541941,0 a 5 personas
15,054,0034,0879,541610,101 a 250 personas
15,054,0034,0883,541610,31 a 50 personas
15,106,0072,2178,541340,0 a 5 personas
15,054,0034,0826,541211,0 a 5 personas
15,054,0047,0667,541211,0 a 5 personas
15,106,0086,4225,541211,6 a 10 personas
15,106,0001,0561,541211,0 a 5 personas
15,067,0015,0275,541211,0 a 5 personas
15,087,0001,0070,541211,0 a 5 personas
15,106,0001,0453,541610,6 a 10 personas
15,106,0001,0557,541190,0 a 5 personas
15,106,0001,0561,541310,0 a 5 personas
15,118,0001,0134,541310,6 a 10 personas
15,106,0083,2286,541610,0 a 5 personas
15,051,0017,0400,541211,0 a 5 personas
15,106,0001,0523,541211,0 a 5 personas
15,106,0001,0576,541510,0 a 5 personas
15,106,0084,4598,541920,0 a 5 personas
15,054,0038,1044,541510,31 a 50 personas
15,106,0086,4259,541330,6 a 10 personas
15,054,0037,0968,541420,6 a 10 personas
15,054,0034,0883,541211,31 a 50 personas
15,118,0001,0134,541190,0 a 5 personas
15,106,0062,1771,541920,0 a 5 personas
15,106,0087,4028,541810,0 a 5 personas
15,106,0071,5149,541190,6 a 10 personas
15,106,0001,0468,541110,0 a 5 personas
15,106,0001,0434,541110,0 a 5 personas
15,106,0001,0491,541610,6 a 10 personas
15,106,0001,0491,541110,0 a 5 personas
15,118,0001,0149,541110,0 a 5 personas
15,054,0034,0883,541610,0 a 5 personas
15,054,0034,0830,541190,0 a 5 personas
15,090,0039,0057,541941,0 a 5 personas
15,054,0038,1082,541941,0 a 5 personas
15,055,0001,0043,541510,0 a 5 personas
15,054,0037,0987,541941,0 a 5 personas
15,054,0038,1059,541610,0 a 5 personas
15,054,0034,0883,541510,6 a 10 personas
15,106,0001,0595,541510,6 a 10 personas
15,106,0001,3208,541330,0 a 5 personas
15,062,0001,0194,541110,0 a 5 personas
15,054,0034,0883,541330,6 a 10 personas
15,106,0001,2040,541410,0 a 5 personas
15,106,0235,4526,541211,0 a 5 personas
15,054,0001,0722,541211,31 a 50 personas
15,106,0001,0472,541722,11 a 30 personas
15,106,0001,0595,541380,31 a 50 personas
15,115,0001,0058,541211,6 a 10 personas
15,106,0001,0595,541430,6 a 10 personas
15,106,0087,398A,541420,6 a 10 personas
15,106,0092,4070,541510,11 a 30 personas
15,054,0034,0898,541320,0 a 5 personas
15,106,0001,0453,541721,0 a 5 personas
15,054,0001,0510,541310,0 a 5 personas
15,076,0001,0414,541330,11 a 30 personas
15,106,0086,4282,541510,31 a 50 personas
15,106,0001,0576,541211,0 a 5 personas
15,106,0086,4259,541330,0 a 5 personas
15,106,0001,0557,541190,0 a 5 personas
15,106,0235,4526,541110,0 a 5 personas
15,067,0001,0190,541110,0 a 5 personas
15,118,0001,0134,541110,0 a 5 personas
15,054,0037,0915,541110,0 a 5 personas
15,106,0001,0538,541890,0 a 5 personas
15,051,0026,0345,541810,0 a 5 personas
15,051,0001,0186,541690,11 a 30 personas
15,054,0034,0883,541211,6 a 10 personas
15,054,0049,1203,541810,0 a 5 personas
15,054,0001,0563,541430,0 a 5 personas
15,054,0001,0563,541430,0 a 5 personas
15,076,0001,0185,541920,0 a 5 personas
15,106,0001,3227,541920,0 a 5 personas
15,076,0001,0096,541430,0 a 5 personas
15,118,0001,0083,541810,0 a 5 personas
15,054,0049,1237,541110,0 a 5 personas
15,106,0001,2106,541110,0 a 5 personas
15,076,0001,0062,541490,0 a 5 personas
15,106,0062,1771,541870,0 a 5 personas
15,054,0041,0756,541810,0 a 5 personas
15,106,0083,2727,541890,0 a 5 personas
15,054,0049,1203,541920,0 a 5 personas
15,106,0084,1803,541430,0 a 5 personas
15,054,0034,0826,541810,0 a 5 personas
15,054,0035,0811,541430,0 a 5 personas
15,054,0034,0826,541510,0 a 5 personas
15,106,0001,0491,541510,0 a 5 personas
15,076,0001,0062,541410,6 a 10 personas
15,054,0038,1006,541330,6 a 10 personas
15,018,0003,004A,541941,0 a 5 personas
15,054,0001,0722,541941,6 a 10 personas
15,054,0001,0722,541219,0 a 5 personas
15,106,0001,0646,541430,0 a 5 personas
15,106,0001,0449,541610,0 a 5 personas
15,054,0034,0826,541850,11 a 30 personas
15,005,0034,0380,541420,0 a 5 personas
15,106,0001,0561,541110,6 a 10 personas
15,118,0001,0083,541430,0 a 5 personas
15,106,0064,4954,541190,0 a 5 personas
15,051,0001,0468,541190,0 a 5 personas
15,090,0006,0216,541190,0 a 5 personas
15,054,0049,1237,541190,0 a 5 personas
15,090,0001,0146,541190,0 a 5 personas
15,106,0079,1502,541110,0 a 5 personas
15,087,0001,0070,541610,0 a 5 personas
15,018,0001,0139,541110,0 a 5 personas
15,106,0070,4795,541190,0 a 5 personas
15,067,0001,0190,541190,0 a 5 personas
15,106,0097,1841,541190,0 a 5 personas
15,106,0093,3956,541190,0 a 5 personas
15,106,0093,3956,541190,0 a 5 personas
15,106,0087,4009,541190,0 a 5 personas
15,118,0058,0261,541190,0 a 5 personas
15,106,0086,4263,541190,0 a 5 personas
15,106,0001,3195,541190,6 a 10 personas
15,076,0001,0062,541190,0 a 5 personas
15,062,0001,0175,541190,0 a 5 personas
15,090,0038,017A,541190,0 a 5 personas
15,005,0032,047A,541190,0 a 5 personas
15,106,0079,1502,541190,0 a 5 personas
15,090,0001,0146,541190,0 a 5 personas
15,054,0034,0883,541610,31 a 50 personas
15,076,0001,0414,541690,51 a 100 personas
15,054,0049,1237,541810,0 a 5 personas
15,106,0235,455A,541430,0 a 5 personas
15,054,0034,0826,541211,6 a 10 personas
15,106,0001,0453,541850,0 a 5 personas
15,106,0072,2178,541941,0 a 5 personas
15,106,0001,2144,541430,0 a 5 personas
15,106,0050,3636,541110,0 a 5 personas
15,106,0001,0491,541211,0 a 5 personas
15,106,0001,0453,541110,6 a 10 personas
15,106,0235,4564,541420,0 a 5 personas
15,054,0049,1186,541430,0 a 5 personas
15,106,0001,0453,541920,0 a 5 personas
15,106,0001,0330,541620,11 a 30 personas
15,106,0065,2977,541190,6 a 10 personas
15,106,0001,0491,541941,0 a 5 personas
15,106,0087,4032,541941,0 a 5 personas
15,106,0086,4259,541941,0 a 5 personas
15,051,0001,0241,541941,0 a 5 personas
15,106,0001,3208,541941,0 a 5 personas
15,106,0064,4954,541941,0 a 5 personas
15,106,0001,1998,541941,0 a 5 personas
15,054,0055,0506,541941,0 a 5 personas
15,054,0052,078A,541943,0 a 5 personas
15,106,0001,0557,541941,0 a 5 personas
15,018,0001,0124,541941,0 a 5 personas
15,106,0070,302A,541941,0 a 5 personas
15,051,0001,0468,541941,0 a 5 personas
15,106,0001,1945,541941,6 a 10 personas
15,106,0080,3871,541941,0 a 5 personas
15,106,0235,4507,541941,11 a 30 personas
15,106,0001,3104,541941,0 a 5 personas
15,054,0037,0915,541941,0 a 5 personas
15,106,0075,4102,541941,0 a 5 personas
15,106,0051,2746,541941,0 a 5 personas
15,054,0037,0968,541941,0 a 5 personas
15,087,0001,0070,541941,0 a 5 personas
15,072,0017,0114,541941,0 a 5 personas
15,090,0001,0150,541941,0 a 5 personas
15,106,0001,1926,541941,0 a 5 personas
15,005,0032,0145,541941,0 a 5 personas
15,106,0001,0449,541941,0 a 5 personas
15,076,0001,0359,541941,0 a 5 personas
15,076,0001,0062,541941,0 a 5 personas
15,106,0055,3655,541941,0 a 5 personas
15,115,0001,0058,541941,0 a 5 personas
15,106,0086,4210,541941,0 a 5 personas
15,106,0001,0398,541941,0 a 5 personas
15,054,0001,0722,541941,0 a 5 personas
15,118,0001,0083,541941,0 a 5 personas
15,106,0088,2479,541941,0 a 5 personas
15,062,0001,0211,541941,0 a 5 personas
15,118,0058,005A,541943,0 a 5 personas
15,106,0084,4598,541941,0 a 5 personas
15,106,0001,2040,541941,0 a 5 personas
15,005,0001,0164,541941,0 a 5 personas
15,054,0037,0934,541941,0 a 5 personas
15,051,0024,0383,541941,0 a 5 personas
15,106,0001,0538,541941,0 a 5 personas
15,054,0001,0737,541941,0 a 5 personas
15,054,0049,1148,541941,0 a 5 personas
15,106,0066,4719,541941,0 a 5 personas
15,106,0001,2445,541941,0 a 5 personas
15,054,0049,1218,541941,0 a 5 personas
15,087,0079,0333,541941,0 a 5 personas
15,054,0034,0883,541941,0 a 5 personas
15,054,0001,0737,541941,0 a 5 personas
15,089,0004,0037,541941,0 a 5 personas
15,106,0086,4244,541941,0 a 5 personas
15,054,0034,0826,541941,0 a 5 personas
15,054,0001,0737,541941,0 a 5 personas
15,106,0088,2479,541943,0 a 5 personas
15,118,0001,0134,541941,0 a 5 personas
15,054,0038,1082,541941,0 a 5 personas
15,106,0092,409A,541941,0 a 5 personas
15,089,0001,0126,541941,0 a 5 personas
15,018,0011,0232,541941,0 a 5 personas
15,106,0001,0345,541941,0 a 5 personas
15,090,0037,0076,541941,0 a 5 personas
15,054,0034,0826,541941,0 a 5 personas
15,106,0097,1841,541941,0 a 5 personas
15,106,0097,1841,541941,0 a 5 personas
15,106,0233,4441,541941,0 a 5 personas
15,106,0001,2017,541941,0 a 5 personas
15,106,0001,2074,541941,0 a 5 personas
15,089,0001,0060,541941,0 a 5 personas
15,118,0060,0755,541941,0 a 5 personas
15,106,0087,4028,541941,0 a 5 personas
15,005,0032,0484,541941,0 a 5 personas
15,076,0001,0058,541941,0 a 5 personas
15,106,0080,3890,541941,0 a 5 personas
15,089,0001,0111,541941,0 a 5 personas
15,062,0001,0226,541941,0 a 5 personas
15,118,0060,0825,541941,0 a 5 personas
15,106,0001,2144,541941,0 a 5 personas
15,106,0001,3104,541941,0 a 5 personas
15,106,0080,3848,541941,0 a 5 personas
15,076,0001,0113,541941,0 a 5 personas
15,054,0055,0506,541941,0 a 5 personas
15,054,0049,1171,541941,0 a 5 personas
15,055,0001,0058,541941,0 a 5 personas
15,054,0049,1133,541941,0 a 5 personas
15,106,0084,4615,541941,0 a 5 personas
15,106,0097,1837,541941,0 a 5 personas
15,106,0230,5083,541941,0 a 5 personas
15,106,0080,3814,541941,0 a 5 personas
15,106,0077,5026,541941,0 a 5 personas
15,106,0001,3354,541941,0 a 5 personas
15,090,0001,0165,541941,0 a 5 personas
15,051,0026,0311,541941,0 a 5 personas
15,054,0037,0968,541941,0 a 5 personas
15,106,0233,4371,541941,0 a 5 personas
15,054,0049,1218,541941,0 a 5 personas
15,106,0001,0379,541941,0 a 5 personas
15,051,0001,0260,541941,0 a 5 personas
15,106,0046,4850,541941,0 a 5 personas
15,005,0165,0520,541941,0 a 5 personas
15,054,0034,0826,541941,0 a 5 personas
15,115,0001,0058,541941,0 a 5 personas
15,022,0001,0061,541941,0 a 5 personas
15,106,0233,4456,541941,0 a 5 personas
15,005,0001,0164,541941,0 a 5 personas
15,106,0001,0383,541941,0 a 5 personas
15,106,0001,2110,541941,0 a 5 personas
15,054,0047,0667,541941,0 a 5 personas
15,106,0046,4850,541941,0 a 5 personas
15,118,0014,037A,541943,0 a 5 personas
15,106,0044,1752,541941,0 a 5 personas
15,054,0049,1241,541941,0 a 5 personas
15,118,0060,0793,541941,0 a 5 personas
15,054,0047,0667,541941,0 a 5 personas
15,005,0001,0164,541941,0 a 5 personas
15,106,0083,2712,541941,0 a 5 personas
15,106,0046,4831,541941,0 a 5 personas
15,115,0006,0096,541941,0 a 5 personas
15,090,0035,0127,541943,0 a 5 personas
15,076,0001,0397,541941,0 a 5 personas
15,106,0066,4719,541920,0 a 5 personas
15,106,0083,170A,541920,0 a 5 personas
15,067,0012,0186,541920,0 a 5 personas
15,118,0060,0774,541920,0 a 5 personas
15,054,0038,1006,541110,0 a 5 personas
15,106,0001,042A,541110,0 a 5 personas
15,106,0090,4367,541190,6 a 10 personas
15,054,0038,1025,541310,0 a 5 personas
15,087,0001,0070,541920,0 a 5 personas
15,106,0001,042A,541920,0 a 5 personas
15,106,0001,0608,541430,0 a 5 personas
15,106,0064,4954,541941,0 a 5 personas
15,076,0001,0128,541610,0 a 5 personas
15,054,0001,0510,541941,0 a 5 personas
15,051,0001,0186,541360,51 a 100 personas
15,054,0049,1237,541340,0 a 5 personas
15,106,0001,0519,541330,6 a 10 personas
15,087,0010,030A,541920,0 a 5 personas
15,106,0001,0449,541910,0 a 5 personas
15,118,0001,0083,541920,0 a 5 personas
15,054,0001,0722,541810,6 a 10 personas
15,054,0034,0883,551111,0 a 5 personas
15,106,0001,1979,551111,0 a 5 personas
15,106,0001,0415,551111,101 a 250 personas
15,106,0001,0449,551112,11 a 30 personas
15,062,0012,0103,551112,0 a 5 personas
