cve_ent,cve_mun,cve_loc,ageb,codigo_act,per_ocu
01,001,0001,1405,461130,0 a 5 personas
01,001,0001,0430,461130,0 a 5 personas
01,001,0001,1975,461130,6 a 10 personas
01,001,0001,0712,461130,0 a 5 personas
01,001,0001,1975,461130,6 a 10 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,6 a 10 personas
01,001,0001,1975,461130,6 a 10 personas
01,001,0001,1975,461130,6 a 10 personas
01,005,0037,0035,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,6 a 10 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,464121,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,0515,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,6 a 10 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,1975,461130,0 a 5 personas
01,001,0001,0515,461130,0 a 5 personas
01,001,0001,2028,461130,6 a 10 personas
01,001,0001,1693,466112,0 a 5 personas
01,001,0001,0407,465912,0 a 5 personas
01,001,0001,3204,465912,0 a 5 personas
01,001,0001,287A,467114,6 a 10 personas
01,001,0001,0638,464121,0 a 5 personas
01,001,0001,0638,463211,11 a 30 personas
01,001,0001,1354,463211,11 a 30 personas
01,001,0001,0623,463214,0 a 5 personas
01,001,0001,0642,463211,0 a 5 personas
01,001,0001,0572,463211,0 a 5 personas
01,001,0001,0638,463214,0 a 5 personas
01,001,0001,0341,463214,6 a 10 personas
01,001,0001,0356,465911,0 a 5 personas
01,001,0001,0572,465911,0 a 5 personas
01,001,0001,1710,465911,0 a 5 personas
01,005,0001,0533,465911,0 a 5 personas
01,001,0001,2668,465911,0 a 5 personas
01,001,0001,3346,465911,0 a 5 personas
01,001,0001,2352,465911,0 a 5 personas
01,001,0001,0657,465911,0 a 5 personas
01,001,0001,1373,465911,0 a 5 personas
01,001,0001,1636,467114,6 a 10 personas
01,001,0001,0977,468112,0 a 5 personas
01,001,0001,0337,466114,0 a 5 personas
01,001,0001,4556,461212,0 a 5 personas
01,001,0001,0638,463112,6 a 10 personas
01,001,0001,3295,463112,6 a 10 personas
01,001,0001,0229,463112,0 a 5 personas
01,001,0001,0888,463112,0 a 5 personas
01,001,0001,1477,463112,6 a 10 personas
01,001,0001,1477,463112,0 a 5 personas
01,001,1099,1138,463112,0 a 5 personas
01,001,0001,1405,463112,0 a 5 personas
01,001,0001,0869,463112,6 a 10 personas
01,001,0001,3295,463112,0 a 5 personas
01,001,0001,0695,463112,11 a 30 personas
01,001,0001,2282,463112,0 a 5 personas
01,001,0001,3261,463112,0 a 5 personas
01,001,0001,3295,463112,251 y más personas
01,001,0001,1477,463112,0 a 5 personas
01,001,0001,0638,466212,0 a 5 personas
01,001,0001,0695,463211,0 a 5 personas
01,001,0001,0341,467111,0 a 5 personas
01,001,0001,1462,461121,0 a 5 personas
01,001,0001,0290,461121,0 a 5 personas
01,001,0001,0708,466111,0 a 5 personas
01,001,0001,0638,463211,0 a 5 personas
01,001,0001,2070,463213,0 a 5 personas
01,001,0001,0708,463213,0 a 5 personas
01,001,0001,084A,463213,0 a 5 personas
01,001,0001,038A,463213,0 a 5 personas
01,001,0001,3257,463213,0 a 5 personas
01,001,0001,0695,465111,0 a 5 personas
01,001,0001,1458,463215,0 a 5 personas
01,001,0001,2386,463215,0 a 5 personas
01,001,0001,2386,465912,0 a 5 personas
01,001,0001,0695,465112,0 a 5 personas
01,001,0001,0695,465111,0 a 5 personas
01,001,0001,0515,463216,0 a 5 personas
01,001,0001,4467,463211,0 a 5 personas
01,001,0001,0286,465111,0 a 5 personas
01,011,0138,0225,465912,0 a 5 personas
01,001,0001,0572,466212,0 a 5 personas
01,001,0001,2475,465212,0 a 5 personas
01,001,0001,3187,465212,0 a 5 personas
01,001,0001,1458,465212,0 a 5 personas
01,001,0001,1373,465212,0 a 5 personas
01,001,0001,052A,465212,0 a 5 personas
01,001,0001,0695,465212,0 a 5 personas
01,001,0001,0869,467114,0 a 5 personas
01,001,0001,1439,467114,0 a 5 personas
01,011,0001,0051,467114,0 a 5 personas
01,005,0001,0158,467114,0 a 5 personas
01,001,0001,0303,467114,0 a 5 personas
01,001,0001,0445,467114,6 a 10 personas
01,005,0111,0035,467114,0 a 5 personas
01,001,0001,1320,467114,0 a 5 personas
01,001,0001,3327,467114,0 a 5 personas
01,001,0001,2051,467114,0 a 5 personas
01,001,0001,0341,467114,0 a 5 personas
01,001,0001,2691,467114,0 a 5 personas
01,001,0001,3454,467114,0 a 5 personas
01,001,0001,0572,467114,0 a 5 personas
01,001,0001,0572,467114,0 a 5 personas
01,001,0001,0445,467114,0 a 5 personas
01,005,0001,0514,467114,0 a 5 personas
01,005,0001,0514,467114,6 a 10 personas
01,001,0001,248A,467114,6 a 10 personas
01,005,0001,0020,467114,0 a 5 personas
01,001,0001,1689,467114,0 a 5 personas
01,001,0001,0888,467114,0 a 5 personas
01,001,0001,0500,467114,0 a 5 personas
01,001,0001,3276,467114,0 a 5 personas
01,001,0001,3312,467114,0 a 5 personas
01,001,0001,3257,467114,0 a 5 personas
01,001,0001,2526,467114,0 a 5 personas
01,001,0001,3717,467114,0 a 5 personas
01,001,0001,3863,467114,0 a 5 personas
01,001,0001,1405,467114,0 a 5 personas
01,001,0001,045A,467114,0 a 5 personas
01,001,0001,2795,467114,0 a 5 personas
01,001,0001,0587,467114,6 a 10 personas
01,001,0001,1674,467114,0 a 5 personas
01,001,0001,3083,467114,0 a 5 personas
01,001,0001,0515,467114,0 a 5 personas
01,001,0001,0892,467114,0 a 5 personas
01,001,0001,2831,467114,0 a 5 personas
01,001,0001,2831,467114,0 a 5 personas
01,005,0001,0228,467114,0 a 5 personas
01,001,0001,2723,467114,0 a 5 personas
01,001,0001,0322,467114,0 a 5 personas
01,001,0001,2846,467114,0 a 5 personas
01,001,0001,2189,467114,0 a 5 personas
01,001,0001,2723,467114,0 a 5 personas
01,005,0023,043A,467114,0 a 5 personas
01,005,0001,0533,467114,0 a 5 personas
01,001,1025,3948,467114,0 a 5 personas
01,001,1025,3948,467114,0 a 5 personas
01,001,0001,2884,467114,0 a 5 personas
01,005,0001,0497,467114,0 a 5 personas
01,005,0001,0158,467114,0 a 5 personas
01,001,0001,2634,467114,0 a 5 personas
01,001,0001,2634,467114,0 a 5 personas
01,001,0001,2973,467114,0 a 5 personas
01,001,0001,3168,467114,0 a 5 personas
01,001,0001,2812,467114,0 a 5 personas
01,001,0001,2367,467114,0 a 5 personas
01,001,0001,2121,467114,11 a 30 personas
01,001,0001,0303,467114,0 a 5 personas
01,001,0001,2846,467114,0 a 5 personas
01,001,0001,2583,467114,0 a 5 personas
01,001,0001,2723,467114,0 a 5 personas
01,001,0001,2723,467114,0 a 5 personas
01,001,0001,0498,467114,0 a 5 personas
01,001,0001,2136,467114,0 a 5 personas
01,005,0001,0533,467114,0 a 5 personas
01,001,0001,3191,467114,0 a 5 personas
01,001,0001,4359,467114,0 a 5 personas
01,001,0001,2352,467114,0 a 5 personas
01,001,0001,1034,467114,0 a 5 personas
01,001,0001,3312,467114,0 a 5 personas
01,001,0001,3045,467114,0 a 5 personas
01,001,0001,2189,467114,6 a 10 personas
01,001,1025,3948,467114,0 a 5 personas
01,001,0001,383A,467114,6 a 10 personas
01,001,0001,0962,467114,0 a 5 personas
01,001,0001,1458,467114,0 a 5 personas
01,001,0519,1138,467114,0 a 5 personas
01,001,0001,2634,467114,0 a 5 personas
01,001,0001,2140,467114,0 a 5 personas
01,001,0001,2140,467114,0 a 5 personas
01,001,0001,4077,467114,0 a 5 personas
01,001,0001,3045,467114,0 a 5 personas
01,001,0001,2051,467114,0 a 5 personas
01,001,1025,3967,467114,6 a 10 personas
01,001,0001,2070,467114,0 a 5 personas
01,001,0001,294A,467114,0 a 5 personas
01,011,0128,0136,467114,0 a 5 personas
01,001,0001,3149,467114,0 a 5 personas
01,001,0001,1636,467114,0 a 5 personas
01,001,0001,0572,467114,0 a 5 personas
01,001,0001,3238,467114,0 a 5 personas
01,001,0001,2189,467114,0 a 5 personas
01,001,0001,2723,467114,0 a 5 personas
01,001,0001,3505,467114,6 a 10 personas
01,001,0001,2526,467114,0 a 5 personas
01,001,0001,0816,467114,0 a 5 personas
01,001,0001,0892,467114,0 a 5 personas
01,001,0001,3882,467114,0 a 5 personas
01,001,0001,3327,467114,0 a 5 personas
01,001,0001,4452,467114,0 a 5 personas
01,001,0001,376A,467114,0 a 5 personas
01,001,0001,3242,467114,0 a 5 personas
01,011,0138,0225,467114,0 a 5 personas
01,001,0001,0568,467114,0 a 5 personas
01,001,0001,3505,467114,0 a 5 personas
01,001,0001,3064,467114,6 a 10 personas
01,001,0001,2193,467114,0 a 5 personas
01,001,0001,1320,467114,0 a 5 personas
01,001,0237,458A,467114,0 a 5 personas
01,001,0001,0534,467114,0 a 5 personas
01,011,0001,0117,467114,0 a 5 personas
01,001,0001,2780,467114,0 a 5 personas
01,001,0237,458A,467114,0 a 5 personas
01,001,0001,0939,467114,0 a 5 personas
01,001,0001,1316,467114,0 a 5 personas
01,005,0001,0251,467114,0 a 5 personas
01,001,0239,419A,467114,0 a 5 personas
01,011,0138,023A,467114,0 a 5 personas
01,005,0001,0497,467114,0 a 5 personas
01,001,0001,1458,467114,0 a 5 personas
01,001,0001,2954,467114,0 a 5 personas
01,005,0001,0374,467114,0 a 5 personas
01,001,0001,2136,467114,0 a 5 personas
01,001,0001,2494,467114,0 a 5 personas
01,001,0001,3613,467114,0 a 5 personas
01,001,0001,2704,467114,0 a 5 personas
01,001,2371,4575,467114,0 a 5 personas
01,001,0001,3399,467114,0 a 5 personas
01,001,0001,2352,467114,6 a 10 personas
01,001,0001,2600,467114,0 a 5 personas
01,001,0001,1439,467114,0 a 5 personas
01,005,0001,0548,467114,0 a 5 personas
01,001,0001,1373,467114,0 a 5 personas
01,001,0001,0888,467114,6 a 10 personas
01,001,0001,3882,467114,0 a 5 personas
01,001,0001,2117,467111,0 a 5 personas
01,001,0001,2386,463211,0 a 5 personas
01,001,0001,1744,466212,0 a 5 personas
01,001,0001,1477,463112,0 a 5 personas
01,001,0001,1477,463112,0 a 5 personas
01,001,0001,1477,463112,0 a 5 personas
01,001,0001,1477,463112,0 a 5 personas
01,001,0001,1477,463112,0 a 5 personas
01,001,0001,2390,461211,0 a 5 personas
01,001,0001,1320,465111,0 a 5 personas
01,001,0001,2193,461211,0 a 5 personas
01,001,0001,0638,463214,0 a 5 personas
01,001,0001,0835,461211,0 a 5 personas
01,001,0001,0746,461211,0 a 5 personas
01,001,0001,1744,461211,0 a 5 personas
01,001,0001,2028,461211,0 a 5 personas
01,001,0001,2009,461211,0 a 5 personas
01,001,0001,4518,461211,0 a 5 personas
01,001,0001,2723,461211,0 a 5 personas
01,001,0001,091A,461211,6 a 10 personas
01,001,0001,0619,461211,0 a 5 personas
01,001,0001,3721,461211,0 a 5 personas
01,001,0001,198A,461211,0 a 5 personas
01,011,0012,009A,461211,0 a 5 personas
01,001,1025,3948,461211,0 a 5 personas
01,001,0001,337A,461110,0 a 5 personas
01,001,0001,3897,461211,0 a 5 personas
01,001,0237,458A,461110,0 a 5 personas
01,001,0001,2600,461110,0 a 5 personas
01,005,0041,0393,461212,0 a 5 personas
01,011,0001,0070,461211,0 a 5 personas
01,001,0001,2282,461211,0 a 5 personas
01,001,0001,0873,461211,0 a 5 personas
01,001,0001,262A,461211,0 a 5 personas
01,001,0001,2564,461211,0 a 5 personas
01,005,0041,0393,461211,0 a 5 personas
01,005,0050,0035,461211,0 a 5 personas
01,001,0001,091A,461211,0 a 5 personas
01,005,0041,0406,461211,0 a 5 personas
01,005,0001,0020,461211,0 a 5 personas
01,005,0001,0552,461211,0 a 5 personas
01,005,0001,0533,461211,0 a 5 personas
01,005,0001,0251,461211,0 a 5 personas
01,005,0001,0533,461212,0 a 5 personas
01,005,0041,0389,461211,0 a 5 personas
01,001,0001,0360,461211,0 a 5 personas
01,001,0001,0712,461211,0 a 5 personas
01,005,0001,0548,461211,0 a 5 personas
01,001,0001,0820,461211,0 a 5 personas
01,005,0001,0514,461211,0 a 5 personas
01,001,0001,1710,461211,0 a 5 personas
01,001,0001,2969,461211,0 a 5 personas
01,011,0001,0117,461212,0 a 5 personas
01,011,0001,0117,461211,0 a 5 personas
01,005,0078,0035,461211,0 a 5 personas
01,005,0001,050A,461211,6 a 10 personas
01,001,0001,2846,461211,0 a 5 personas
01,001,0315,1763,461212,0 a 5 personas
01,005,0482,0711,461211,0 a 5 personas
01,001,0001,2333,461110,0 a 5 personas
01,001,0315,1763,461211,0 a 5 personas
01,005,0041,0389,461211,0 a 5 personas
01,001,1025,3948,461211,0 a 5 personas
01,001,0001,2704,461211,0 a 5 personas
01,005,0001,0552,461211,0 a 5 personas
01,005,0001,0020,461211,0 a 5 personas
01,001,0239,419A,461211,0 a 5 personas
01,001,1025,3948,461211,0 a 5 personas
01,005,0245,0603,461211,0 a 5 personas
01,001,0239,419A,461212,0 a 5 personas
01,001,0239,4185,461211,0 a 5 personas
01,005,0001,0247,461211,0 a 5 personas
01,005,0041,0317,461211,0 a 5 personas
01,011,0001,0028,461212,0 a 5 personas
01,001,0001,4147,461211,0 a 5 personas
01,005,0041,0463,461212,0 a 5 personas
01,005,0066,0035,461211,0 a 5 personas
01,001,0866,1138,461211,0 a 5 personas
01,001,0001,0892,461211,0 a 5 personas
01,005,0245,0603,461212,0 a 5 personas
01,005,0001,0514,461211,0 a 5 personas
01,001,0001,2973,461211,0 a 5 personas
01,001,0479,2899,461211,0 a 5 personas
01,005,0001,0020,461211,0 a 5 personas
01,011,0052,0174,461211,0 a 5 personas
01,005,0001,0497,461211,0 a 5 personas
01,001,0479,2742,461211,0 a 5 personas
01,001,0001,0303,461211,0 a 5 personas
01,001,0001,2329,461110,0 a 5 personas
01,001,0001,3172,461110,0 a 5 personas
01,005,0050,0035,461211,0 a 5 personas
01,005,0001,0158,461211,0 a 5 personas
01,001,0001,2780,461211,0 a 5 personas
01,005,0001,0020,461211,0 a 5 personas
01,001,0001,3613,461211,0 a 5 personas
01,005,0001,0158,461211,0 a 5 personas
01,001,0001,1405,461211,0 a 5 personas
01,001,0001,2121,461211,0 a 5 personas
01,001,0001,2988,461211,0 a 5 personas
01,005,0001,0552,461110,0 a 5 personas
01,001,0001,0430,461211,0 a 5 personas
01,001,0001,2348,461211,0 a 5 personas
01,001,0479,2757,461211,0 a 5 personas
01,005,0041,0393,461211,0 a 5 personas
01,001,0001,0712,461211,0 a 5 personas
01,001,0001,2672,461211,0 a 5 personas
01,005,0001,0247,461211,0 a 5 personas
01,001,0001,2795,461211,0 a 5 personas
01,001,0001,2352,461211,0 a 5 personas
01,001,0293,3666,461110,0 a 5 personas
01,001,0001,052A,461211,0 a 5 personas
01,001,0001,3346,461211,0 a 5 personas
01,001,0001,230A,461211,0 a 5 personas
01,001,0001,376A,461212,0 a 5 personas
01,005,0001,0177,461211,0 a 5 personas
01,011,0011,0193,461211,0 a 5 personas
01,001,0001,1373,461211,0 a 5 personas
01,005,0427,0459,461211,0 a 5 personas
01,005,0001,0158,461211,0 a 5 personas
01,001,0293,3929,461211,0 a 5 personas
01,005,0023,043A,461211,0 a 5 personas
01,011,0128,0136,461211,0 a 5 personas
01,005,0102,0035,461211,0 a 5 personas
01,005,0001,0548,461211,0 a 5 personas
01,001,0001,2494,461212,0 a 5 personas
01,001,0001,3971,461211,0 a 5 personas
01,001,0001,3064,461212,0 a 5 personas
01,001,0001,2672,461211,0 a 5 personas
01,001,0001,2352,461110,0 a 5 personas
01,005,0001,0533,461211,0 a 5 personas
01,005,0041,0406,461211,0 a 5 personas
01,005,0001,0020,461211,0 a 5 personas
01,001,0001,4467,461211,0 a 5 personas
01,005,0084,0035,461212,0 a 5 personas
01,005,0001,0533,461211,0 a 5 personas
01,001,0001,2189,461211,0 a 5 personas
01,001,0001,2352,461110,0 a 5 personas
01,001,0001,255A,461211,0 a 5 personas
01,011,0001,0028,461212,0 a 5 personas
01,001,0001,376A,461110,0 a 5 personas
01,005,0041,0389,461211,0 a 5 personas
01,001,0001,2367,461211,0 a 5 personas
01,001,0001,052A,461211,0 a 5 personas
01,005,0001,0158,461212,0 a 5 personas
01,005,0001,0533,461211,0 a 5 personas
01,001,0001,2352,461211,0 a 5 personas
01,005,0001,0497,461211,0 a 5 personas
01,001,0001,0430,461121,0 a 5 personas
01,001,0001,0430,461121,0 a 5 personas
01,001,0001,0303,464121,0 a 5 personas
01,001,0001,1320,466212,0 a 5 personas
01,001,0001,3505,463211,0 a 5 personas
01,001,0001,0286,464111,0 a 5 personas
01,001,0001,3153,467113,0 a 5 personas
01,001,0001,3882,467111,0 a 5 personas
01,001,0001,2672,465912,0 a 5 personas
01,001,0001,038A,468213,0 a 5 personas
01,001,0001,1477,468213,11 a 30 personas
01,001,0001,0638,466111,0 a 5 personas
01,011,0001,0117,465215,0 a 5 personas
01,001,0001,0638,466212,0 a 5 personas
01,001,0001,0892,467112,11 a 30 personas
01,001,0001,1975,467112,11 a 30 personas
01,001,0001,1975,467112,11 a 30 personas
01,001,0001,3261,467112,11 a 30 personas
01,005,0001,0533,467112,11 a 30 personas
01,001,0001,2032,467112,11 a 30 personas
01,001,0001,0888,467112,11 a 30 personas
01,001,0001,2278,467112,11 a 30 personas
01,001,0001,2259,468211,0 a 5 personas
01,001,0001,0638,463211,11 a 30 personas
01,001,0001,1975,465912,0 a 5 personas
01,001,0001,2691,464113,0 a 5 personas
01,001,0001,2668,466312,0 a 5 personas
01,001,0001,3539,466312,0 a 5 personas
01,001,0001,2475,466312,0 a 5 personas
01,001,0001,3562,466312,0 a 5 personas
01,001,0001,1462,466312,0 a 5 personas
01,001,0001,0712,466312,0 a 5 personas
01,001,0001,1320,466312,0 a 5 personas
01,001,0001,1373,466312,0 a 5 personas
01,001,0001,337A,466312,0 a 5 personas
01,001,0001,2403,466312,0 a 5 personas
01,001,0001,1509,466319,11 a 30 personas
01,001,0001,0229,466312,0 a 5 personas
01,001,0001,3581,466312,0 a 5 personas
01,001,0001,0996,466312,0 a 5 personas
01,001,0001,0483,466312,0 a 5 personas
01,001,0001,216A,466312,0 a 5 personas
01,001,0001,1316,466312,0 a 5 personas
01,001,0001,1316,466312,6 a 10 personas
01,001,0001,0869,466312,6 a 10 personas
01,001,0001,2884,466312,0 a 5 personas
01,001,0001,2259,466312,0 a 5 personas
01,001,0001,1316,466312,0 a 5 personas
01,005,0329,0035,466312,0 a 5 personas
01,001,0001,3882,466312,0 a 5 personas
01,001,0001,0483,466312,0 a 5 personas
01,001,0001,0290,466312,0 a 5 personas
01,001,0001,2051,466312,0 a 5 personas
01,001,0001,2475,466312,0 a 5 personas
01,001,0001,2668,466312,0 a 5 personas
01,001,0001,1316,466312,0 a 5 personas
01,001,0001,1316,466312,11 a 30 personas
01,005,0222,0035,466312,0 a 5 personas
01,001,0001,0869,466312,0 a 5 personas
01,001,0001,0229,466312,0 a 5 personas
01,001,0001,0229,466312,6 a 10 personas
01,005,0222,0035,466312,6 a 10 personas
01,001,2268,1138,466312,0 a 5 personas
01,001,0001,2028,466312,0 a 5 personas
01,001,0001,4448,466312,0 a 5 personas
01,001,0001,3083,466312,0 a 5 personas
01,001,0001,2386,466312,0 a 5 personas
01,001,0001,2422,466312,0 a 5 personas
01,001,0001,2687,466312,0 a 5 personas
01,001,0001,2687,466312,0 a 5 personas
01,005,0023,043A,466312,0 a 5 personas
01,005,0023,043A,466312,0 a 5 personas
01,001,0001,2278,466312,6 a 10 personas
01,001,0001,2475,466312,0 a 5 personas
01,001,0001,2808,466312,0 a 5 personas
01,001,0001,1975,466312,0 a 5 personas
01,001,0001,1320,466312,0 a 5 personas
01,001,0001,0888,466312,0 a 5 personas
01,005,0041,0389,466312,0 a 5 personas
01,001,0001,2687,466312,6 a 10 personas
01,001,0001,3257,466312,0 a 5 personas
01,001,0001,3276,466312,0 a 5 personas
01,001,0001,3153,466312,0 a 5 personas
01,001,0001,1373,466312,0 a 5 personas
01,001,0001,3308,466312,0 a 5 personas
01,001,0001,3168,463211,0 a 5 personas
01,001,0001,0572,463211,0 a 5 personas
01,001,0001,2009,464113,0 a 5 personas
01,001,0001,0286,464113,0 a 5 personas
01,001,0001,0604,464113,0 a 5 personas
01,001,0001,0873,468420,0 a 5 personas
01,001,0001,2051,468211,0 a 5 personas
01,001,0001,0708,466212,0 a 5 personas
01,001,0001,0657,465111,0 a 5 personas
01,001,0001,0356,467114,0 a 5 personas
01,001,0001,2564,461190,0 a 5 personas
01,001,0001,2808,468213,0 a 5 personas
01,001,0001,2507,468213,6 a 10 personas
01,001,0001,3257,468213,0 a 5 personas
01,011,0001,0032,468213,0 a 5 personas
01,001,0001,0286,468213,0 a 5 personas
01,001,0001,2600,468213,0 a 5 personas
01,001,0001,1320,468213,0 a 5 personas
01,001,0001,2719,463211,0 a 5 personas
01,001,0001,2583,463215,6 a 10 personas
01,001,0001,2259,463215,0 a 5 personas
01,001,0001,1477,463211,0 a 5 personas
01,001,0001,1477,463211,0 a 5 personas
01,001,0001,3350,462111,51 a 100 personas
01,001,0001,0515,463215,0 a 5 personas
01,001,0001,0939,465212,0 a 5 personas
01,001,0001,2032,465212,0 a 5 personas
01,001,0001,2009,466112,0 a 5 personas
01,001,0001,0623,465915,0 a 5 personas
01,001,0001,0498,466312,0 a 5 personas
01,005,0023,043A,468412,0 a 5 personas
01,001,0001,3045,466212,0 a 5 personas
01,001,0001,0638,466212,0 a 5 personas
01,001,0001,0638,466212,0 a 5 personas
01,001,0001,0638,466212,0 a 5 personas
01,001,0001,0638,466212,0 a 5 personas
01,001,0001,0638,465212,0 a 5 personas
01,001,0001,0341,466114,6 a 10 personas
01,001,0001,1320,463213,0 a 5 personas
01,001,0001,2403,466111,0 a 5 personas
01,001,0001,3276,466111,0 a 5 personas
01,001,0001,2422,465911,0 a 5 personas
01,001,0001,0977,463213,0 a 5 personas
01,001,0001,0233,465213,0 a 5 personas
01,001,0001,0642,463214,0 a 5 personas
01,001,0001,1477,463214,0 a 5 personas
01,001,0001,4359,461110,0 a 5 personas
01,001,0001,2259,466212,6 a 10 personas
01,001,0001,0638,466212,0 a 5 personas
01,001,0001,1693,461213,0 a 5 personas
01,001,0001,0638,463211,0 a 5 personas
01,001,0001,0638,463211,0 a 5 personas
01,001,0001,0515,463211,0 a 5 personas
01,001,0001,0445,463211,0 a 5 personas
01,005,0001,0158,468112,0 a 5 personas
01,001,0001,0873,461160,6 a 10 personas
01,005,0001,0177,461190,0 a 5 personas
01,001,0001,1458,466212,0 a 5 personas
01,001,0001,0515,465111,0 a 5 personas
01,001,0001,0572,465111,0 a 5 personas
01,001,0001,0515,463215,0 a 5 personas
01,001,0001,0356,465216,0 a 5 personas
01,001,0001,2009,468311,6 a 10 personas
01,001,0001,3276,463211,0 a 5 personas
01,001,0001,1960,465111,0 a 5 personas
01,001,0001,255A,463211,0 a 5 personas
01,001,0001,2028,463310,0 a 5 personas
01,001,0001,0835,465112,0 a 5 personas
01,001,0001,1373,463215,0 a 5 personas
01,001,0001,0337,465111,0 a 5 personas
01,001,0001,0500,464113,0 a 5 personas
01,001,0001,2719,465111,0 a 5 personas
01,001,0001,4325,463213,0 a 5 personas
01,001,0001,2403,461170,0 a 5 personas
01,001,0001,2390,461170,0 a 5 personas
01,001,0001,0623,465915,0 a 5 personas
01,001,0001,1354,468212,0 a 5 personas
01,001,0001,4113,468212,0 a 5 personas
01,001,0001,1458,468212,0 a 5 personas
01,001,0293,3929,468212,0 a 5 personas
01,001,0001,4113,468212,0 a 5 personas
01,001,0001,1674,468212,0 a 5 personas
01,001,0001,1405,468212,0 a 5 personas
01,001,0001,1710,468212,0 a 5 personas
01,001,0001,4113,468212,0 a 5 personas
01,005,0001,0552,468212,0 a 5 personas
01,001,0001,1710,468212,0 a 5 personas
01,001,0001,0939,468212,0 a 5 personas
01,001,0001,3064,468212,0 a 5 personas
01,001,0293,3929,468212,0 a 5 personas
01,001,0001,4081,468212,0 a 5 personas
01,001,0001,1674,468212,0 a 5 personas
01,001,0001,0360,468212,0 a 5 personas
01,001,0001,4081,468212,0 a 5 personas
01,011,0001,0070,468212,0 a 5 personas
01,005,0001,0571,468212,0 a 5 personas
01,001,0001,4113,468212,0 a 5 personas
01,001,0001,0873,468212,0 a 5 personas
01,001,0001,4113,468212,6 a 10 personas
01,001,0001,4113,468212,0 a 5 personas
01,001,0001,4113,468212,6 a 10 personas
01,001,0001,4113,468212,0 a 5 personas
01,001,0001,4081,468212,0 a 5 personas
01,001,0992,1763,468212,0 a 5 personas
01,001,0001,0892,465311,0 a 5 personas
01,001,0001,1316,468212,0 a 5 personas
01,001,0001,0498,468212,0 a 5 personas
01,005,0468,0618,465912,0 a 5 personas
01,001,0001,0572,463211,0 a 5 personas
01,001,0001,1458,463215,0 a 5 personas
01,001,0001,0657,465915,0 a 5 personas
01,001,0001,2969,465111,0 a 5 personas
01,001,0001,1320,463310,0 a 5 personas
01,001,0001,0515,463310,0 a 5 personas
01,001,0001,0515,463310,0 a 5 personas
01,001,0001,0515,463310,0 a 5 personas
01,001,0001,0515,463310,0 a 5 personas
01,001,0001,0515,463310,0 a 5 personas
01,001,0001,0623,463310,0 a 5 personas
01,001,0001,0638,463310,0 a 5 personas
01,001,0315,1763,463310,0 a 5 personas
01,001,0001,369A,463310,0 a 5 personas
01,001,0001,2259,463310,0 a 5 personas
01,001,0001,0286,463310,0 a 5 personas
01,001,0001,2206,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
01,005,0023,043A,463310,0 a 5 personas
01,001,0001,1373,463310,0 a 5 personas
01,001,0001,0642,463310,0 a 5 personas
01,001,0001,0638,463310,0 a 5 personas
01,005,0001,0020,463310,0 a 5 personas
01,001,0001,2494,463310,0 a 5 personas
01,001,0001,3702,463310,0 a 5 personas
01,001,0001,2808,463310,0 a 5 personas
01,001,0001,0286,463310,0 a 5 personas
01,001,0001,0515,463310,0 a 5 personas
01,001,0001,3613,463310,0 a 5 personas
01,001,0001,3187,463310,0 a 5 personas
01,001,0001,0638,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
01,001,0001,1299,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
01,001,0001,0708,463310,0 a 5 personas
01,001,0001,1320,463310,0 a 5 personas
01,001,0001,2066,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
01,001,0001,0623,463310,0 a 5 personas
01,001,0001,0572,465215,0 a 5 personas
01,001,0001,0572,465215,0 a 5 personas
01,001,0001,2352,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
01,001,0001,0515,463310,0 a 5 personas
01,001,0001,3261,463310,0 a 5 personas
01,001,0001,0515,463310,0 a 5 personas
01,001,0001,0854,463310,0 a 5 personas
01,001,0001,2259,463310,0 a 5 personas
01,001,0315,1763,463310,0 a 5 personas
01,001,0001,3312,465215,0 a 5 personas
01,011,0001,0117,463310,0 a 5 personas
01,001,0001,0515,463310,0 a 5 personas
01,001,0001,0572,463310,0 a 5 personas
