ANIO,ID_MES,TRANSPORTE,VARIABLE,CVEGEO,CVE_ENT,CVE_MUN,VALOR,ESTATUS
2019,3,Macrobús Servicio Troncal,Pasajeros transportados con descuento,14039.0,14,39,737671.0,Cifras Definitivas
2019,3,Macrobús Servicio Troncal,Rutas,14039.0,14,39,2.0,Cifras Definitivas
2019,3,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,14039.0,14,39,80.0,Cifras Definitivas
2019,3,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,14039.0,14,39,73.0,Cifras Definitivas
2019,3,Macrobús Servicio Alimentador,Ingresos por pasaje,14039.0,14,39,4929091.0,Cifras Definitivas
2019,3,Macrobús Servicio Alimentador,Kilómetros recorridos,14039.0,14,39,417892.0,Cifras Definitivas
2019,3,Macrobús Servicio Alimentador,Pasajeros transportados,14039.0,14,39,913912.0,Cifras Definitivas
2019,3,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,14039.0,14,39,786791.0,Cifras Definitivas
2019,3,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,14039.0,14,39,127121.0,Cifras Definitivas
2019,3,Macrobús Servicio Alimentador,Rutas,14039.0,14,39,15.0,Cifras Definitivas
2019,3,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,14039.0,14,39,55.0,Cifras Definitivas
2019,3,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,14039.0,14,39,42.0,Cifras Definitivas
2019,3,Sistema Integral del Tren Ligero,Kilómetros recorridos,14039.0,14,39,212611.0,Cifras Definitivas
2019,3,Sistema Integral del Tren Ligero,Pasajeros transportados,14039.0,14,39,535146.0,Cifras Definitivas
2019,3,Sistema Integral del Tren Ligero,Pasajeros transportados con boleto pagado,14039.0,14,39,509906.0,Cifras Definitivas
2019,3,Sistema Integral del Tren Ligero,Pasajeros transportados con cortesía,14039.0,14,39,25240.0,Cifras Definitivas
2019,3,Sistema Integral del Tren Ligero,Rutas,14039.0,14,39,3.0,Cifras Definitivas
2019,4,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,47049183.0,Cifras Definitivas
2019,4,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,547727.0,Cifras Definitivas
2019,4,Tren Eléctrico,Longitud de servicio,14039.0,14,39,25.0,Cifras Definitivas
2019,4,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,7859239.0,Cifras Definitivas
2019,4,Tren Eléctrico,Unidades en operación,14039.0,14,39,41.0,Cifras Definitivas
2019,4,Trolebús,Ingresos por pasaje,14039.0,14,39,2211565.0,Cifras Definitivas
2019,4,Trolebús,Kilómetros recorridos,14039.0,14,39,51085.0,Cifras Definitivas
2019,4,Trolebús,Lineas en servicio,14039.0,14,39,1.0,Cifras Definitivas
2019,4,Trolebús,Longitud de servicio,14039.0,14,39,18.0,Cifras Definitivas
2019,4,Trolebús,Pasajeros transportados,14039.0,14,39,263959.0,Cifras Definitivas
2019,4,Trolebús,Unidades en operación,14039.0,14,39,16.0,Cifras Definitivas
2019,4,Macrobús Servicio Troncal,Autobuses en operación de lunes a viernes,14039.0,14,39,40.0,Cifras Definitivas
2019,4,Macrobús Servicio Troncal,Autobuses en operación de sábado a domingo,14039.0,14,39,26.0,Cifras Definitivas
2019,4,Macrobús Servicio Troncal,Ingresos por pasaje,14039.0,14,39,19366954.0,Cifras Definitivas
2019,4,Macrobús Servicio Troncal,Kilómetros recorridos,14039.0,14,39,349514.0,Cifras Definitivas
2019,4,Macrobús Servicio Troncal,Pasajeros transportados,14039.0,14,39,2883013.0,Cifras Definitivas
2019,4,Macrobús Servicio Troncal,Pasajeros transportados con boleto pagado,14039.0,14,39,2302848.0,Cifras Definitivas
2019,4,Macrobús Servicio Troncal,Pasajeros transportados con cortesía,14039.0,14,39,11680.0,Cifras Definitivas
2019,4,Macrobús Servicio Troncal,Pasajeros transportados con descuento,14039.0,14,39,568485.0,Cifras Definitivas
2019,4,Macrobús Servicio Troncal,Rutas,14039.0,14,39,2.0,Cifras Definitivas
2019,4,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,14039.0,14,39,80.0,Cifras Definitivas
2019,4,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,14039.0,14,39,73.0,Cifras Definitivas
2019,4,Macrobús Servicio Alimentador,Ingresos por pasaje,14039.0,14,39,4466375.0,Cifras Definitivas
2019,4,Macrobús Servicio Alimentador,Kilómetros recorridos,14039.0,14,39,393202.0,Cifras Definitivas
2019,4,Macrobús Servicio Alimentador,Pasajeros transportados,14039.0,14,39,824997.0,Cifras Definitivas
2019,4,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,14039.0,14,39,723273.0,Cifras Definitivas
2019,4,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,14039.0,14,39,101724.0,Cifras Definitivas
2019,4,Macrobús Servicio Alimentador,Rutas,14039.0,14,39,15.0,Cifras Definitivas
2019,4,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,14039.0,14,39,49.0,Cifras Definitivas
2019,4,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,14039.0,14,39,42.0,Cifras Definitivas
2019,4,Sistema Integral del Tren Ligero,Kilómetros recorridos,14039.0,14,39,212924.0,Cifras Definitivas
2019,4,Sistema Integral del Tren Ligero,Pasajeros transportados,14039.0,14,39,461174.0,Cifras Definitivas
2019,4,Sistema Integral del Tren Ligero,Pasajeros transportados con boleto pagado,14039.0,14,39,444812.0,Cifras Definitivas
2019,4,Sistema Integral del Tren Ligero,Pasajeros transportados con cortesía,14039.0,14,39,16362.0,Cifras Definitivas
2019,4,Sistema Integral del Tren Ligero,Rutas,14039.0,14,39,3.0,Cifras Definitivas
2019,5,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,47794788.0,Cifras Definitivas
2019,5,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,548832.0,Cifras Definitivas
2019,5,Tren Eléctrico,Longitud de servicio,14039.0,14,39,25.0,Cifras Definitivas
2019,5,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,8810328.0,Cifras Definitivas
2019,5,Tren Eléctrico,Unidades en operación,14039.0,14,39,41.0,Cifras Definitivas
2019,5,Trolebús,Ingresos por pasaje,14039.0,14,39,2494955.0,Cifras Definitivas
2019,5,Trolebús,Kilómetros recorridos,14039.0,14,39,50984.0,Cifras Definitivas
2019,5,Trolebús,Lineas en servicio,14039.0,14,39,1.0,Cifras Definitivas
2019,5,Trolebús,Longitud de servicio,14039.0,14,39,18.0,Cifras Definitivas
2019,5,Trolebús,Pasajeros transportados,14039.0,14,39,283211.0,Cifras Definitivas
2019,5,Trolebús,Unidades en operación,14039.0,14,39,16.0,Cifras Definitivas
2019,5,Macrobús Servicio Troncal,Autobuses en operación de lunes a viernes,14039.0,14,39,40.0,Cifras Definitivas
2019,5,Macrobús Servicio Troncal,Autobuses en operación de sábado a domingo,14039.0,14,39,26.0,Cifras Definitivas
2019,5,Macrobús Servicio Troncal,Ingresos por pasaje,14039.0,14,39,21609106.0,Cifras Definitivas
2019,5,Macrobús Servicio Troncal,Kilómetros recorridos,14039.0,14,39,357670.0,Cifras Definitivas
2019,5,Macrobús Servicio Troncal,Pasajeros transportados,14039.0,14,39,3274359.0,Cifras Definitivas
2019,5,Macrobús Servicio Troncal,Pasajeros transportados con boleto pagado,14039.0,14,39,2584367.0,Cifras Definitivas
2019,5,Macrobús Servicio Troncal,Pasajeros transportados con cortesía,14039.0,14,39,12618.0,Cifras Definitivas
2019,5,Macrobús Servicio Troncal,Pasajeros transportados con descuento,14039.0,14,39,677374.0,Cifras Definitivas
2019,5,Macrobús Servicio Troncal,Rutas,14039.0,14,39,2.0,Cifras Definitivas
2019,5,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,14039.0,14,39,80.0,Cifras Definitivas
2019,5,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,14039.0,14,39,73.0,Cifras Definitivas
2019,5,Macrobús Servicio Alimentador,Ingresos por pasaje,14039.0,14,39,4888932.0,Cifras Definitivas
2019,5,Macrobús Servicio Alimentador,Kilómetros recorridos,14039.0,14,39,396988.0,Cifras Definitivas
2019,5,Macrobús Servicio Alimentador,Pasajeros transportados,14039.0,14,39,915140.0,Cifras Definitivas
2019,5,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,14039.0,14,39,796225.0,Cifras Definitivas
2019,5,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,14039.0,14,39,118915.0,Cifras Definitivas
2019,5,Macrobús Servicio Alimentador,Rutas,14039.0,14,39,15.0,Cifras Definitivas
2019,5,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,14039.0,14,39,50.0,Cifras Definitivas
2019,5,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,14039.0,14,39,40.0,Cifras Definitivas
2019,5,Sistema Integral del Tren Ligero,Kilómetros recorridos,14039.0,14,39,242365.0,Cifras Definitivas
2019,5,Sistema Integral del Tren Ligero,Pasajeros transportados,14039.0,14,39,551196.0,Cifras Definitivas
2019,5,Sistema Integral del Tren Ligero,Pasajeros transportados con boleto pagado,14039.0,14,39,532348.0,Cifras Definitivas
2019,5,Sistema Integral del Tren Ligero,Pasajeros transportados con cortesía,14039.0,14,39,18848.0,Cifras Definitivas
2019,5,Sistema Integral del Tren Ligero,Rutas,14039.0,14,39,3.0,Cifras Definitivas
2019,6,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,48612229.0,Cifras Definitivas
2019,6,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,546841.0,Cifras Definitivas
2019,6,Tren Eléctrico,Longitud de servicio,14039.0,14,39,25.0,Cifras Definitivas
2019,6,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,8158085.0,Cifras Definitivas
2019,6,Tren Eléctrico,Unidades en operación,14039.0,14,39,41.0,Cifras Definitivas
2019,6,Trolebús,Ingresos por pasaje,14039.0,14,39,2390412.0,Cifras Definitivas
2019,6,Trolebús,Kilómetros recorridos,14039.0,14,39,57892.0,Cifras Definitivas
2019,6,Trolebús,Lineas en servicio,14039.0,14,39,1.0,Cifras Definitivas
2019,6,Trolebús,Longitud de servicio,14039.0,14,39,18.0,Cifras Definitivas
2019,6,Trolebús,Pasajeros transportados,14039.0,14,39,261665.0,Cifras Definitivas
2019,6,Trolebús,Unidades en operación,14039.0,14,39,16.0,Cifras Definitivas
2019,6,Macrobús Servicio Troncal,Autobuses en operación de lunes a viernes,14039.0,14,39,40.0,Cifras Definitivas
2019,6,Macrobús Servicio Troncal,Autobuses en operación de sábado a domingo,14039.0,14,39,26.0,Cifras Definitivas
2019,6,Macrobús Servicio Troncal,Ingresos por pasaje,14039.0,14,39,19667357.0,Cifras Definitivas
2019,6,Macrobús Servicio Troncal,Kilómetros recorridos,14039.0,14,39,336576.0,Cifras Definitivas
2019,6,Macrobús Servicio Troncal,Pasajeros transportados,14039.0,14,39,2825930.0,Cifras Definitivas
2019,6,Macrobús Servicio Troncal,Pasajeros transportados con boleto pagado,14039.0,14,39,2435494.0,Cifras Definitivas
2019,6,Macrobús Servicio Troncal,Pasajeros transportados con cortesía,14039.0,14,39,12120.0,Cifras Definitivas
2019,6,Macrobús Servicio Troncal,Pasajeros transportados con descuento,14039.0,14,39,378316.0,Cifras Definitivas
2019,6,Macrobús Servicio Troncal,Rutas,14039.0,14,39,2.0,Cifras Definitivas
2019,6,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,14039.0,14,39,80.0,Cifras Definitivas
2019,6,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,14039.0,14,39,73.0,Cifras Definitivas
2019,6,Macrobús Servicio Alimentador,Ingresos por pasaje,14039.0,14,39,4529045.0,Cifras Definitivas
2019,6,Macrobús Servicio Alimentador,Kilómetros recorridos,14039.0,14,39,378476.0,Cifras Definitivas
2019,6,Macrobús Servicio Alimentador,Pasajeros transportados,14039.0,14,39,836865.0,Cifras Definitivas
2019,6,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,14039.0,14,39,764523.0,Cifras Definitivas
2019,6,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,14039.0,14,39,72342.0,Cifras Definitivas
2019,6,Macrobús Servicio Alimentador,Rutas,14039.0,14,39,15.0,Cifras Definitivas
2019,6,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,14039.0,14,39,48.0,Cifras Definitivas
2019,6,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,14039.0,14,39,38.0,Cifras Definitivas
2019,6,Sistema Integral del Tren Ligero,Kilómetros recorridos,14039.0,14,39,235797.0,Cifras Definitivas
2019,6,Sistema Integral del Tren Ligero,Pasajeros transportados,14039.0,14,39,509736.0,Cifras Definitivas
2019,6,Sistema Integral del Tren Ligero,Pasajeros transportados con boleto pagado,14039.0,14,39,497962.0,Cifras Definitivas
2019,6,Sistema Integral del Tren Ligero,Pasajeros transportados con cortesía,14039.0,14,39,11774.0,Cifras Definitivas
2019,6,Sistema Integral del Tren Ligero,Rutas,14039.0,14,39,3.0,Cifras Definitivas
2019,7,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,48975953.0,Cifras Definitivas
2019,7,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,549383.0,Cifras Definitivas
2019,7,Tren Eléctrico,Longitud de servicio,14039.0,14,39,25.0,Cifras Definitivas
2019,7,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,8362286.0,Cifras Definitivas
2019,7,Tren Eléctrico,Unidades en operación,14039.0,14,39,41.0,Cifras Definitivas
2019,7,Trolebús,Ingresos por pasaje,14039.0,14,39,2683714.0,Cifras Definitivas
2019,7,Trolebús,Kilómetros recorridos,14039.0,14,39,62922.0,Cifras Definitivas
2019,7,Trolebús,Lineas en servicio,14039.0,14,39,1.0,Cifras Definitivas
2019,7,Trolebús,Longitud de servicio,14039.0,14,39,18.0,Cifras Definitivas
2019,7,Trolebús,Pasajeros transportados,14039.0,14,39,281605.0,Cifras Definitivas
2019,7,Trolebús,Unidades en operación,14039.0,14,39,16.0,Cifras Definitivas
2019,7,Macrobús Servicio Troncal,Autobuses en operación de lunes a viernes,14039.0,14,39,40.0,Cifras Definitivas
2019,7,Macrobús Servicio Troncal,Autobuses en operación de sábado a domingo,14039.0,14,39,26.0,Cifras Definitivas
2019,7,Macrobús Servicio Troncal,Ingresos por pasaje,14039.0,14,39,20662743.0,Cifras Definitivas
2019,7,Macrobús Servicio Troncal,Kilómetros recorridos,14039.0,14,39,362208.0,Cifras Definitivas
2019,7,Macrobús Servicio Troncal,Pasajeros transportados,14039.0,14,39,2836000.0,Cifras Definitivas
2019,7,Macrobús Servicio Troncal,Pasajeros transportados con boleto pagado,14039.0,14,39,2440596.0,Cifras Definitivas
2019,7,Macrobús Servicio Troncal,Pasajeros transportados con cortesía,14039.0,14,39,14568.0,Cifras Definitivas
2019,7,Macrobús Servicio Troncal,Pasajeros transportados con descuento,14039.0,14,39,380836.0,Cifras Definitivas
2019,7,Macrobús Servicio Troncal,Rutas,14039.0,14,39,2.0,Cifras Definitivas
2019,7,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,14039.0,14,39,80.0,Cifras Definitivas
2019,7,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,14039.0,14,39,73.0,Cifras Definitivas
2019,7,Macrobús Servicio Alimentador,Ingresos por pasaje,14039.0,14,39,4396988.0,Cifras Definitivas
2019,7,Macrobús Servicio Alimentador,Kilómetros recorridos,14039.0,14,39,398673.0,Cifras Definitivas
2019,7,Macrobús Servicio Alimentador,Pasajeros transportados,14039.0,14,39,779517.0,Cifras Definitivas
2019,7,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,14039.0,14,39,710101.0,Cifras Definitivas
2019,7,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,14039.0,14,39,69416.0,Cifras Definitivas
2019,7,Macrobús Servicio Alimentador,Rutas,14039.0,14,39,15.0,Cifras Definitivas
2019,7,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,14039.0,14,39,49.0,Cifras Definitivas
2019,7,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,14039.0,14,39,39.0,Cifras Definitivas
2019,7,Sistema Integral del Tren Ligero,Kilómetros recorridos,14039.0,14,39,207903.0,Cifras Definitivas
2019,7,Sistema Integral del Tren Ligero,Pasajeros transportados,14039.0,14,39,517356.0,Cifras Definitivas
2019,7,Sistema Integral del Tren Ligero,Pasajeros transportados con boleto pagado,14039.0,14,39,505950.0,Cifras Definitivas
2019,7,Sistema Integral del Tren Ligero,Pasajeros transportados con cortesía,14039.0,14,39,11406.0,Cifras Definitivas
2019,7,Sistema Integral del Tren Ligero,Rutas,14039.0,14,39,3.0,Cifras Definitivas
2019,8,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,48270123.0,Cifras Definitivas
2019,8,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,536588.0,Cifras Definitivas
2019,8,Tren Eléctrico,Longitud de servicio,14039.0,14,39,25.0,Cifras Definitivas
2019,8,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,8254360.0,Cifras Definitivas
2019,8,Tren Eléctrico,Unidades en operación,14039.0,14,39,41.0,Cifras Definitivas
2019,8,Trolebús,Ingresos por pasaje,14039.0,14,39,2669002.0,Cifras Definitivas
2019,8,Trolebús,Kilómetros recorridos,14039.0,14,39,64749.0,Cifras Definitivas
2019,8,Trolebús,Lineas en servicio,14039.0,14,39,1.0,Cifras Definitivas
2019,8,Trolebús,Longitud de servicio,14039.0,14,39,18.0,Cifras Definitivas
2019,8,Trolebús,Pasajeros transportados,14039.0,14,39,275857.0,Cifras Definitivas
2019,8,Trolebús,Unidades en operación,14039.0,14,39,16.0,Cifras Definitivas
2019,8,Macrobús Servicio Troncal,Autobuses en operación de lunes a viernes,14039.0,14,39,40.0,Cifras Definitivas
2019,8,Macrobús Servicio Troncal,Autobuses en operación de sábado a domingo,14039.0,14,39,26.0,Cifras Definitivas
2019,8,Macrobús Servicio Troncal,Ingresos por pasaje,14039.0,14,39,24800329.0,Cifras Definitivas
2019,8,Macrobús Servicio Troncal,Kilómetros recorridos,14039.0,14,39,363912.0,Cifras Definitivas
2019,8,Macrobús Servicio Troncal,Pasajeros transportados,14039.0,14,39,2834521.0,Cifras Definitivas
2019,8,Macrobús Servicio Troncal,Pasajeros transportados con boleto pagado,14039.0,14,39,2295595.0,Cifras Definitivas
2019,8,Macrobús Servicio Troncal,Pasajeros transportados con cortesía,14039.0,14,39,15148.0,Cifras Definitivas
2019,8,Macrobús Servicio Troncal,Pasajeros transportados con descuento,14039.0,14,39,523778.0,Cifras Definitivas
2019,8,Macrobús Servicio Troncal,Rutas,14039.0,14,39,2.0,Cifras Definitivas
2019,8,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,14039.0,14,39,80.0,Cifras Definitivas
2019,8,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,14039.0,14,39,73.0,Cifras Definitivas
2019,8,Macrobús Servicio Alimentador,Ingresos por pasaje,14039.0,14,39,5444700.0,Cifras Definitivas
2019,8,Macrobús Servicio Alimentador,Kilómetros recorridos,14039.0,14,39,382847.0,Cifras Definitivas
2019,8,Macrobús Servicio Alimentador,Pasajeros transportados,14039.0,14,39,760581.0,Cifras Definitivas
2019,8,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,14039.0,14,39,674698.0,Cifras Definitivas
2019,8,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,14039.0,14,39,85883.0,Cifras Definitivas
2019,8,Macrobús Servicio Alimentador,Rutas,14039.0,14,39,15.0,Cifras Definitivas
2019,8,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,14039.0,14,39,53.0,Cifras Definitivas
2019,8,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,14039.0,14,39,43.0,Cifras Definitivas
2019,8,Sistema Integral del Tren Ligero,Kilómetros recorridos,14039.0,14,39,240767.0,Cifras Definitivas
2019,8,Sistema Integral del Tren Ligero,Pasajeros transportados,14039.0,14,39,555928.0,Cifras Definitivas
2019,8,Sistema Integral del Tren Ligero,Pasajeros transportados con boleto pagado,14039.0,14,39,534089.0,Cifras Definitivas
2019,8,Sistema Integral del Tren Ligero,Pasajeros transportados con cortesía,14039.0,14,39,21839.0,Cifras Definitivas
2019,8,Sistema Integral del Tren Ligero,Rutas,14039.0,14,39,3.0,Cifras Definitivas
2019,9,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,43352524.0,Cifras Definitivas
2019,9,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,520253.0,Cifras Definitivas
2019,9,Tren Eléctrico,Longitud de servicio,14039.0,14,39,25.0,Cifras Definitivas
2019,9,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,7876216.0,Cifras Definitivas
2019,9,Tren Eléctrico,Unidades en operación,14039.0,14,39,41.0,Cifras Definitivas
2019,9,Trolebús,Ingresos por pasaje,14039.0,14,39,2667668.0,Cifras Definitivas
2019,9,Trolebús,Kilómetros recorridos,14039.0,14,39,59243.0,Cifras Definitivas
2019,9,Trolebús,Lineas en servicio,14039.0,14,39,1.0,Cifras Definitivas
2019,9,Trolebús,Longitud de servicio,14039.0,14,39,18.0,Cifras Definitivas
2019,9,Trolebús,Pasajeros transportados,14039.0,14,39,256099.0,Cifras Definitivas
2019,9,Trolebús,Unidades en operación,14039.0,14,39,16.0,Cifras Definitivas
2019,9,Macrobús Servicio Troncal,Autobuses en operación de lunes a viernes,14039.0,14,39,40.0,Cifras Definitivas
2019,9,Macrobús Servicio Troncal,Autobuses en operación de sábado a domingo,14039.0,14,39,26.0,Cifras Definitivas
2019,9,Macrobús Servicio Troncal,Ingresos por pasaje,14039.0,14,39,22758198.0,Cifras Definitivas
2019,9,Macrobús Servicio Troncal,Kilómetros recorridos,14039.0,14,39,338572.0,Cifras Definitivas
2019,9,Macrobús Servicio Troncal,Pasajeros transportados,14039.0,14,39,2730886.0,Cifras Definitivas
2019,9,Macrobús Servicio Troncal,Pasajeros transportados con boleto pagado,14039.0,14,39,2095044.0,Cifras Definitivas
2019,9,Macrobús Servicio Troncal,Pasajeros transportados con cortesía,14039.0,14,39,12823.0,Cifras Definitivas
2019,9,Macrobús Servicio Troncal,Pasajeros transportados con descuento,14039.0,14,39,623019.0,Cifras Definitivas
2019,9,Macrobús Servicio Troncal,Rutas,14039.0,14,39,2.0,Cifras Definitivas
2019,9,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,14039.0,14,39,80.0,Cifras Definitivas
2019,9,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,14039.0,14,39,73.0,Cifras Definitivas
2019,9,Macrobús Servicio Alimentador,Ingresos por pasaje,14039.0,14,39,4921173.0,Cifras Definitivas
2019,9,Macrobús Servicio Alimentador,Kilómetros recorridos,14039.0,14,39,357517.0,Cifras Definitivas
2019,9,Macrobús Servicio Alimentador,Pasajeros transportados,14039.0,14,39,684218.0,Cifras Definitivas
2019,9,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,14039.0,14,39,574668.0,Cifras Definitivas
2019,9,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,14039.0,14,39,109550.0,Cifras Definitivas
2019,9,Macrobús Servicio Alimentador,Rutas,14039.0,14,39,15.0,Cifras Definitivas
2019,9,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,14039.0,14,39,51.0,Cifras Definitivas
2019,9,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,14039.0,14,39,41.0,Cifras Definitivas
2019,9,Sistema Integral del Tren Ligero,Kilómetros recorridos,14039.0,14,39,233487.0,Cifras Definitivas
2019,9,Sistema Integral del Tren Ligero,Pasajeros transportados,14039.0,14,39,481730.0,Cifras Definitivas
2019,9,Sistema Integral del Tren Ligero,Pasajeros transportados con boleto pagado,14039.0,14,39,457069.0,Cifras Definitivas
2019,9,Sistema Integral del Tren Ligero,Pasajeros transportados con cortesía,14039.0,14,39,24661.0,Cifras Definitivas
2019,9,Sistema Integral del Tren Ligero,Rutas,14039.0,14,39,3.0,Cifras Definitivas
2019,10,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,50071611.0,Cifras Definitivas
2019,10,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,566832.0,Cifras Definitivas
2019,10,Tren Eléctrico,Longitud de servicio,14039.0,14,39,25.0,Cifras Definitivas
2019,10,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,8694989.0,Cifras Definitivas
2019,10,Tren Eléctrico,Unidades en operación,14039.0,14,39,41.0,Cifras Definitivas
2019,10,Trolebús,Ingresos por pasaje,14039.0,14,39,2644407.0,Cifras Definitivas
2019,10,Trolebús,Kilómetros recorridos,14039.0,14,39,61416.0,Cifras Definitivas
2019,10,Trolebús,Lineas en servicio,14039.0,14,39,1.0,Cifras Definitivas
2019,10,Trolebús,Longitud de servicio,14039.0,14,39,18.0,Cifras Definitivas
2019,10,Trolebús,Pasajeros transportados,14039.0,14,39,279582.0,Cifras Definitivas
2019,10,Trolebús,Unidades en operación,14039.0,14,39,16.0,Cifras Definitivas
2019,10,Macrobús Servicio Troncal,Autobuses en operación de lunes a viernes,14039.0,14,39,40.0,Cifras Definitivas
2019,10,Macrobús Servicio Troncal,Autobuses en operación de sábado a domingo,14039.0,14,39,26.0,Cifras Definitivas
2019,10,Macrobús Servicio Troncal,Ingresos por pasaje,14039.0,14,39,24347311.0,Cifras Definitivas
2019,10,Macrobús Servicio Troncal,Kilómetros recorridos,14039.0,14,39,377652.0,Cifras Definitivas
2019,10,Macrobús Servicio Troncal,Pasajeros transportados,14039.0,14,39,2980386.0,Cifras Definitivas
2019,10,Macrobús Servicio Troncal,Pasajeros transportados con boleto pagado,14039.0,14,39,2211479.0,Cifras Definitivas
2019,10,Macrobús Servicio Troncal,Pasajeros transportados con cortesía,14039.0,14,39,14967.0,Cifras Definitivas
2019,10,Macrobús Servicio Troncal,Pasajeros transportados con descuento,14039.0,14,39,753940.0,Cifras Definitivas
2019,10,Macrobús Servicio Troncal,Rutas,14039.0,14,39,2.0,Cifras Definitivas
2019,10,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,14039.0,14,39,80.0,Cifras Definitivas
2019,10,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,14039.0,14,39,73.0,Cifras Definitivas
2019,10,Macrobús Servicio Alimentador,Ingresos por pasaje,14039.0,14,39,5654794.0,Cifras Definitivas
2019,10,Macrobús Servicio Alimentador,Kilómetros recorridos,14039.0,14,39,393405.0,Cifras Definitivas
2019,10,Macrobús Servicio Alimentador,Pasajeros transportados,14039.0,14,39,787743.0,Cifras Definitivas
2019,10,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,14039.0,14,39,669805.0,Cifras Definitivas
2019,10,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,14039.0,14,39,117938.0,Cifras Definitivas
2019,10,Macrobús Servicio Alimentador,Rutas,14039.0,14,39,15.0,Cifras Definitivas
2019,10,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,14039.0,14,39,52.0,Cifras Definitivas
2019,10,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,14039.0,14,39,42.0,Cifras Definitivas
2019,10,Sistema Integral del Tren Ligero,Kilómetros recorridos,14039.0,14,39,243571.0,Cifras Definitivas
2019,10,Sistema Integral del Tren Ligero,Pasajeros transportados,14039.0,14,39,503511.0,Cifras Definitivas
