cve_ageb,total_demand,vehicle_rate,transit_propensity,transit_demand
1403900010844,10995.027815709143,0.5275779376498801,0.47242206235011985,5194.293716294247
1403900014870,10744.721317348078,0.8225255972696246,0.1774744027303754,1906.9129983006824
1403900013923,30323.8748150526,0.6181520850367948,0.38184791496320525,11579.108371733088
1403900015192,10252.375149078329,0.5106649937264742,0.4893350062735258,5016.846057892783
1403900011664,13852.707653192618,0.44631901840490795,0.553680981595092,7669.980771169532
1403900012624,21796.03136693081,0.610632183908046,0.38936781609195403,8486.673132813577
1403900012022,12924.457011994018,0.4236111111111111,0.5763888888888888,7449.51341663544
1403900013849,7238.873475260147,0.651252408477842,0.34874759152215795,2524.5396898306094
1403900014832,13990.998073631154,0.7135678391959799,0.2864321608040201,4007.471810035054
1403900011880,20594.162898441245,0.40540540540540543,0.5945945945945945,12245.177939613712
1403900014974,5843.222945325792,0.7106184364060677,0.2893815635939323,1690.9209923463202
1403900015332,8243.585809355684,0.585480093676815,0.41451990632318503,3417.1304174612555
1403900012215,19881.18321494744,0.5932721712538226,0.4067278287461774,8086.230481920519
1403900013976,66928.33790272444,0.5472496473906912,0.45275035260930885,30301.82858501346
1403900014601,13194.362339607858,0.44713656387665196,0.552863436123348,7294.6805005320975
1403900011452,14592.145019924843,0.4220018034265104,0.5779981965734896,8434.233505655387
1403900014743,11698.929738036586,0.46039035591274396,0.539609644087256,6312.855312143737
1403900010825,16775.848127140333,0.5703422053231939,0.4296577946768061,7207.873910140143
1403900012520,5265.660223722784,0.5638051044083526,0.43619489559164737,2296.8541115078506
1403900015506,13316.658816890571,0.4430769230769231,0.5569230769230769,7416.354602637517
1403900010859,14699.389508181284,0.4479717813051146,0.5520282186948854,8114.477806103601
1403900014245,11857.331386735521,0.43931795386158473,0.5606820461384152,6648.192823656124
1403900010685,9716.136647806135,0.8571428571428571,0.1428571428571429,1388.0195211151627
1403900011965,7509.20781720085,0.37129300118623965,0.6287069988137604,4721.091510221175
1403900013745,17446.103183562474,0.4480088495575221,0.5519911504424779,9630.094567032827
1403900013656,11301.964334275686,0.7419028340080972,0.2580971659919028,2917.004964818117
1403900011471,17117.88244769827,0.4943181818181818,0.5056818181818181,8656.201919574693
1403900011931,8189.522486709824,0.5728542914171657,0.4271457085828343,3498.1193855407228
