CVEGEO,CVE_MUN,CVE_LOC,POB_TOTAL,IM_2020,GM_2020,IMN_2020,has_conapo
1403900014885,039,0001,3109.0,122.407456651645,Bajo,0.956201154104139,True
1403900010948,039,0001,959.0,125.053050987141,Muy bajo,0.976867545074847,True
1403900015277,039,0001,5148.0,121.23513817667,Bajo,0.947043441744025,True
1403900013533,039,0001,1844.0,123.304614285347,Bajo,0.963209413145099,True
1403900014847,039,0001,4413.0,121.239732459548,Bajo,0.947079330559224,True
1403900010793,039,0001,5805.0,120.906212563877,Medio,0.944473998189116,True
1403900015559,039,0001,2617.0,121.169698646906,Bajo,0.946532252674374,True
140390001005A,039,0001,1538.0,125.079034785629,Muy bajo,0.977070520765888,True
1403900015116,039,0001,4326.0,118.846223873028,Medio,0.928382138938764,True
1403900014086,039,0001,2420.0,123.112428357318,Bajo,0.961708128736364,True
1403900014175,039,0001,4696.0,121.702475673247,Bajo,0.950694107036866,True
1403900011363,039,0001,1226.0,119.326977930702,Medio,0.932137609376293,True
1403900011490,039,0001,5529.0,119.367704574903,Medio,0.932455750650138,True
1403900010238,039,0001,4875.0,121.00634565288,Medio,0.945256200335027,True
1403900011344,039,0001,1167.0,122.722015374312,Bajo,0.958658368900323,True
1403900015262,039,0001,5739.0,123.236933796683,Bajo,0.962680718544776,True
1403900014368,039,0001,3033.0,122.686449319329,Bajo,0.958380540214457,True
1403900011630,039,0001,386.0,120.995623169334,Medio,0.945172440314014,True
1403900015224,039,0001,6832.0,124.161991140718,Muy bajo,0.969906919661721,True
1403900012179,039,0001,762.0,122.327073474272,Bajo,0.955573230862559,True
1403900011787,039,0001,507.0,125.336623047165,Muy bajo,0.979082703681063,True
1403900012709,039,0001,5623.0,123.669571950016,Bajo,0.966060325578872,True
1403900014705,039,0001,2177.0,122.439141591187,Bajo,0.956448664971427,True
1403900015582,039,0001,,,,,False
1403900014851,039,0001,2928.0,120.030670625251,Medio,0.937634592853181,True
1403900013961,039,0001,2017.0,124.150359309487,Muy bajo,0.969816056157556,True
1403900015385,039,0001,4544.0,120.640921833294,Medio,0.942401646473824,True
1403900015629,039,0001,4321.0,120.541660932184,Medio,0.941626257532695,True
1403900010702,039,0001,1836.0,122.289541650857,Bajo,0.955280046330776,True
1403900011895,039,0001,1933.0,120.422643408969,Medio,0.940696537267527,True
1403900010596,039,0001,1774.0,125.010098527217,Muy bajo,0.976532016563147,True
1403900015671,039,0001,3934.0,122.197809738907,Bajo,0.954563471029936,True
1403900013980,039,0001,1286.0,122.286666044187,Bajo,0.955257583169688,True
1403900010755,039,0001,2956.0,123.328666484618,Bajo,0.963397299907311,True
1403900010933,039,0001,2127.0,124.747394623482,Muy bajo,0.974479872169249,True
1403900015614,039,0001,2645.0,121.619630434274,Bajo,0.950046951093227,True
1403900011715,039,0001,4773.0,122.708868292864,Bajo,0.958555668829614,True
1403900010632,039,0001,3396.0,124.538493491713,Muy bajo,0.972848014856344,True
1403900010806,039,0001,5315.0,121.545804043299,Bajo,0.949470247008491,True
1403900011024,039,0001,2230.0,122.314179727067,Bajo,0.955472509743965,True
1403900014423,039,0001,6471.0,120.356940355568,Medio,0.940183289650032,True
1403900011096,039,0001,2001.0,123.637475877773,Bajo,0.965809603097087,True
1403900010223,039,0001,2945.0,120.446719529945,Medio,0.940884610897138,True
140390001464A,039,0001,5227.0,123.757591686543,Muy bajo,0.966747902757204,True
1403900011306,039,0001,617.0,125.226049727476,Muy bajo,0.97821894636764,True
1403900013340,039,0001,7256.0,123.202430020964,Bajo,0.962411187986212,True
1403900010384,039,0001,2419.0,124.031810037626,Muy bajo,0.968889993696387,True
1403900012107,039,0001,614.0,121.847151969653,Bajo,0.951824264017324,True
1403900010312,039,0001,2380.0,123.362269705169,Bajo,0.963659795666572,True
1403900010863,039,0001,4771.0,119.530948036629,Medio,0.933730947364228,True
1403900011378,039,0001,1543.0,121.826644965063,Bajo,0.95166407098667,True
1403900015563,039,0001,3227.0,124.388298817106,Muy bajo,0.971674750374523,True
1403900014283,039,0001,5592.0,121.678653035817,Bajo,0.95050801352568,True
1403900010365,039,0001,2444.0,124.578062212029,Muy bajo,0.973157110862976,True
1403900011768,039,0001,2337.0,123.807252769726,Muy bajo,0.96713583651837,True
1403900013798,039,0001,5737.0,121.201027449471,Bajo,0.946776981533125,True
1403900010473,039,0001,5848.0,120.53997631352,Medio,0.941613097923352,True
140390001286A,039,0001,2400.0,120.991361645049,Medio,0.945139150884175,True
1403900012056,039,0001,3305.0,121.463427990139,Bajo,0.948826756168499,True
1403900014457,039,0001,1807.0,124.496434706806,Muy bajo,0.972519467398796,True
1403900011221,039,0001,3057.0,121.253939211059,Bajo,0.947190308375135,True
1403900015474,039,0001,3387.0,121.216658776362,Bajo,0.946899087597763,True
1403900013552,039,0001,1826.0,123.160096062127,Bajo,0.962080490973096,True
1403900011791,039,0001,408.0,124.006040385311,Muy bajo,0.968688690834961,True
140390001254A,039,0001,5415.0,123.706140677841,Muy bajo,0.966345986769028,True
1403900013529,039,0001,3016.0,122.371339822546,Bajo,0.955919022977399,True
1403900011876,039,0001,911.0,118.92270075299,Medio,0.928979547649662,True
1403900012662,039,0001,2011.0,122.981692255031,Bajo,0.960686867325418,True
1403900011166,039,0001,2417.0,122.203957683599,Bajo,0.954611496468671,True
1403900012291,039,0001,3561.0,122.429570964728,Bajo,0.956373902826076,True
1403900014866,039,0001,2702.0,123.75007458282,Muy bajo,0.966689181961499,True
1403900013891,039,0001,3644.0,120.855003588961,Medio,0.944073972878117,True
1403900013904,039,0001,3454.0,121.424208496459,Bajo,0.948520388189404,True
1403900015258,039,0001,3767.0,120.565015591658,Medio,0.941808695375571,True
1403900011537,039,0001,7726.0,119.839294146779,Medio,0.936139631560882,True
1403900013641,039,0001,870.0,124.368317147069,Muy bajo,0.971518661060418,True
1403900013637,039,0001,932.0,123.78608108199,Muy bajo,0.966970451232199,True
1403900015050,039,0001,2497.0,119.713409912535,Medio,0.935156271123863,True
1403900012592,039,0001,3696.0,121.991415429473,Bajo,0.952951196073171,True
1403900015351,039,0001,1225.0,122.383407506213,Bajo,0.95601329119737,True
1403900013482,039,0001,4455.0,119.66406601675,Medio,0.934770815111715,True
1403900015597,039,0001,2948.0,122.338369253984,Bajo,0.955661469258262,True
1403900014118,039,0001,3680.0,123.785606108422,Muy bajo,0.966966740916787,True
1403900013942,039,0001,3436.0,119.572516069486,Medio,0.934055661250783,True
1403900014495,039,0001,4349.0,120.227010667317,Medio,0.939168327643168,True
1403900010083,039,0001,5123.0,123.86036850649,Muy bajo,0.967550756737974,True
1403900014071,039,0001,2395.0,123.693228852964,Bajo,0.966245124434438,True
1403900014777,039,0001,2679.0,125.067153882003,Muy bajo,0.976977711601563,True
1403900010030,039,0001,3440.0,125.93552220373,Muy bajo,0.983761079332054,True
1403900010026,039,0001,1433.0,125.363239519544,Muy bajo,0.979290621583313,True
1403900013143,039,0001,2655.0,125.710048394576,Muy bajo,0.981999762477427,True
1403900011043,039,0001,2187.0,125.938909939455,Muy bajo,0.983787543053293,True
1403900011274,039,0001,2716.0,124.633173266397,Muy bajo,0.973587617755544,True
1403900015648,039,0001,1687.0,125.889597913966,Muy bajo,0.983402335999949,True
1403900011753,039,0001,2171.0,123.804539320393,Muy bajo,0.9671146400696,True
1403900014599,039,0001,3297.0,124.277445094062,Muy bajo,0.970808802655234,True
1403900012677,039,0001,1696.0,123.432451893932,Bajo,0.964208032610039,True
1403900013321,039,0001,923.0,125.752072734096,Muy bajo,0.982328040860529,True
1403900014584,039,0001,2297.0,125.570235652884,Muy bajo,0.980907597762782,True
1403900010562,039,0001,4180.0,125.726642680737,Muy bajo,0.982129390818804,True
1403900014508,039,0001,2403.0,124.398183706687,Muy bajo,0.971751967425541,True
140390001507A,039,0001,3529.0,119.936441274173,Medio,0.93689850849431,True
1403900015065,039,0001,4763.0,118.56857611901,Alto,0.926213258789723,True
1404400010280,044,0001,1544.0,119.728380900176,Medio,0.935273218865872,True
1404400050276,044,0005,231.0,116.231660588612,Alto,0.907958150903859,True
140440010037A,044,0010,1010.0,120.307430034736,Medio,0.939796533587825,True
1404400100242,044,0010,2554.0,118.475230836464,Alto,0.92548408044273,True
1404400020115,044,0002,1972.0,122.326080544912,Bajo,0.955565474470703,True
1404400020149,044,0002,,,,,False
1404400010308,044,0001,90.0,121.435051369333,Bajo,0.948605088646708,True
1404400010331,044,0001,114.0,115.467910794349,Alto,0.901992023882695,True
1404400020172,044,0002,116.0,114.357405066544,Muy alto,0.893317169526487,True
1404400100223,044,0010,3500.0,117.406897936507,Alto,0.917138664404775,True
1404400010100,044,0001,1954.0,120.445051054558,Medio,0.940871577393019,True
1404400020168,044,0002,,,,,False
1404400020346,044,0002,90.0,121.579147764084,Bajo,0.949730715652872,True
1404400010064,044,0001,284.0,119.803906282479,Medio,0.935863194833817,True
1404400010312,044,0001,187.0,121.252873619572,Bajo,0.947181984373991,True
140440002012A,044,0002,2462.0,119.870919145874,Medio,0.93638667419587,True
1404400010327,044,0001,170.0,122.617223226177,Bajo,0.957839771931409,True
1404400010098,044,0001,3326.0,119.760279793225,Medio,0.935522401057727,True
1404400010079,044,0001,131.0,119.408261208788,Medio,0.932772563867152,True
1404400010083,044,0001,627.0,119.348226598769,Medio,0.932303596003941,True
1404400050261,044,0005,2046.0,119.31449642856,Medio,0.93204010856156,True
1404400020187,044,0002,383.0,119.044821984433,Medio,0.929933512919752,True
1404400020350,044,0002,119.0,118.842599984713,Medio,0.928353830482045,True
1404400100238,044,0010,2689.0,118.761353235498,Medio,0.927719161341031,True
1404400010365,044,0001,,,,,False
1404400020153,044,0002,,,,,False
140440002005A,044,0002,311.0,125.135493313017,Muy bajo,0.977511553612445,True
1404400020134,044,0002,1198.0,123.753533396548,Muy bajo,0.966716200917441,True
1404400010295,044,0001,1128.0,119.725530459096,Medio,0.935250952288935,True
1404400050257,044,0005,360.0,119.574029501237,Medio,0.93406748361215,True
1404401700219,044,0170,983.0,119.044810709055,Medio,0.92993342484073,True
1404401700384,044,0170,933.0,120.079034653034,Medio,0.938012394503901,True
1404400540416,044,0054,3439.0,116.430629458355,Alto,0.909512421109962,True
1404400540435,044,0054,2599.0,117.081974548882,Alto,0.914600484732222,True
1404400540420,044,0054,4154.0,119.569259811818,Medio,0.934030224586824,True
1404401700399,044,0170,1402.0,122.495303491716,Bajo,0.956887380680187,True
1404400540401,044,0054,5087.0,119.391720488348,Medio,0.932643353961093,True
1405100010088,051,0001,,,,,False
1405100010139,051,0001,341.0,118.136292633069,Alto,0.922836422284303,True
1405100010069,051,0001,2229.0,121.662847959304,Bajo,0.950384550194146,True
1405100010124,051,0001,,,,,False
1405100010177,051,0001,,,,,False
1405100010105,051,0001,,,,,False
1405100010092,051,0001,282.0,122.659129098827,Bajo,0.958167124895742,True
1405100010143,051,0001,185.0,120.130480274771,Medio,0.938414268411131,True
140510001004A,051,0001,1615.0,120.600510897765,Medio,0.942085971397744,True
1405100010162,051,0001,334.0,119.408564662461,Medio,0.93277493433346,True
140510001011A,051,0001,,,,,False
1405100010158,051,0001,136.0,121.027425547432,Medio,0.945420868567257,True
1405100010054,051,0001,3562.0,120.955709510431,Medio,0.944860649776477,True
1405100010073,051,0001,823.0,120.653825659379,Medio,0.942502446324843,True
1405100020196,051,0002,4540.0,120.955821117677,Medio,0.944861521610436,True
1405100020181,051,0002,3748.0,120.384844451829,Medio,0.940401265987248,True
1405100020209,051,0002,3501.0,119.830270486886,Medio,0.93606914211326,True
1405100020213,051,0002,4846.0,119.823737239697,Medio,0.936018106835892,True
1407000130350,070,0013,3463.0,116.606395198924,Alto,0.910885437171085,True
1407000140473,070,0014,468.0,115.127299027364,Muy alto,0.899331292473009,True
1407000200261,070,0020,520.0,122.993324726284,Bajo,0.960777735829201,True
1407000010030,070,0001,1816.0,122.775380609607,Bajo,0.959075238108903,True
1407000210755,070,0021,496.0,115.417868939895,Alto,0.901601115679133,True
1407000641293,070,0064,1556.0,119.602158145124,Medio,0.934287214031228,True
1407000130435,070,0013,2487.0,117.026321536294,Alto,0.914165744265241,True
1407000141077,070,0014,,,,,False
1407000140774,070,0014,1094.0,115.927406544401,Alto,0.905581432391983,True
1407000430651,070,0043,260.0,118.111560738268,Alto,0.922643225995457,True
1407000140609,070,0014,691.0,114.105805470606,Muy alto,0.891351767821486,True
1407000130416,070,0013,3614.0,118.543817945255,Alto,0.926019857219543,True
1407000430986,070,0043,,,,,False
1407000010929,070,0001,92.0,116.193063534043,Alto,0.907656645185709,True
1407000201382,070,0020,3999.0,123.228759548771,Bajo,0.962616864385059,True
140700001037A,070,0001,273.0,119.300307367759,Medio,0.931929268938835,True
1407000130420,070,0013,2546.0,118.281428473016,Alto,0.923970169046596,True
1407000211151,070,0021,1677.0,119.229649249931,Medio,0.931377314215964,True
1407000011289,070,0001,,,,,False
1407000131452,070,0013,2965.0,114.573821768681,Muy alto,0.895007735657108,True
1407000130327,070,0013,3550.0,120.3104729135,Medio,0.939820303415785,True
1407000010045,070,0001,2546.0,122.054086648681,Bajo,0.953440760138752,True
1407000430666,070,0043,,,,,False
1407000430971,070,0043,243.0,118.535770966669,Alto,0.925956997240088,True
1407000200257,070,0020,,,,,False
1407000011240,070,0001,232.0,112.852668175622,Muy alto,0.88156272914287,True
140700001069A,070,0001,,,,,False
1407000140844,070,0014,1915.0,119.315987064858,Medio,0.932051752853397,True
140700014083A,070,0014,2095.0,118.639788209682,Medio,0.926769540940738,True
1407000430647,070,0043,110.0,119.932046901084,Medio,0.93686418129943,True
1407000201255,070,0020,1558.0,124.153410711685,Muy bajo,0.969839892567387,True
1407000201221,070,0020,,,,,False
1407001111325,070,0111,3531.0,123.172273002158,Bajo,0.962175612662816,True
140700021076A,070,0021,489.0,115.195946791202,Muy alto,0.899867543064309,True
1407000431024,070,0043,1847.0,118.209498293261,Alto,0.923408277452911,True
1407000011043,070,0001,,,,,False
1407000130365,070,0013,2953.0,118.647387856112,Medio,0.926828906529125,True
1407000430505,070,0043,662.0,116.100466535041,Alto,0.906933312149196,True
1407000431147,070,0043,1853.0,116.190193548313,Alto,0.907634225933305,True
1407000140558,070,0014,668.0,124.052627212814,Muy bajo,0.96905260966346,True
1407000130596,070,0013,443.0,110.639889086979,Muy alto,0.864277328594437,True
1407000200204,070,0020,1859.0,120.685571282112,Medio,0.942750431226466,True
140700014044A,070,0014,2379.0,116.092479032666,Alto,0.906870916775591,True
140700001012A,070,0001,1866.0,120.71353843129,Medio,0.942968900109423,True
1407000130083,070,0013,2845.0,120.029483382184,Medio,0.937625318555504,True
1407000131429,070,0013,3317.0,117.500918472348,Alto,0.917873117577317,True
1407000140488,070,0014,2035.0,117.18535770839,Alto,0.915408075210286,True
1407000131471,070,0013,2192.0,120.301768703882,Medio,0.939752309393936,True
1407001111310,070,0111,1995.0,122.375364834435,Bajo,0.955950464861073,True
140700013005A,070,0013,1352.0,118.764451622889,Medio,0.927743364781573,True
1407000010098,070,0001,1971.0,121.310092126289,Bajo,0.947628953894108,True
1407000131486,070,0013,3763.0,119.98969174169,Medio,0.937314481180036,True
1407000130238,070,0013,1123.0,121.69938873417,Bajo,0.950669993026262,True
1407000430990,070,0043,75.0,114.198657951541,Muy alto,0.892077096587071,True
1407000011274,070,0001,,,,,False
1407000140280,070,0014,1558.0,120.480320209593,Medio,0.941147086807814,True
1407000211113,070,0021,2252.0,119.488519733765,Medio,0.933399513370952,True
1407000140825,070,0014,3050.0,118.925081603776,Medio,0.92899814596329,True
1407000200191,070,0020,2953.0,121.117112182999,Medio,0.946121466935877,True
1407000430897,070,0043,2773.0,116.652005326806,Alto,0.911241726388369,True
1407000010539,070,0001,142.0,119.463052254135,Medio,0.933200570969233,True
1407000431132,070,0043,1023.0,116.806109684426,Alto,0.912445531847932,True
1407000140948,070,0014,,,,,False
1407000430308,070,0043,2588.0,116.621224754919,Alto,0.911001280102112,True
1407000140219,070,0014,1547.0,119.917579275361,Medio,0.936751165631986,True
1407000010717,070,0001,826.0,121.178504229851,Bajo,0.946601038586646,True
1407000430628,070,0043,,,,,False
1407001111490,070,0111,278.0,119.069266138221,Medio,0.930124461483695,True
1407000211005,070,0021,1887.0,117.802596565984,Alto,0.920229713729166,True
1407000431081,070,0043,92.0,116.28774744009,Alto,0.90839628035757,True
1407000641306,070,0064,3063.0,122.135568965635,Bajo,0.954077269446615,True
1407000011217,070,0001,,,,,False
1407000211185,070,0021,496.0,114.243667242148,Muy alto,0.89242869228885,True
1407001111344,070,0111,1579.0,117.707246330789,Alto,0.919484873443842,True
1407000200793,070,0020,,,,,False
1407000140469,070,0014,1273.0,118.5621968992,Alto,0.926163426716488,True
140700043090A,070,0043,1296.0,116.348437265023,Alto,0.908870366514009,True
1407001111359,070,0111,2000.0,120.891914741755,Medio,0.944362308963735,True
1407000210740,070,0021,409.0,116.119710347611,Alto,0.90708363759743,True
1407000431039,070,0043,1259.0,117.295330177091,Alto,0.916267138901078,True
1407001111378,070,0111,,,,,False
1407000210721,070,0021,632.0,119.271947174361,Medio,0.931707729741799,True
1407000140346,070,0014,1948.0,119.519371458627,Medio,0.933640515477577,True
1407000140223,070,0014,2129.0,118.965435570354,Medio,0.929313376019279,True
1407000130401,070,0013,520.0,119.636263010715,Medio,0.934553628453439,True
140700021101A,070,0021,3646.0,119.436707327059,Medio,0.932994774277072,True
1407000011058,070,0001,1176.0,119.106168866184,Medio,0.930412731757684,True
1407000010100,070,0001,2763.0,122.188947641386,Bajo,0.954494243646989,True
1407000140276,070,0014,3007.0,118.474274376584,Alto,0.925476608936778,True
1407000210736,070,0021,2541.0,120.745268297767,Medio,0.94321676192908,True
1407000430492,070,0043,1333.0,117.030277932296,Alto,0.914196650147345,True
1407000430806,070,0043,819.0,116.310845575935,Alto,0.908576714334037,True
1407001111363,070,0111,3506.0,121.700444154754,Bajo,0.950678237576129,True
1407000210967,070,0021,912.0,120.997784770422,Medio,0.945189325931205,True
1407000011062,070,0001,,,,,False
1407000431202,070,0043,751.0,118.050710771891,Alto,0.922167888874109,True
1407000200933,070,0020,397.0,120.205773555055,Medio,0.939002431285137,True
1407000201236,070,0020,3667.0,123.906808842146,Muy bajo,0.967913531227097,True
1407000200613,070,0020,458.0,121.39706534644,Bajo,0.948308356078906,True
1407000131433,070,0013,1663.0,118.964966986135,Medio,0.929309715615059,True
1407000131448,070,0013,3780.0,113.308497045258,Muy alto,0.885123493357259,True
140700111133A,070,0111,7492.0,118.868493313656,Medio,0.928556099458919,True
1407000010702,070,0001,2580.0,119.473430534428,Medio,0.933281642203496,True
1407000010134,070,0001,3428.0,122.672006488162,Bajo,0.958267718232792,True
1407000011503,070,0001,2955.0,118.652470783914,Medio,0.926868612455249,True
1407000010115,070,0001,2349.0,122.734243832231,Bajo,0.958753893028469,True
1407000010581,070,0001,85.0,123.185288180031,Bajo,0.962277282352255,True
1407000010399,070,0001,710.0,121.364896760863,Bajo,0.948057067150147,True
1407000010384,070,0001,1222.0,122.477314169591,Bajo,0.956746854840926,True
1407000010685,070,0001,300.0,119.134600568968,Medio,0.930634829559231,True
1407000010914,070,0001,250.0,120.832816336759,Medio,0.94390065438313,True
1407000201397,070,0020,8997.0,120.922635212721,Medio,0.944602285764132,True
1407000200789,070,0020,7365.0,118.427894766594,Alto,0.925114308813791,True
1407000200242,070,0020,1052.0,121.130487770011,Medio,0.946225952006379,True
140700020126A,070,0020,2755.0,117.704155573982,Alto,0.919460729610561,True
1407000200079,070,0020,3579.0,122.490866462018,Bajo,0.956852720267867,True
1407000140543,070,0014,603.0,116.207935399843,Alto,0.907772818625065,True
1407000140859,070,0014,1698.0,120.149600754519,Medio,0.938563630429607,True
1407000140454,070,0014,,,,,False
1407000140810,070,0014,1164.0,113.033341455828,Muy alto,0.882974081063529,True
1407000430632,070,0043,,,,,False
1407000430295,070,0043,4098.0,117.744756700754,Alto,0.919777890389319,True
1407000211096,070,0021,1917.0,116.87332084108,Alto,0.912970560202574,True
140700021119A,070,0021,257.0,111.912054016198,Muy alto,0.874215004017201,True
1407000211109,070,0021,1680.0,118.216249045396,Alto,0.923461011797364,True
1407000211128,070,0021,2543.0,119.4100433738,Medio,0.932786485471991,True
1407001211518,070,0121,3949.0,119.575851389674,Medio,0.934081715521496,True
1409701151278,097,0115,252.0,125.400012016719,Muy bajo,0.979577874543219,True
1409707771780,097,0777,4522.0,123.670536128383,Bajo,0.966067857378759,True
1409700013096,097,0001,,,,,False
1409700151348,097,0015,,,,,False
1409700092897,097,0009,1240.0,121.902667332566,Bajo,0.952257929216652,True
1409708531668,097,0853,3036.0,123.318531203298,Bajo,0.963318126889917,True
140970777237A,097,0777,,,,,False
1409700010941,097,0001,3656.0,120.569469526157,Medio,0.941843487841846,True
1409700013128,097,0001,147.0,125.455614303312,Muy bajo,0.98001221875774,True
1409700382384,097,0038,450.0,123.314268275551,Bajo,0.963284826496756,True
1409701152007,097,0115,,,,,False
1409700011117,097,0001,169.0,124.548489743205,Muy bajo,0.97292610182486,True
1409708331494,097,0833,2014.0,122.757797619728,Bajo,0.958937886384794,True
1409708332280,097,0833,506.0,123.716793090646,Muy bajo,0.966429199423686,True
1409700381827,097,0038,172.0,119.445958275591,Medio,0.93306703921832,True
1409700312789,097,0031,1017.0,118.871127923535,Medio,0.928576680043436,True
1409700092863,097,0009,2962.0,120.561611746236,Medio,0.941782105811415,True
1409708331507,097,0833,1681.0,124.075963370887,Muy bajo,0.969234902980321,True
140970831205A,097,0831,1291.0,124.936157054115,Muy bajo,0.975954413499984,True
1409700150227,097,0015,1487.0,120.042673179766,Medio,0.93772835230864,True
1409700232755,097,0023,1144.0,118.235407515788,Alto,0.923610670584504,True
1409700092825,097,0009,2063.0,123.661493091538,Bajo,0.965997216565653,True
1409708333753,097,0833,1412.0,120.938238374856,Medio,0.944724171816254,True
140970822358A,097,0822,1329.0,116.962942464162,Alto,0.913670650718035,True
1409700381795,097,0038,1255.0,119.124019087678,Medio,0.930552170994976,True
1409708221969,097,0822,4456.0,118.888533618715,Medio,0.928712646807831,True
1409700353240,097,0035,167.0,119.633204209889,Medio,0.934529734248297,True
1409700010195,097,0001,1950.0,118.325472839402,Alto,0.924314227122161,True
1409708222153,097,0822,881.0,118.298641203666,Alto,0.92410462844444,True
1409708362793,097,0836,2810.0,123.112925730113,Bajo,0.961712014026146,True
1409708222168,097,0822,4183.0,119.041096392853,Medio,0.929904409995256,True
140970843269A,097,0843,3696.0,121.120398309206,Medio,0.94614713692166,True
1409708432632,097,0843,3314.0,121.506228659624,Bajo,0.949161098950195,True
1409708432685,097,0843,2357.0,121.72739932885,Bajo,0.950888801289196,True
140970015319A,097,0015,,,,,False
1409708333537,097,0833,340.0,124.220683061601,Muy bajo,0.970365398940842,True
1409700153185,097,0015,,,,,False
1409708432952,097,0843,4094.0,122.858652320937,Bajo,0.959725725494687,True
140970822372A,097,0822,2164.0,116.952158151034,Alto,0.91358640770751,True
1409708352721,097,0835,2546.0,119.003574539,Medio,0.929611303341956,True
1409708332948,097,0833,,,,,False
1409700011371,097,0001,142.0,123.035710161053,Bajo,0.961108834952992,True
1409701153359,097,0115,,,,,False
1409708332933,097,0833,5755.0,122.018844270372,Bajo,0.953165459893701,True
1409708221526,097,0822,5561.0,122.675722383325,Bajo,0.958296745412508,True
1409708352736,097,0835,3035.0,119.713635817834,Medio,0.935158035811354,True
1409708432717,097,0843,2775.0,119.728905432246,Medio,0.935277316313722,True
1409708223081,097,0822,1594.0,115.556674893545,Alto,0.902685415743093,True
1409700011386,097,0001,88.0,124.731124939481,Muy bajo,0.974352779498228,True
1409700012100,097,0001,3243.0,121.708748585747,Bajo,0.950743108677257,True
1409700010212,097,0001,2295.0,122.580325550535,Bajo,0.95755154112425,True
1409708312011,097,0831,2199.0,124.821542970973,Muy bajo,0.975059091257574,True
1409700012488,097,0001,,,,,False
1409708221954,097,0822,3621.0,118.428876640392,Alto,0.925121978843745,True
140970835365A,097,0835,902.0,120.42428623061,Medio,0.940709370374203,True
1409700313630,097,0031,,,,,False
1409700012115,097,0001,7359.0,122.076644827299,Bajo,0.953616976171818,True
1409708221935,097,0822,3817.0,120.623417295435,Medio,0.942264907587479,True
1409700152064,097,0015,827.0,119.780333007254,Medio,0.935679049246672,True
1409708223043,097,0822,3216.0,119.182613309588,Medio,0.931009887086355,True
1409708223490,097,0822,1283.0,120.088601172019,Medio,0.938087124563203,True
140970862290A,097,0862,3553.0,121.967662122699,Bajo,0.952765644147065,True
1409700350246,097,0035,1363.0,117.464703827967,Alto,0.917590222354268,True
1409700011121,097,0001,,,,,False
1409700013109,097,0001,,,,,False
1409700150674,097,0015,584.0,118.840005240102,Medio,0.928333561310057,True
140970822194A,097,0822,3911.0,119.783584398495,Medio,0.935704447895924,True
140970001109A,097,0001,204.0,124.672992654438,Muy bajo,0.973898671884448,True
1409708432647,097,0843,3684.0,123.410050829121,Bajo,0.964033043891123,True
1409700151738,097,0015,,,,,False
1409708432651,097,0843,4195.0,121.797763909392,Bajo,0.951438463008856,True
1409700233202,097,0023,1373.0,119.603053866268,Medio,0.934294211068945,True
1409701153363,097,0115,,,,,False
1409700312774,097,0031,1924.0,115.722356886334,Alto,0.903979661347504,True
1409708221615,097,0822,2385.0,121.13451355171,Medio,0.94625739990352,True
140970001212A,097,0001,915.0,121.713787662204,Bajo,0.950782472053113,True
1409708223058,097,0822,5933.0,118.774719757482,Medio,0.927823575598932,True
1409700011102,097,0001,545.0,120.22655816506,Medio,0.939164792865203,True
1409700012098,097,0001,4226.0,121.792621959997,Bajo,0.951398296028179,True
1409708311649,097,0831,1617.0,125.150250068824,Muy bajo,0.977626827855697,True
1409700150706,097,0015,,,,,False
1409700010532,097,0001,2209.0,122.306813827846,Bajo,0.955414970101132,True
1409708352740,097,0835,1791.0,120.671994269676,Medio,0.942644372696078,True
1409708332454,097,0833,1710.0,123.851411832853,Muy bajo,0.96748079056187,True
1409700011136,097,0001,152.0,120.053720431315,Medio,0.93781464929552,True
1409700152492,097,0015,,,,,False
1409700381812,097,0038,91.0,114.956454637,Muy alto,0.897996720154406,True
1409700151723,097,0015,,,,,False
1409700382261,097,0038,,,,,False
1409708332276,097,0833,2418.0,124.442989360213,Muy bajo,0.972101972390798,True
1409708221973,097,0822,3639.0,118.341700367889,Alto,0.924440990490111,True
1409700152539,097,0015,,,,,False
1409708221920,097,0822,3386.0,120.309673636379,Medio,0.939814059762607,True
1409708221579,097,0822,3884.0,122.025584010936,Bajo,0.953218108219883,True
140970822251A,097,0822,156.0,117.627220031575,Alto,0.918859738000631,True
1409708221545,097,0822,5032.0,121.274476976439,Bajo,0.947350741697555,True
1409700010636,097,0001,429.0,123.582663784014,Bajo,0.965381431572695,True
1409700092844,097,0009,2893.0,123.008214522764,Bajo,0.9608940493363,True
1409701151511,097,0115,1429.0,123.257385357515,Bajo,0.962840478469584,True
1409708312986,097,0831,,,,,False
1409700010918,097,0001,3178.0,119.931694259724,Medio,0.936861426597347,True
1409708432666,097,0843,4498.0,121.891574791559,Bajo,0.952171278445504,True
1409708221564,097,0822,6001.0,122.721817630157,Bajo,0.958656824197131,True
1409700353448,097,0035,,,,,False
1409700350867,097,0035,440.0,116.969955476297,Alto,0.913725433739272,True
1409700092859,097,0009,1390.0,120.528131506547,Medio,0.941520570732547,True
1409700010208,097,0001,953.0,119.479409878483,Medio,0.93332835059727,True
1409700150689,097,0015,,,,,False
1409700382242,097,0038,1332.0,123.822137041941,Muy bajo,0.96725210687199,True
1409708312030,097,0831,,,,,False
1409700150725,097,0015,159.0,116.364091998462,Alto,0.908992655421821,True
1409708362806,097,0836,4856.0,121.946640374765,Bajo,0.952601430134413,True
140970009283A,097,0009,2016.0,122.913501759746,Bajo,0.960154188744607,True
